,ABT,ABBV,AET,A,ALXN,AGN,ABC,AMGN,ANTM,BAX,BDX,BIIB,BSX,CAH,CELG,CNC,CERN,CI,DVA,XRAY,EW,ESRX,GILD,HCA,HSIC,HOLX,HUM,IDXX,ILMN,INCY,ISRG,JNJ,LH,LLY,MCK,MDT,MRK,MTD,MYL,PDCO,PKI,PRGO,PFE,DGX,REGN,SYK,COO,TMO,UNH,UHS,VAR,VRTX,WAT,ZBH,ZTS
446,44.1549,63.7729,84.2552,41.315,194.0573,242.2327,88.4391,161.9879,126.6829,71.1259,128.97,320.9681,13.3918,80.0307,107.7764,48.2443,63.4798,101.945,76.4737,51.7851,61.5341,77.6416,106.9262,64.8895,64.6876,26.5805,136.7025,76.133,187.2259,71.6988,171.3354,108.7378,100.3212,67.4685,202.9144,68.5335,59.291,284.6096,53.7387,44.8311,43.7515,154.6205,30.4306,62.8616,399.7907,88.5697,160.1318,118.3794,95.5352,98.3744,86.8496,116.1363,113.3469,110.7808,43.0746
447,44.537,63.91,84.5554,41.4755,193.0253,242.8885,89.0927,160.7661,126.8658,72.0471,129.3549,317.6238,13.4245,80.6855,107.6131,48.5296,64.3509,102.8511,76.9622,51.8918,62.0631,77.6799,104.6333,64.7589,65.1137,26.5934,138.3716,76.3496,187.3102,71.4785,172.9168,108.9632,99.8281,67.7771,204.4517,69.3017,59.5804,288.8135,55.2395,45.698,43.5398,155.4107,30.4555,63.8201,399.544,88.7786,162.569,118.2361,96.0543,98.8209,88.4853,113.5883,113.6488,110.6315,43.0437
448,43.9137,63.729,84.0156,41.4936,188.886,243.8723,88.7118,158.0172,125.7564,71.7386,129.1829,305.2621,13.383,80.5207,103.8218,48.5312,64.3432,101.9422,76.8165,52.0603,62.182,77.9052,101.6968,63.4603,64.9816,26.3556,136.2195,75.3564,180.4728,69.1414,171.2093,108.3338,99.0014,67.3328,204.6917,68.999,59.0197,288.0456,53.9539,45.2152,43.6965,154.3618,30.3375,62.7243,397.2568,88.0721,161.9111,118.5792,95.3227,98.3892,87.7881,111.7967,112.6209,110.0844,43.1038
449,43.7555,65.013,85.7261,41.3709,187.4402,250.2469,88.9192,159.017,126.7485,71.8459,129.5536,304.5406,13.3889,80.3373,104.4952,48.8892,64.2086,102.7879,75.4478,52.5874,63.0152,78.7028,100.8122,65.0456,65.3154,26.3479,137.2666,75.127,181.7505,69.6131,171.2673,108.3175,99.6395,67.227,204.5127,69.2996,59.5832,290.5599,55.2885,46.0945,43.3733,154.3554,30.1519,62.7866,402.1392,88.3736,164.3603,118.3092,96.2508,100.1121,87.6451,111.4521,112.3268,110.6033,43.9779
450,43.6778,65.8602,87.3972,40.814,191.3518,262.8527,89.572,161.2269,129.0947,72.3612,130.5853,305.3876,13.5681,80.9221,106.48,49.5821,64.3309,103.9556,75.3019,53.1251,63.6876,79.3832,102.7264,67.3067,66.0976,26.6326,139.6496,75.1261,189.5558,69.6696,171.9746,108.8629,100.8979,67.7902,206.5999,71.7606,59.8459,291.7955,56.1684,46.711,43.803,158.0546,30.5752,63.7925,410.3484,89.8665,168.7712,119.9409,98.2422,103.1441,88.3004,111.0964,113.6531,111.4845,43.9159
451,43.5148,65.6142,85.93,40.9098,192.3455,266.8346,89.1724,162.2367,126.3987,72.4191,130.0266,303.9016,13.2867,79.9446,106.917,49.2039,63.6395,102.739,75.0068,53.1245,62.8623,79.6001,102.0819,67.2379,66.0771,26.471,137.0458,74.4441,189.6181,71.1479,171.1771,108.4775,101.2323,67.2081,206.0731,71.9162,59.527,291.8084,55.5549,46.4538,43.6848,159.005,30.4049,63.4165,415.21,89.8648,168.7058,124.0429,97.1782,102.6734,87.5645,114.548,114.2796,110.7937,43.6501
452,43.6076,65.2867,85.8372,41.1523,192.1013,261.632,88.7424,163.4627,126.1525,71.8541,129.9144,300.4116,12.9219,78.9184,107.1428,49.3441,63.3545,102.2585,75.0538,53.4774,62.3389,79.7024,101.5718,67.4144,65.7048,26.2979,135.9974,73.9108,187.1608,71.4874,171.0264,108.0614,100.4242,66.7989,205.4634,71.5981,59.2247,292.1404,55.3206,46.7916,43.989,155.4976,30.4005,63.3852,411.0725,89.5603,166.8687,124.8646,89.8939,102.9063,87.8,111.5623,115.9683,109.8385,43.0284
453,43.861,66.8518,86.6203,42.1019,192.5017,259.7551,88.5595,162.9301,126.4852,72.5329,130.5281,303.4637,12.9796,79.599,108.5274,49.2325,63.8897,102.4376,74.8674,53.9462,62.0343,81.0147,100.9338,68.3037,66.282,26.5119,136.6783,74.0663,187.2534,72.3752,171.4785,107.9612,101.2937,67.3363,205.5117,72.5298,59.6721,294.3142,55.8782,46.7069,45.04,154.2977,30.4271,64.5199,408.9883,90.1867,167.4124,126.4411,97.1011,103.5074,88.0565,112.1155,116.1767,110.3805,43.5525
454,44.2097,67.7749,86.9602,42.2267,193.9731,265.1228,89.8129,164.4196,126.252,72.4701,130.7826,306.86,13.0724,80.745,110.4285,49.3619,63.7958,102.3279,74.2633,54.3103,62.792,80.9749,100.5752,69.6121,66.7644,26.6355,139.5075,74.5686,189.6136,74.5466,173.2557,107.0845,101.2937,67.0614,208.9601,72.6576,59.2312,295.5346,55.8676,47.3889,45.3683,156.9502,30.2874,64.6546,409.2102,90.9407,168.4388,127.2134,96.8968,103.8996,88.4193,113.4939,116.3177,109.8207,44.4751
455,44.2033,67.7978,86.8222,42.6565,192.7538,270.1148,90.0804,162.142,127.2428,72.4428,134.0721,305.2479,12.8872,80.8677,110.9103,49.3511,63.3187,101.9706,74.7948,54.3923,63.91,81.4255,100.0002,69.5339,67.5787,26.5798,138.554,74.2586,190.1741,73.2074,172.6054,106.887,100.6651,66.9596,208.5978,72.8738,59.4133,296.9219,55.886,47.6348,45.7728,156.7731,30.4584,64.2161,411.2639,91.915,166.5883,128.188,97.7918,104.2219,88.9179,114.3064,115.9387,110.7879,44.076
456,44.2149,68.3911,86.8388,42.714,193.8893,269.5847,89.9234,163.8739,126.9698,72.4035,140.3161,303.9631,12.8462,81.3528,112.2981,49.3958,63.6116,101.8919,75.8266,54.4472,64.1937,81.9002,100.3746,69.5137,67.7572,26.4567,137.6762,74.3901,190.1911,74.3601,171.2162,107.0599,101.5394,67.1942,207.8917,73.234,59.6786,293.6886,58.1276,47.7138,45.55,158.3166,30.9081,64.2219,414.7136,92.1551,167.8545,128.2915,98.1667,104.1256,89.0655,114.7537,115.7707,111.4663,44.3472
457,44.5459,69.1721,87.3702,42.7409,195.276,270.5718,91.1452,165.7063,127.9043,72.9762,140.7989,308.5426,12.8918,82.205,113.6192,49.3893,64.4064,103.0729,76.4374,55.0315,65.0835,83.0834,100.6748,69.5793,68.7024,26.8093,138.0865,74.9269,190.1229,75.4329,172.3685,108.3644,104.4567,68.2025,210.3089,74.0488,60.4956,293.8158,58.315,48.3711,45.4784,159.9736,31.3371,65.223,416.1212,93.284,169.2726,129.2026,98.8553,104.4492,88.9779,118.75,116.2045,112.4244,44.9425
458,44.3741,69.1828,87.5299,41.8618,193.0739,264.3257,90.999,166.1402,127.8205,72.9625,140.89,308.5813,12.9391,81.9143,113.4185,48.8211,64.3947,102.7361,76.099,54.6522,64.9239,83.6865,100.7189,68.8265,68.5942,26.4738,138.9141,74.3464,188.9178,74.2951,171.8413,108.2428,104.2004,68.4736,209.0982,73.8532,60.6967,292.4053,57.9243,48.0346,45.4067,158.8264,31.3116,64.7823,410.8249,93.1264,167.6023,128.4051,99.0002,104.1698,88.554,117.2157,115.9261,111.8791,44.5026
459,45.2542,69.1508,88.1446,41.8612,199.1512,263.3238,91.8956,168.4022,128.2902,73.4266,140.9308,329.2501,12.9194,82.1184,115.1838,49.3205,64.3873,103.3409,75.7279,55.2332,66.0199,84.0337,101.9331,68.9461,68.7036,26.4835,139.4222,74.6015,187.5144,74.5539,171.1468,108.2761,104.3765,70.0229,210.2694,74.3991,60.6387,295.1974,57.9107,48.1563,44.6551,158.1018,31.4704,65.0789,417.9103,94.4434,165.8865,128.3507,99.6497,104.1578,88.0353,118.3543,116.5386,113.8574,44.5743
460,45.6006,68.6341,89.4054,42.1323,198.1141,265.148,92.0142,167.7967,128.4919,73.5776,140.4144,339.8619,13.0143,82.0574,114.3967,50.3806,64.1867,104.0971,75.8793,55.5937,65.8577,84.3952,100.7191,70.1299,68.3912,26.5796,142.1847,74.1925,189.7883,74.1366,172.5104,108.1264,105.5766,70.8403,211.135,74.5939,60.5257,296.86,58.1403,48.5171,44.9666,158.9712,31.6048,65.8228,422.1068,94.3546,169.0382,129.0291,100.8152,105.2692,87.6598,120.0366,116.8096,113.6344,44.8312
461,45.5553,69.3364,89.1435,42.3069,197.7408,266.796,92.0773,167.2917,127.5112,73.4047,141.2263,342.9898,12.8401,81.9717,113.7429,50.4842,63.9902,102.9456,75.5302,55.64,65.2831,84.0741,101.3793,71.883,68.4086,26.549,140.6223,74.5803,192.289,73.8583,170.8053,107.7046,104.6079,71.9585,211.6091,74.0768,61.0044,298.3368,58.264,48.9488,44.6086,158.7352,31.6009,64.7283,424.633,94.4024,168.3877,128.4603,99.9045,106.7296,87.5433,118.682,116.8577,113.867,44.2372
462,45.3513,69.7597,90.2609,42.3194,197.3046,265.7723,92.1549,168.0237,128.4428,74.0282,139.4397,342.5135,12.8569,82.2014,113.9279,50.1876,64.1041,104.5362,75.5692,56.0397,64.9214,84.4921,104.3054,74.0779,68.6331,26.505,144.6122,74.3897,192.1554,75.1468,169.8465,108.2175,106.0975,71.8575,212.2244,74.701,61.3971,296.3149,58.2877,48.8317,44.1834,157.3561,31.9695,64.9224,423.2209,94.5213,162.3565,128.5801,100.2261,107.575,87.2718,118.2304,115.2568,115.0706,44.0525
463,45.7328,69.8608,89.401,41.7557,198.3234,265.9358,92.4389,171.9081,127.0139,74.1637,139.7948,344.4801,12.9047,82.7103,118.2713,49.945,64.531,104.0196,76.0018,55.5747,66.2021,84.8519,106.2966,74.3169,68.4445,26.6418,144.644,73.8006,190.1878,78.4697,170.3556,108.6062,105.8434,72.4503,213.1221,74.8763,61.6362,294.6721,57.6843,48.7435,43.6765,157.8126,32.0033,65.0765,432.836,93.8034,162.2972,128.5744,100.1235,108.9433,88.0956,119.4097,115.4695,115.0075,44.13
464,45.2346,68.6596,89.401,41.261,197.5189,261.613,91.6064,169.2651,126.1928,73.4493,138.7121,344.1056,12.9755,81.244,117.8656,49.5109,63.9256,104.0196,75.1036,55.1165,66.448,85.1713,104.4296,73.5081,67.6254,26.7821,143.1841,74.0449,186.2545,77.9794,170.583,107.6124,104.8039,72.0459,209.6913,74.3288,59.5606,291.2072,56.4552,48.2786,43.0417,157.8678,31.7782,64.6814,431.7519,93.8034,160.2646,127.2552,100.2921,106.8055,88.4163,119.568,115.2878,113.5932,43.4037
465,44.7152,68.1972,88.2117,40.6266,193.096,260.5721,91.3673,167.1185,124.6051,73.2007,137.6895,345.2378,12.7353,81.1083,116.8945,48.8044,62.9389,103.087,74.8607,54.3615,65.6904,84.3005,105.6263,72.8649,67.1255,26.7236,141.6297,74.1177,186.0018,77.5437,167.8541,106.8624,104.1957,71.5017,209.3268,73.7429,60.1261,289.6934,55.4064,48.4365,42.3888,158.1849,31.9615,64.4644,425.9634,93.0804,159.6969,128.0029,99.7454,106.3048,87.782,118.8679,113.8624,112.173,43.2282
466,44.6578,67.2954,88.3969,40.8321,194.0101,263.0869,92.5261,167.3827,125.5284,73.2114,138.3545,346.3267,12.8418,80.8711,117.4559,49.4229,63.8014,102.9578,74.781,54.6878,66.2962,84.183,105.5649,73.7075,67.5698,26.5005,143.1375,74.709,186.6943,76.4416,169.0775,106.755,104.5259,73.243,210.3778,73.9138,59.8833,292.0541,55.0414,48.3443,42.2858,157.3676,31.8473,64.9429,427.1545,93.5097,159.5501,127.4506,100.0386,108.288,86.5921,120.7453,113.6666,113.2417,43.0453
467,44.0919,65.7216,88.0368,39.9804,188.7986,260.3912,91.3695,165.3243,123.7417,72.0934,137.5492,345.0874,13.0018,79.7788,115.5453,51.2822,61.9871,102.4041,73.7842,54.4833,65.0181,83.4006,105.2445,73.7328,67.268,26.0023,143.9954,74.6975,185.5515,75.9836,168.6497,105.1579,102.5275,70.363,206.4745,73.0131,58.2657,289.3254,53.8417,47.7577,41.9154,154.6969,31.0663,63.8961,419.7808,92.4107,159.0251,125.6586,99.2685,107.6782,85.5848,119.7103,112.2829,112.0544,42.1602
468,43.6688,65.66,86.9357,39.0825,185.6145,262.1203,90.8595,160.8383,122.3841,71.4264,136.0299,338.0276,12.8505,79.7973,112.9032,51.8769,61.5281,101.7268,73.0445,53.6865,63.7333,82.9925,103.7382,73.3384,66.123,25.6508,143.1012,73.8224,180.588,72.7316,167.2752,104.0123,101.6644,69.901,206.5548,72.3972,57.2907,282.4632,54.2953,47.2882,41.4996,153.8514,30.9018,63.4342,403.6967,91.5716,156.4906,124.082,98.5072,106.797,85.3255,114.368,111.6327,110.6615,41.7826
469,43.8127,65.8138,86.5691,38.7985,180.2964,259.7244,90.056,160.8815,122.8202,71.3075,135.0397,331.2738,13.0303,80.1238,111.2299,50.9327,61.4676,101.1458,73.1693,53.464,63.3496,80.7402,101.8133,72.9098,66.5406,25.7035,142.9221,72.4529,176.8929,72.6027,166.7579,103.6052,102.7143,69.9501,203.8384,72.0705,57.3166,281.2077,54.1638,47.3466,41.1926,154.7839,30.9868,63.2887,399.7507,91.2975,155.4494,122.9489,97.0952,105.5724,85.7586,111.8871,112.1692,109.9623,41.4039
