,AMG,AFL,ALL,AXP,AIG,AMP,AON,AJG,AIZ,BAC,BBT,BRK.B,BLK,HRB,COF,CBOE,SCHW,CB,CINF,C,CME,CMA,DFS,ETFC,FITB,BEN,GS,HIG,HBAN,IVZ,JPM,KEY,LUK,LNC,L,MTB,MMC,MET,MCO,MS,NDAQ,NTRS,PBCT,PNC,PFG,PGR,PRU,RF,SPGI,STT,STI,TROW,BK,TRV,TMK,USB,UNM,WFC,XL,ZION
47,147.9137,49.811,49.4056,64.6293,39.3802,72.8178,61.8394,42.0868,47.2016,12.2059,30.3516,,254.9373,27.5491,53.2022,36.6396,16.7764,89.5441,48.5099,46.3557,59.3608,34.5495,42.7977,9.764,16.1582,50.7336,144.0985,27.1353,7.203,29.3794,48.1507,9.6244,29.2716,32.3799,43.2211,98.1656,37.9871,36.7152,54.2739,21.6143,28.5318,53.3179,13.0255,64.4451,34.801,24.9723,56.534,7.9468,51.8679,58.131,27.9051,75.6124,27.6412,85.899,39.4766,32.6443,26.7062,37.0077,30.9455,23.7727
48,144.9793,49.227,49.0277,63.9686,38.6932,71.509,61.2143,41.9029,46.9329,11.7124,30.0065,,251.5476,26.855,52.7341,36.1737,16.4677,89.0032,47.7188,45.679,58.9082,34.3739,42.4467,9.6511,15.8145,49.3852,140.076,26.9515,7.0417,28.7183,47.0098,9.5452,28.7941,31.5531,42.9548,97.0028,37.7815,36.4452,54.5099,21.3975,28.3758,52.723,12.914,65.2744,34.1683,24.7713,55.8752,7.7965,51.8863,57.2865,27.6278,74.5772,27.0514,85.1726,39.0734,32.4542,26.1797,36.5884,30.7971,23.3938
49,144.27,48.8365,48.5334,64.9878,38.4836,70.0417,59.8397,41.7958,46.3107,11.3734,29.4964,,246.2502,26.825,52.8793,36.1477,16.3727,88.5335,47.0233,45.2026,58.7991,34.3638,42.6632,9.6446,15.9764,48.4727,138.9635,26.6773,6.8848,28.4117,46.7743,9.3916,28.6308,31.0605,43.0691,97.1012,37.1577,35.6772,54.4681,20.6675,28.0102,52.2109,12.7276,65.3476,33.6746,24.5574,55.1182,7.6854,51.4661,56.6892,27.4494,73.7702,26.9454,84.2579,39.0985,32.2313,25.945,36.3626,30.1472,23.407
50,145.239,49.2401,48.8522,66.4968,38.7122,71.2632,60.0319,41.8315,46.5492,11.581,29.5853,,248.4606,27.5841,55.7873,36.521,16.3598,88.7957,47.6392,45.1608,58.907,34.7773,43.1214,9.7687,16.1951,48.814,138.7496,26.6382,6.9507,28.7191,47.1495,9.3797,28.8103,31.0612,43.0549,98.5969,37.2632,35.5786,54.5073,20.4635,27.9664,52.3468,12.89,65.2232,34.1423,24.6496,55.4607,7.775,51.7182,56.247,28.2027,74.2205,26.857,84.6349,39.3688,32.3846,26.1958,36.541,30.3158,23.6838
51,145.9039,49.4279,48.8677,66.6331,38.5122,71.6969,60.5897,42.0042,46.5991,11.679,29.6818,,249.2298,27.6016,55.4445,36.4066,16.3593,89.1027,47.8342,44.9596,59.884,34.5865,43.2829,9.7787,16.2134,49.1845,138.8186,26.5831,6.9727,29.0217,47.1919,9.4392,29.0543,31.3469,42.9632,98.5754,37.2573,35.6131,54.6625,20.7036,27.7749,52.1346,12.9639,65.4007,34.301,24.8954,55.8043,7.7371,51.9274,56.8998,27.957,74.5383,27.052,84.3604,39.4057,32.3585,26.2958,36.6635,30.4694,23.5192
52,149.3575,50.4746,49.5323,67.3137,40.1749,73.7572,61.0123,42.2171,47.2448,12.0659,29.9329,,258.3594,28.2493,56.1775,36.5162,16.5812,90.2978,48.5992,46.2678,59.913,35.066,44.4619,9.913,16.3924,50.4402,142.3409,27.3044,7.0309,29.6828,47.9915,9.5878,29.8006,32.0292,43.1425,99.3332,37.4237,37.5218,54.9709,21.4959,28.3907,52.7545,13.0761,66.9157,35.175,25.1966,57.7387,7.9761,51.8873,58.0723,28.2167,76.0015,27.4581,86.667,39.9407,32.6686,27.0144,37.0284,30.9775,24.0118
53,148.0019,51.289,49.7046,67.4287,41.4767,73.0067,61.3316,42.1499,47.6173,12.2823,30.0972,,258.9872,28.1809,56.7075,36.4978,16.5273,89.7288,48.8546,47.0252,60.1635,35.6873,44.191,10.0458,16.6119,50.8091,143.806,27.7216,7.0695,29.6599,48.6635,9.6927,30.237,33.0363,44.3334,99.7866,37.3666,38.245,54.4585,21.5339,27.9609,52.6886,13.0976,67.9931,35.5329,25.3768,58.2929,8.1515,51.939,58.1939,28.8271,73.1259,27.7568,86.0031,40.4508,32.9985,27.3235,37.2856,31.498,24.4142
54,150.3384,52.4992,49.6066,68.4767,42.3128,73.636,61.4033,42.2866,46.2456,12.4579,30.6156,,262.8749,28.0402,57.2028,36.5716,16.8285,89.5766,48.9559,47.3008,60.8936,36.2963,44.333,10.2863,16.8543,51.2945,145.0204,27.7074,7.1472,29.7129,49.2363,9.8474,30.3435,33.7963,44.9302,100.1718,37.5085,38.9579,55.0485,21.5713,28.7175,53.1448,13.1546,69.1729,35.9812,25.4667,59.3487,8.3214,51.708,58.3861,29.3584,71.8838,27.8936,85.4109,40.9726,33.3274,27.4537,37.601,31.5829,24.6813
55,149.8601,53.0298,49.2853,67.8245,41.1078,73.5507,59.2757,42.2325,46.6078,12.3957,30.5488,,263.5,28.3642,57.076,36.5419,16.7203,89.1552,48.2766,46.6787,60.9536,35.8883,43.9331,10.1893,16.7468,51.335,143.9497,27.2308,7.1015,29.5156,48.8318,9.8052,30.0187,33.2929,44.688,99.874,37.3716,38.4978,55.1158,21.3915,28.8888,52.8834,13.1329,68.148,35.6542,25.2668,59.0655,8.3406,51.8976,57.8824,29.0485,71.4365,27.8287,85.44,40.8083,33.2281,27.2598,37.7381,31.2788,24.2298
56,151.4784,53.9305,49.2359,67.8459,41.0954,73.9894,59.6157,42.4324,46.9741,12.4147,30.7758,,267.2505,28.1832,57.3596,36.9092,16.8998,88.8367,48.1847,46.8986,60.8377,36.2274,43.9939,10.2968,16.8246,51.5851,145.2108,27.2013,7.1458,29.7,48.9091,9.9133,30.0675,33.4633,44.4339,99.888,37.5001,38.9481,59.8942,21.9951,29.0279,53.2307,13.1212,68.4107,35.8385,25.2464,60.109,8.4103,53.9534,58.1264,29.4747,71.2826,28.0426,85.1619,41.1441,33.3243,27.4862,37.888,31.1762,24.5384
57,155.1137,54.4269,49.2351,68.1977,41.569,74.4414,60.1401,42.4348,47.4429,12.2907,30.7366,,267.3375,27.8727,57.6898,37.3974,16.9415,88.9471,48.6687,46.708,60.8925,36.2262,43.827,10.253,16.9105,51.7563,145.8021,28.081,7.151,31.3208,48.9786,9.9299,30.5557,33.8676,44.5589,99.9045,37.8795,38.9261,60.7894,22.2206,29.3059,53.7434,13.1178,67.7659,35.9611,25.2496,60.1997,8.4431,54.1939,58.3712,29.1922,72.2321,28.1218,85.3808,41.3647,33.2548,27.7378,37.8753,31.1663,24.5471
58,152.3305,54.6083,48.7552,68.5104,41.6333,73.6533,61.0858,42.843,47.6215,12.1447,30.5168,,263.5225,27.811,57.4545,37.6135,16.4722,88.6543,48.6139,45.9255,60.4657,35.8652,43.9784,10.1313,16.7844,51.3882,143.2853,27.8677,7.1011,31.7739,48.1529,9.9103,30.5239,33.5748,44.7839,99.6392,37.929,38.653,60.7173,21.8676,29.3477,53.4034,13.1121,67.3723,35.7587,25.1698,59.5496,8.4581,54.032,57.7312,29.0293,72.2613,27.8101,84.6469,41.0624,32.8668,27.4632,37.6131,31.0257,24.2805
59,152.1404,54.8974,48.2656,69.1371,42.1686,73.2958,62.1623,42.9523,47.7706,12.1436,30.4973,,262.2345,28.2078,57.957,37.4897,16.3906,88.4692,48.6027,46.1857,59.9253,36.1672,44.6743,10.3394,16.8537,50.9221,142.3021,28.2678,7.1303,31.676,48.028,9.9286,30.8966,31.8348,44.9294,100.6194,38.4798,39.6375,60.5245,22.055,29.7671,53.2478,13.2146,67.2556,36.023,25.0373,63.3998,8.4755,53.8638,57.6669,29.1276,72.4203,27.9532,84.2844,41.3187,32.6863,27.4072,37.4704,30.8892,24.5101
60,154.2683,55.5495,48.785,70.4062,44.289,75.6157,63.0763,43.5,47.7316,12.296,30.9545,,270.3878,28.6226,58.8485,38.9975,17.2822,89.666,49.2198,47.1227,60.8629,36.8489,45.8438,10.8291,17.0788,52.0632,145.8415,28.9498,7.243,32.5044,47.7065,10.0307,31.4343,33.0546,45.422,100.7828,38.7636,40.698,62.0064,22.8905,30.3777,53.679,13.3648,68.1883,36.885,25.1176,65.3893,8.5846,54.4001,59.3151,29.4321,73.5014,28.3804,85.3803,41.8179,32.7821,27.6651,37.7319,32.0517,25.1987
61,155.5559,55.7217,48.9795,70.1917,45.1683,76.4723,63.346,43.8614,47.8864,12.6753,31.087,,274.2576,28.4649,58.8716,39.0605,17.5841,90.5075,49.3788,47.6075,61.0473,37.2779,46.1298,10.8617,17.2229,52.539,148.5264,29.0555,7.3099,32.6032,48.1437,10.1089,31.7335,33.6769,45.5374,101.1084,38.7255,40.8075,63.0397,23.2719,30.2652,53.8377,13.4919,68.2956,36.9616,25.2054,65.5997,8.6715,54.3619,59.5957,29.8006,73.3486,28.286,85.2176,41.9718,32.8754,27.5302,37.8939,32.1124,25.5569
62,156.1572,55.4606,49.2695,70.2121,44.5325,77.2535,63.5563,43.9332,48.0558,12.9683,31.4285,,274.8478,28.1163,59.0903,39.1251,17.4745,91.0632,49.3441,47.9279,60.6112,37.7461,46.0206,10.8436,17.4496,52.729,148.9254,29.228,7.3972,32.6042,48.8989,10.1851,32.0191,34.2037,45.5335,101.9267,38.9232,40.7674,63.8784,23.2628,30.2834,54.1129,13.6729,68.5161,37.1399,25.4207,65.9881,8.7408,54.4958,59.6208,30.1791,73.6016,28.3305,85.9371,42.2693,33.0974,27.9753,38.3122,32.1892,25.9785
63,156.2333,55.8338,49.5691,70.1393,44.3849,76.9777,64.4806,44.2036,47.9506,13.0392,31.4272,,275.3172,27.6538,59.4662,39.1755,17.339,91.9413,49.3638,48.9929,60.584,37.7534,45.9423,10.8761,17.5979,53.2405,150.1412,29.511,7.4373,32.8105,49.7559,10.3091,32.1396,34.5339,45.6158,102.9026,39.3697,41.0203,63.4492,23.5568,30.4314,54.303,13.5228,68.8313,37.2408,25.5437,65.9505,8.7855,54.6841,60.1872,30.6916,74.4591,28.3045,86.7161,42.6342,33.2053,28.1464,38.4536,31.9856,25.863
64,157.7035,55.2657,49.4435,70.258,44.1819,76.7474,64.6335,44.4245,47.6531,12.9409,31.4416,,275.739,27.4833,59.0956,39.2222,17.5848,91.7744,49.1955,48.6399,60.8877,37.8575,45.6227,10.933,17.6732,53.3735,149.1248,29.5072,7.4618,33.0035,49.2736,10.3126,31.9315,34.5278,45.4905,103.0583,39.4731,40.6385,64.0678,23.506,30.3087,54.4818,13.4642,68.7948,37.0363,25.5874,65.547,8.8499,54.8425,60.2438,30.7522,74.6514,28.2957,86.653,42.6786,33.3742,28.0786,38.1534,32.0079,26.0046
65,159.6537,53.8853,49.3878,69.9269,43.9778,77.6565,64.517,44.3927,47.4159,12.9813,31.3901,,276.5697,27.5981,59.1975,39.3139,17.9681,91.3407,49.1553,48.6382,61.8375,37.7909,45.5271,10.9997,17.6508,53.5195,148.3379,29.4666,7.4688,33.7497,48.8581,10.2918,31.4922,34.6941,45.278,103.4084,39.3589,40.941,64.9793,23.6527,30.4375,54.4159,13.4809,68.5837,37.0093,25.7007,65.0236,8.7932,55.3657,60.2242,30.3637,74.8571,28.2358,86.2905,42.6685,33.4284,28.0346,37.9664,31.838,26.0515
66,161.3617,53.802,49.3565,69.6661,44.5033,78.7879,65.1924,44.6429,47.8193,13.0296,31.6767,,278.6722,27.6486,58.767,39.6772,18.1599,91.3601,49.4117,48.7612,62.8085,38.3699,45.166,11.1709,17.6798,54.4523,149.1864,29.7455,7.4889,33.9867,49.2687,10.3655,31.6452,35.1943,45.3784,103.5093,39.7511,41.5013,65.1183,23.7827,30.4984,55.1316,13.5646,68.6131,37.0149,25.6644,64.878,8.8558,55.3001,61.4394,30.5419,75.131,28.7122,86.5257,42.708,33.5166,28.2107,38.1095,32.0141,26.3549
67,164.3533,54.2713,50.0996,70.8429,45.7605,80.2134,65.8141,45.0748,48.487,13.2774,32.0554,,283.7843,27.8292,59.5228,39.8926,18.5333,92.3137,50.2966,49.9115,63.4476,38.8375,46.1956,11.4329,17.9046,55.4985,153.6614,30.3344,7.6331,34.3354,50.176,10.4968,31.8342,35.426,45.7561,103.769,40.2821,42.4026,66.347,24.2689,30.8899,56.219,13.6072,69.9068,37.6234,25.9881,66.1753,8.9602,55.5987,63.2323,30.763,76.339,29.6886,87.5112,42.9995,33.8163,28.6178,38.6153,32.5162,26.9161
68,164.5946,54.726,50.4904,72.5488,45.8664,81.0713,66.1951,45.5135,49.2365,13.4212,32.4155,,286.7905,28.5644,59.8986,40.0491,18.7526,92.2906,50.2685,50.9664,63.9192,39.3182,47.1197,11.3126,18.0362,55.3452,155.1241,30.5641,7.7213,34.3787,50.9315,10.5767,31.6602,35.5684,46.1546,105.1499,40.687,42.7949,67.4194,24.6404,31.0983,56.8568,13.7818,70.642,37.982,26.1805,67.3069,9.0953,55.8068,63.2937,31.0995,77.0751,30.0411,87.4953,43.4634,34.1976,28.8535,39.0827,32.6614,27.0207
69,165.4376,54.5393,50.2795,72.5345,45.3243,81.071,66.3466,45.6295,49.3823,13.4377,32.2889,,287.6462,28.9663,59.3988,40.2439,19.0034,92.471,49.7222,51.0187,64.2862,39.6088,46.7316,11.3163,18.0681,55.6808,155.6501,30.9064,7.6283,34.5256,51.2547,10.6426,31.7551,34.9873,46.1681,105.0299,40.7805,42.817,67.1473,24.6248,30.9249,57.5022,13.812,70.655,37.8637,26.2711,67.5934,9.0236,55.6523,63.7848,31.3277,77.7909,29.9887,86.9924,43.1792,34.348,28.2873,39.4239,32.6886,26.9046
70,166.6933,54.9055,50.0038,73.0555,45.1984,81.6199,66.395,45.4515,49.7625,13.4463,32.4344,,289.622,29.3476,60.4276,40.6739,19.2074,91.772,49.6439,51.3085,64.8754,39.885,47.281,11.4798,18.1829,55.8892,157.5908,31.1883,7.7041,34.5448,51.9724,10.7757,31.9609,35.2129,46.3215,105.6804,40.9154,43.1126,67.6057,25.0307,30.9694,58.029,13.9325,71.3124,38.0017,26.2058,68.0432,9.0296,55.6921,64.9884,31.6779,78.1867,30.3542,86.692,43.2435,34.5775,28.4432,39.7186,32.544,27.2084
71,167.3985,55.6014,49.9467,74.2641,45.0657,81.7901,66.2047,45.3893,49.9706,13.509,32.6887,,289.9068,29.82,61.7643,40.7649,19.2292,91.168,49.4851,51.691,65.4722,40.0142,48.2985,11.5724,18.3578,56.1228,158.89,31.1394,7.7539,34.7318,52.3123,10.8628,31.8917,35.3049,46.6788,105.954,41.1547,43.1962,67.9908,25.1561,31.368,58.4354,14.0801,71.4244,38.1436,26.2756,68.3659,9.1385,55.2084,65.0711,32.2528,78.7892,30.4464,85.9328,43.3379,35.0817,28.1714,40.0874,32.2976,27.641
72,167.577,55.8961,49.0355,75.0876,45.0121,81.6039,66.1938,45.2146,50.601,13.4548,32.7619,,291.2118,29.6493,62.1156,40.7661,19.1756,90.2364,48.5241,51.7968,64.5374,39.6704,48.9866,11.5168,18.3292,55.4174,160.5404,31.0219,7.7,34.5513,53.1502,10.8788,31.6807,35.2342,46.6645,106.1307,41.3753,42.9887,68.6258,25.1569,31.2182,58.1099,14.1895,72.0162,38.1095,26.1071,68.2245,9.1665,55.5995,65.2719,32.1528,78.9295,30.1962,83.8377,43.4337,35.274,28.0111,40.5952,32.079,27.6682
73,165.8831,56.0107,49.123,75.7356,44.9143,81.8448,66.0431,45.0062,50.4758,13.4945,32.8044,,289.3098,29.5672,62.5719,40.4421,19.2244,89.874,48.2613,51.9793,63.6326,39.1359,48.7449,11.6043,18.1888,55.1985,161.757,30.9833,7.6762,34.3847,54.1874,10.8428,31.4246,35.3457,46.5083,105.7568,41.1286,42.7806,68.0112,25.137,31.0792,57.9766,14.158,71.8631,37.9788,26.0217,68.2306,9.1695,54.9414,65.5592,32.1473,78.6671,30.0924,83.8309,43.2152,35.5184,27.8134,40.484,31.9947,27.5449
74,162.151,54.9075,48.6891,74.5453,44.2672,80.3997,65.1509,44.5709,49.8601,13.1746,32.7374,,281.601,29.0163,61.1975,40.3164,18.9857,89.1539,47.6092,50.1319,63.7475,38.517,47.7391,11.3089,18.0441,53.7626,156.8969,30.2752,7.4957,33.4811,53.2435,10.5899,30.5676,34.7959,46.0107,104.2623,40.5431,42.1042,66.6387,24.3144,30.7879,57.1953,13.7994,70.6985,37.1333,25.8444,66.7511,8.9629,54.068,64.5157,31.6913,76.7465,29.5898,83.3337,42.8007,35.1799,27.4922,40.0471,31.7134,26.9956
75,161.2499,54.608,48.5102,74.7375,44.3169,79.8855,65.4287,44.2787,49.7246,13.1887,32.7072,,282.2644,28.9785,60.9653,40.4469,19.0292,89.3613,47.5391,50.2551,64.3018,38.7529,47.5661,11.3011,18.125,54.0141,157.6679,30.0328,7.4875,33.4244,53.2931,10.5992,30.5235,34.2045,45.7959,104.2288,40.2486,41.8419,67.0199,24.1574,30.6127,57.2284,13.7605,70.6402,36.9088,25.7503,66.0628,9.0626,53.4623,64.3099,31.6849,76.3997,29.3539,83.155,42.6566,35.3169,27.0494,40.0285,31.442,27.2944
76,165.7053,55.4368,48.9915,76.5197,45.3954,82.5096,66.2596,44.8547,50.3423,13.4108,33.2175,,289.1395,29.6359,62.0057,40.7925,19.7799,89.9222,48.2568,51.5556,65.4912,39.5927,47.873,11.7345,18.4964,55.2009,161.4669,30.7278,7.6424,34.4581,54.4145,10.7525,30.9953,35.4028,46.2598,106.0155,40.6635,43.1166,67.7985,24.808,31.3729,58.8881,13.9115,71.3132,38.097,25.9945,68.0099,9.257,54.6196,66.9505,32.3908,78.0078,30.122,83.4868,43.1759,35.6782,27.7815,40.6907,31.7603,28.0837
77,165.1347,55.5296,48.4651,75.8916,45.4118,82.1666,66.2254,44.4435,49.663,13.4634,33.2639,,285.0107,29.5964,61.577,40.5143,19.8957,89.1054,47.5724,52.1977,66.7775,39.5446,47.4571,11.747,18.4484,54.1321,162.5999,30.7666,7.6713,34.22,54.6092,10.7358,30.9685,35.5148,46.1945,106.0239,40.2591,43.834,67.145,24.9942,31.5652,58.8786,13.8253,71.6623,38.1762,25.8239,69.0604,9.2579,54.0962,67.5063,32.0584,77.339,30.1938,83.3236,43.0491,35.3388,28.1733,40.6255,31.6064,28.1601
78,166.7022,56.6585,48.8085,76.3544,46.0572,83.7159,66.6452,44.7971,50.5743,13.772,33.5327,,284.7801,29.7614,62.6211,40.6677,20.143,89.9667,47.9373,53.1606,69.4092,40.1853,48.1749,11.8132,18.5918,54.115,164.2297,31.359,7.8879,34.5971,55.4626,10.8861,31.464,36.2834,46.222,105.9601,40.5839,44.5231,67.7402,25.664,32.2074,58.9574,13.9062,72.767,38.553,25.8333,70.2394,9.3792,55.1311,67.195,32.5007,77.7344,30.6175,84.4715,43.5692,35.5963,28.8154,41.258,31.9632,28.5154
79,165.1139,56.1932,48.5837,76.3739,44.5915,82.5855,64.5558,44.0725,50.0628,13.8448,33.1631,,282.0082,29.5764,61.4802,40.5098,20.1494,90.2383,47.6257,52.7073,68.8114,39.7587,47.7847,11.7769,18.3558,52.2854,163.9865,31.0025,7.8285,34.134,55.1743,10.8182,31.4884,36.0813,45.9921,105.4321,40.2475,44.6415,67.0578,26.18,31.7338,58.5511,13.829,72.2113,38.1606,25.6763,69.5749,9.2616,54.7781,66.859,32.3344,76.663,30.4002,84.2851,43.3214,35.3309,28.7626,40.9508,31.6278,28.3294
80,162.648,55.838,47.4885,76.0998,44.1683,80.9111,63.4918,43.1329,49.4233,13.443,32.8731,,276.0461,28.9981,61.4703,40.2412,19.537,88.6958,46.9947,51.49,68.0228,38.7317,47.8242,11.5536,18.0494,51.0699,161.8788,29.748,7.6894,33.2751,53.9597,10.7454,30.7021,35.114,45.551,105.1237,40.1293,44.0029,65.8812,25.6111,30.8903,58.0105,13.7704,71.2749,37.596,25.1651,68.9723,9.0358,54.7368,66.0543,32.0156,75.6788,30.0317,83.5121,42.5938,35.0767,28.2373,40.4479,31.1294,27.5186
81,164.1301,56.0275,46.9915,76.4564,44.4581,82.2108,63.3418,43.0374,49.0724,13.4803,33.0528,,277.46,28.6692,61.5129,40.1576,19.7095,88.8085,46.502,51.7533,69.0926,38.7557,48.326,11.4974,18.0238,51.5264,162.7533,29.964,7.672,33.5688,54.4572,10.7424,30.0544,35.0405,45.3984,104.8443,40.1306,44.4411,65.5649,25.6376,30.9341,58.0356,13.8118,71.4849,37.7261,25.121,69.5105,9.0331,54.6885,66.4741,32.1721,75.6083,30.0801,83.8722,42.3055,35.3476,28.3773,40.7496,31.3716,27.2606
82,160.6911,55.3232,46.1949,75.1615,44.3304,80.1213,63.0951,42.6697,48.7325,13.1419,32.694,,268.1306,28.423,60.3702,39.989,19.1419,88.1262,45.7696,50.2776,68.9299,38.1695,47.9776,11.2112,17.8113,50.0436,159.2914,29.1846,7.5486,32.6954,53.2462,10.5692,29.5207,34.1666,44.9307,103.3374,39.6282,43.0951,64.0227,25.149,30.9199,56.9317,13.7112,70.0065,37.1903,24.6317,67.6897,8.8911,53.8664,65.2484,31.6992,73.7699,29.2334,82.8705,41.8926,35.0028,27.5735,40.0365,30.917,26.6807
83,161.6789,55.9312,46.1177,75.5509,44.1767,80.4136,63.4364,42.8857,49.0234,13.0844,32.4412,,264.7756,28.7395,60.3302,40.3601,19.3216,88.2335,45.6439,50.3027,68.6866,38.146,48.1033,11.2787,17.8942,49.571,158.4212,29.226,7.5179,32.746,52.9906,10.5243,29.1746,34.1311,44.773,101.7039,39.6329,43.3052,64.5103,25.0873,31.5291,57.093,13.6999,69.8759,37.5044,24.4281,68.1258,8.9476,53.953,65.0803,31.6469,73.3892,29.1386,81.4187,42.1692,35.1674,27.7469,40.2956,30.8379,26.719
84,165.462,56.8703,47.1761,77.6523,45.0496,82.5482,65.1971,43.6045,49.7397,13.2767,33.0657,,277.1498,29.761,61.9688,41.0874,19.9268,89.3653,46.3952,51.4302,70.9563,38.7383,48.8073,11.7081,18.3201,50.0164,164.225,30.1738,7.638,34.1588,54.0912,10.8159,29.5686,35.632,45.5612,103.4373,40.4468,44.6559,65.3751,26.5049,32.4971,57.9565,13.8764,70.9483,38.4542,24.6675,70.9634,9.1634,54.639,66.7407,32.1337,75.138,29.6308,83.1816,43.1347,35.7817,28.5228,41.1782,31.2962,27.2796
85,167.7684,57.0216,47.3563,78.2204,45.6743,83.0482,65.2469,43.6668,50.5375,13.3592,33.5272,,280.3619,29.8086,62.5468,41.9925,20.2104,90.0441,46.4108,51.7431,73.228,38.8962,48.9827,11.8047,18.5928,50.144,166.946,30.62,7.7614,34.228,54.3581,10.9767,29.3305,36.3086,45.4151,103.9545,40.3974,45.6067,65.0256,27.0039,32.8044,58.5434,13.9703,72.5386,38.7449,24.7754,72.569,9.3063,54.7775,67.4241,32.3469,75.5101,30.1705,83.1852,43.4376,35.7217,28.7519,41.4127,31.4459,27.7172
86,166.38,56.4941,47.2708,77.0274,45.0818,82.807,65.2181,43.8149,50.2058,13.1653,33.411,,277.1697,29.4479,61.7555,42.1334,19.867,89.6065,45.753,50.2503,72.3453,38.4141,48.4347,11.6277,18.4259,49.3109,164.5563,30.059,7.7195,33.8233,53.5734,10.8213,28.6307,35.474,44.94,103.2171,40.3052,44.8145,63.8652,26.3394,32.251,57.7913,13.8701,71.88,38.1396,24.7182,71.234,9.2686,54.4984,66.5066,31.8192,74.2876,29.688,82.3668,43.0482,35.4079,28.3656,40.8662,31.0226,27.8376
87,165.4686,56.2726,47.2325,75.3739,45.0178,81.8235,65.0854,43.6334,50.2458,13.0841,33.0878,,271.6606,29.0294,61.494,41.6484,19.7105,88.8047,45.856,49.7298,72.4616,37.7788,47.7722,11.5593,18.3566,48.4574,162.9089,29.6666,7.6868,33.3272,53.4605,10.6005,27.9616,34.9421,44.5624,102.5173,39.9125,44.5754,61.6513,25.8861,31.6087,57.1049,13.6521,70.9663,38.1155,24.7357,71.2853,9.1354,54.5634,65.3782,31.5102,72.9829,29.272,81.8905,43.209,35.3519,28.0834,40.443,30.9452,27.2835
88,167.4058,57.1376,47.0631,74.5673,45.273,82.3133,65.3268,44.015,50.6859,13.1334,33.1694,,268.5225,28.5384,61.9338,41.8312,19.8405,89.0742,46.0767,49.7112,73.227,37.8281,47.7635,11.6098,18.327,48.5514,164.2555,29.6471,7.6512,33.6351,53.7103,10.5165,27.9784,35.2353,44.7286,102.6341,40.1026,44.5755,62.4656,26.0392,32.1398,57.3473,13.7408,71.3268,38.44,24.7511,71.1596,9.0758,54.6361,65.7308,31.5994,73.5794,29.2304,82.1809,43.2858,35.3325,28.1521,40.6396,31.065,27.3418
89,166.2841,57.7072,47.0999,73.58,45.7461,82.2622,65.0756,44.3361,50.6226,13.1045,32.8741,,270.3474,28.6873,61.1397,42.7515,19.8227,88.9443,46.4034,49.6306,74.3663,37.4358,47.4363,11.4377,18.3081,49.1347,164.0072,29.4154,7.612,33.6171,53.3269,10.4509,27.8901,34.6491,44.6957,102.931,40.0755,44.152,62.4133,25.9972,32.6258,57.1566,13.7695,71.118,38.1361,24.7465,70.7151,9.0125,54.7768,66.2302,31.1847,73.5855,29.214,82.3237,43.1177,35.0933,27.9043,40.4084,31.1383,27.1507
90,168.8039,57.6706,47.4362,73.8121,45.1577,82.9193,65.3502,44.7654,51.2933,13.2012,33.1291,,275.9434,28.936,61.6493,43.023,20.2372,89.2149,46.7054,49.7486,75.8874,37.5654,47.6648,11.8259,18.336,49.204,164.2681,29.7599,7.5809,34.3255,53.9298,10.4224,27.8307,35.1664,44.8643,103.0475,40.3149,44.752,62.3836,26.1585,33.0379,57.944,13.8941,71.3526,38.7258,24.9493,72.09,8.989,54.8486,66.8728,31.3222,74.5881,29.3709,83.3131,43.5433,35.2271,28.2349,40.5417,31.1226,26.9671
91,170.3102,57.7154,47.5247,75.05,44.8439,83.4163,65.4641,45.2521,51.6726,13.2776,33.272,,277.0599,29.2003,62.0676,43.4597,20.5668,89.9241,47.0012,49.9363,77.1113,37.6608,47.8284,12.0798,18.3764,50.1,164.0364,30.1402,7.5862,34.5014,54.0166,10.4878,27.5196,35.7618,45.0918,103.7606,40.3166,45.3161,62.5303,26.2764,33.1471,58.2101,14.1682,71.5262,38.8988,25.2202,72.8744,9.0406,55.7795,67.1462,31.6739,75.4824,29.6708,83.9539,43.4092,35.3154,28.6296,40.8154,31.5344,27.1485
92,169.5275,57.9131,47.523,74.5868,45.3096,82.6341,64.5267,44.2248,51.4589,13.2589,33.1609,,272.5847,29.3596,61.9629,43.1872,20.5893,89.4151,46.6928,49.7912,76.1598,37.5865,48.0475,12.124,18.2273,49.2079,162.9502,29.8968,7.5332,34.3049,53.8925,10.4393,26.7426,35.8642,44.9727,103.704,39.7965,45.4463,61.8842,26.2873,32.873,58.2982,14.2436,71.1961,38.5903,25.2425,72.6292,9.0837,56.0503,67.2344,31.4008,75.4676,29.7914,83.1567,43.498,35.3597,28.5623,40.829,31.1585,27.0143
93,163.0603,57.1048,47.1631,73.3617,44.5161,79.7986,63.2321,43.069,50.4745,12.9365,33.1122,,254.3379,28.4602,61.902,42.5916,20.551,86.8995,45.6119,48.2515,77.7998,37.5558,47.1193,12.0686,17.8107,46.5296,157.0173,29.734,7.5467,33.0476,52.649,10.4546,25.6978,35.5742,43.8386,104.0869,39.0845,45.4192,59.4957,25.2834,32.6442,58.1184,14.2337,71.0584,37.4855,24.7574,72.1729,9.0572,54.9388,66.1247,31.0633,73.3254,29.129,80.5803,43.1768,35.1307,28.8227,40.2172,30.2156,27.3195
