,AAP,AMZN,AN,AZO,BBBY,BBY,BWA,KMX,CCL,CBS,CHTR,CMG,CMCSA,DHI,DRI,DLPH,DISCA,DISCK,DG,DLTR,EXPE,FL,F,GPS,GRMN,GM,GPC,GT,HBI,HOG,HAS,HD,IPG,KSS,LB,LEG,LEN,LKQ,LOW,M,MAR,MAT,MCD,KORS,MHK,NWL,NKE,JWN,ORLY,OMC,RL,PCLN,PHM,PVH,ROST,RCL,SNI,SIG,SNA,SWK,SBUX,TGT,TGNA,DIS,TIF,TWX,TJX,TSCO,TRIP,ULTA,UAA,URBN,VFC,VIAB,WHR,WYN,WYNN,YUM
35,82.1524,266.0095,43.7722,395.5363,64.5808,22.1925,38.5479,41.4553,34.2409,46.6446,104.2166,323.9733,20.9108,24.2388,51.5793,44.2938,78.8417,69.7702,50.441,48.1368,60.0724,34.308,13.1457,35.3505,32.9678,27.794,77.7904,12.5666,11.3073,53.2095,43.8584,69.7339,13.0394,46.0777,44.2033,33.603,40.5854,21.6346,38.0324,41.7288,42.1119,43.716,99.6023,56.5917,113.0317,26.0066,29.4067,54.938,102.5591,58.819,169.0483,688.5067,20.2533,107.8776,30.1327,33.1574,64.1926,67.6063,82.4365,80.8628,28.5042,68.5519,21.8314,56.7637,69.2487,57.5288,46.7269,51.9158,52.5263,80.6921,12.8286,38.7346,39.8834,61.726,118.0098,64.432,124.8697,71.8012
36,82.1704,263.2714,43.3579,394.3552,64.0548,22.0111,38.3791,41.2492,34.0969,45.9116,103.7698,322.4952,20.718,23.9614,51.179,44.1205,78.1737,69.9511,50.6461,47.6799,60.4902,33.7902,12.9825,35.334,32.7592,27.873,77.0973,12.4588,11.3715,52.0077,43.7469,69.9204,12.8915,45.6703,44.7167,33.4956,40.0824,21.5178,37.5206,41.8055,41.7935,43.7437,99.1976,56.4423,112.5912,26.0014,29.2716,54.5538,102.7378,58.7854,167.1415,693.7598,20.0578,106.6906,29.9767,32.8916,63.99,67.3824,81.8791,80.0946,28.4786,68.6121,21.3664,56.6271,70.2471,57.4939,46.959,51.5056,52.4362,81.3624,12.7569,38.5367,39.4874,61.4637,116.6269,64.3868,123.6443,71.4132
37,82.2169,263.5177,44.1439,399.8513,64.7702,21.7974,37.9164,41.502,34.1443,45.7215,104.4267,322.7912,21.0969,23.6583,51.3382,44.0981,78.8295,70.0329,50.5771,47.3523,61.5932,33.8918,13.0802,35.6781,34.0225,27.9001,77.8657,12.3169,11.5583,51.5373,43.3931,70.7223,13.0453,45.6144,45.16,33.5278,39.6514,21.4375,37.9386,41.9415,41.5286,43.9569,99.9128,54.6993,111.6904,25.9412,29.5039,54.7988,104.3361,59.3647,168.1919,703.6501,20.0699,106.4724,29.8488,32.8076,64.1732,68.1704,82.0273,79.8871,28.9353,68.692,21.2987,57.2875,71.8649,57.5609,47.2549,51.3145,50.8648,82.7767,13.037,40.1273,39.8725,62.0618,115.6833,64.6012,123.2751,70.0265
38,81.9128,260.1194,41.9422,397.0874,64.0409,21.7763,37.399,41.3259,33.6531,45.0784,102.1024,325.034,21.0021,22.7487,50.8708,43.5589,78.046,69.7195,50.2531,47.4953,61.1157,33.3732,12.7335,36.1106,33.7236,27.7876,76.9009,12.1396,11.1738,50.7828,43.1786,70.4712,12.9449,46.6982,45.7533,32.6221,38.1014,21.1787,37.8002,42.3315,41.1178,43.2718,99.5992,54.5937,109.3124,25.3082,29.4795,54.9392,103.7117,58.9914,168.7317,701.1226,19.067,105.2816,29.7334,32.2845,64.2078,67.2158,81.26,79.237,29.0607,67.9389,20.8376,57.397,71.1273,58.1598,47.1956,50.8376,49.36,81.8955,13.23,39.3075,40.1222,62.2557,113.621,63.4984,120.6513,67.8565
39,82.3869,258.7935,40.8998,400.2418,64.291,24.2306,36.8874,40.9163,32.9669,45.1085,103.8897,323.9772,20.9942,22.8332,51.0723,43.1347,77.4376,69.4552,50.4963,47.5427,61.0233,33.1566,12.6772,36.3918,33.3471,27.7164,77.2836,12.203,11.252,50.7331,43.3911,70.5409,13.0153,47.7975,45.32,32.6115,37.9832,21.2968,38.5364,43.463,41.1569,43.1926,100.4538,54.757,108.7318,25.2615,29.6126,55.3197,103.699,59.1151,169.1633,696.6482,19.0488,104.7591,29.9518,31.9189,64.8518,65.7707,81.5502,78.6906,28.9916,68.5652,20.6484,57.5145,70.7928,58.2686,47.298,51.3829,49.196,83.7016,13.3105,39.4468,40.274,62.827,112.0794,62.8528,119.3007,67.7742
40,81.105,255.0341,40.8515,396.835,63.4382,24.8459,36.4256,41.1176,33.2146,44.9761,103.7392,323.3654,20.6293,22.657,50.515,42.5026,78.127,69.8072,50.2415,46.83,61.0207,32.9632,12.404,36.3053,33.2254,27.3908,77.0381,12.1444,11.6227,50.3968,43.0812,69.9218,13.0914,47.9104,45.57,32.3185,38.1092,21.2734,38.0921,43.2573,40.5199,42.3971,100.795,53.7772,109.712,25.0418,29.4189,55.2398,102.606,58.6378,167.6596,692.9601,18.7827,105.9263,29.6006,31.8467,65.7422,66.3905,81.2027,77.215,28.6984,68.4505,20.319,57.3087,70.0513,57.7705,46.9235,52.3413,48.8974,83.8846,13.1644,39.6634,39.9666,62.4996,111.7192,61.3902,117.4585,66.0773
41,80.6212,257.687,42.108,395.4477,64.3138,25.5916,36.2651,42.165,33.5744,45.7194,104.4961,334.1988,20.7601,23.2772,49.7648,42.4886,78.5659,70.2635,50.2118,46.8605,61.8617,33.2614,12.6494,36.7409,33.6126,27.5027,77.4392,12.2746,11.7878,51.124,43.2085,70.7721,13.2596,47.8619,46.29,32.8535,38.9909,21.3415,38.7941,43.9673,41.0514,42.6862,101.2284,55.868,112.6441,25.2186,29.8002,55.2474,103.6707,59.1336,168.8201,691.5829,19.4269,107.4244,29.6016,32.5197,66.9606,68.1977,82.0221,77.4605,28.9474,69.1891,20.7792,58.3376,70.6994,58.0325,47.2573,53.8073,48.6544,84.0841,13.4251,40.4796,40.3221,64.9208,113.3666,62.971,121.7776,66.9783
42,79.0331,260.385,42.058,386.2364,64.3382,25.628,36.3209,41.9819,33.8376,45.9618,103.5815,332.8593,20.6409,23.3085,49.4,42.5292,78.567,70.5523,49.9564,46.009,62.2664,33.2162,12.8489,36.8033,33.7361,27.6184,77.335,12.5253,11.9855,51.2235,43.6511,71.2598,13.3247,47.5793,46.99,32.8914,39.0273,21.3918,39.0019,43.7876,41.65,43.1218,100.9635,56.0044,113.3894,25.2749,29.9044,54.8252,101.8405,58.7668,170.0142,696.863,19.4945,107.1857,29.7377,32.9541,66.4565,67.9691,82.9389,78.0192,28.7451,69.076,20.8904,58.9059,70.9383,58.6802,47.6811,53.9925,48.5488,84.5583,13.4978,40.5084,40.3609,65.2554,115.7171,63.344,123.6922,67.0319
43,80.8588,263.4702,43.0046,390.6404,65.425,24.7973,37.012,42.7898,34.065,46.3634,103.3877,343.6064,20.7982,23.114,50.0771,43.2298,79.9911,72.2738,50.4962,46.1468,63.8422,33.6706,13.0295,37.1382,34.2701,28.1649,77.7377,12.5417,12.2565,52.112,44.579,71.526,13.5502,47.7751,47.7333,33.1944,38.5942,21.2752,38.8703,44.5065,42.0014,43.8971,101.4569,54.8636,113.6869,25.4024,30.1338,55.5515,103.1109,59.6569,172.3296,713.4211,19.1959,108.8037,30.019,33.2207,67.0131,68.5313,83.928,78.978,28.9934,68.9154,21.2944,59.8711,72.1117,59.391,47.5725,54.4878,49.377,85.3826,13.723,40.7673,40.9007,65.3745,117.1653,63.9226,125.7181,67.2019
44,82.5693,268.9455,44.4875,394.1417,65.8705,24.4395,37.6923,44.7991,34.1287,46.5448,104.4516,336.3415,20.9102,23.3282,50.026,44.326,80.8293,73.3312,50.3679,47.0773,64.8351,34.2859,13.4445,37.8674,34.4427,29.3316,77.93,12.7784,12.23,52.4029,45.1576,72.212,13.6242,48.8252,49.6233,33.842,38.4817,21.5856,39.1287,44.7207,42.2154,44.2595,102.0931,56.7885,116.3395,25.7444,30.5586,57.1992,104.34,59.9739,175.0193,730.3838,19.38,111.4511,32.0741,33.314,68.2,69.4471,85.1686,79.7759,29.3303,69.3473,21.9011,60.4493,73.648,59.6105,48.3761,54.32,51.7046,87.9305,14.034,41.742,41.1042,66.3862,119.5304,64.5644,127.4084,66.9499
45,82.3551,271.03,44.3672,392.9582,65.8623,23.9575,37.333,44.0501,34.0105,46.3915,104.9307,337.3988,20.9829,23.4949,50.2075,44.5548,80.7359,73.2637,50.1939,47.6033,64.4692,34.3489,13.4145,38.031,34.5518,29.6583,77.6371,12.5071,11.8774,51.9796,44.8481,73.2575,13.5952,48.6411,49.91,33.8436,39.4098,22.0082,38.8911,44.7122,42.3759,44.0977,103.3136,55.911,116.6925,25.6578,30.3381,56.8707,103.2919,59.9895,173.6305,734.7875,19.3369,110.0074,32.1138,33.1007,68.4545,68.1209,84.6812,79.1996,29.5759,69.5033,21.8526,60.5165,72.5551,59.343,48.5677,53.6337,52.3704,87.5154,14.1565,41.2936,40.6481,66.2317,118.709,64.7927,127.9955,67.5074
46,80.755,271.2593,43.3452,388.039,65.8377,23.4283,36.2741,42.7145,33.6167,45.4604,103.1929,343.0033,20.7327,22.265,49.1986,43.4245,79.5683,71.8477,50.0364,47.2206,62.3273,33.8292,13.1284,37.4337,33.8925,29.1068,76.0477,12.0959,11.6826,50.6012,44.1987,72.9581,13.0856,47.7188,49.6467,33.0565,37.8437,21.2717,38.3096,43.6974,41.2349,43.5601,102.5666,54.8495,111.3224,25.3234,30.0882,55.7172,100.6813,59.1637,172.3077,722.9544,18.2011,106.4633,31.7905,32.9929,67.0692,66.3907,83.2041,77.0944,29.2008,68.9741,21.3583,59.6522,70.9515,58.9548,48.0369,52.6532,52.2744,86.2359,14.3668,40.5542,39.9827,64.8617,114.9842,63.6684,125.1676,66.3554
47,80.3104,271.137,43.8084,383.2329,65.6102,23.445,36.7546,42.4178,33.4437,45.8963,104.4001,341.0299,20.6984,22.1575,49.2319,42.8361,79.1963,71.2976,50.1923,47.4572,62.8234,33.2412,13.0874,37.5114,33.6826,29.3063,75.8126,12.3151,11.6158,51.0537,44.1097,72.3385,13.1016,46.9473,49.1633,32.9001,37.6556,21.2741,37.7296,43.8567,41.5381,42.9953,102.6548,53.1289,112.1683,25.5977,30.0768,55.6506,100.1081,59.5307,170.5476,719.4251,18.3866,105.5499,31.7878,33.0486,67.4253,66.898,82.739,76.7275,29.2293,67.9755,21.1819,60.1895,71.2501,59.564,47.6364,52.6549,52.4152,86.3387,14.2,40.2095,40.1912,65.7279,116.0289,63.7605,126.7007,66.5346
48,79.5625,267.4883,42.6855,381.4753,65.8424,23.3884,35.8627,41.2305,33.2386,45.4776,104.4362,340.0804,20.3951,21.9825,48.7441,41.9216,78.3958,70.81,51.3019,47.3041,61.7557,32.4824,12.9012,37.1614,32.9695,29.0765,74.9633,12.0534,11.5221,51.0591,43.8203,72.5677,13.0266,46.7519,48.8133,32.5018,37.1972,20.873,37.6388,43.5231,41.1873,44.4488,102.532,53.0872,110.5425,25.2815,30.3768,55.2877,98.7037,59.2951,168.7127,708.2529,18.078,105.1112,31.5767,33.0431,67.1117,66.0299,82.1492,76.2107,29.05,68.5616,20.7173,60.4101,70.6853,59.3718,47.3956,52.4711,51.7755,84.7254,14.0664,39.5758,40.1679,65.5153,116.0157,62.8552,124.4536,66.2472
49,79.1691,260.8712,44.0101,379.0901,66.5084,23.1548,35.5891,41.0691,33.4702,45.0073,102.9752,335.7288,20.0837,21.5575,48.7709,41.2958,76.9367,70.1558,51.251,46.9393,61.2195,31.9126,12.7777,37.1397,33.387,28.9755,75.2056,11.9962,11.4315,51.1102,44.2006,72.5611,13.0253,46.9264,48.54,32.0912,36.5539,20.7236,37.3541,43.0798,40.8792,43.9549,101.4438,53.4109,109.2741,25.6894,30.0903,54.7785,98.7535,58.2518,167.2278,692.0582,17.6783,104.0617,31.3043,33.2415,66.5891,65.7815,81.1389,76.0019,28.9418,68.2244,20.2091,60.1158,69.7149,58.8332,46.8437,52.8614,51.4988,83.2776,13.955,39.2479,39.967,65.2646,113.4665,62.9624,123.8605,65.3315
50,79.5539,260.2091,43.4271,378.9931,66.7164,23.2951,36.1585,42.2131,33.4071,45.7926,102.9707,357.7285,20.1036,21.9407,48.9202,41.5369,77.2191,70.7577,51.7114,47.0908,61.7248,31.9477,12.8795,37.1111,33.0681,29.1035,73.3608,12.0974,11.4978,51.7225,44.7829,73.6897,13.4243,47.3629,48.1133,32.3649,37.0782,20.7574,38.0477,43.459,41.1987,43.8834,100.0631,53.603,110.8943,26.2776,30.3615,54.8291,99.3069,58.0486,168.9937,688.7876,17.945,105.5915,31.4025,33.3621,67.0318,66.0515,80.6492,76.3009,29.0935,68.8719,20.3123,61.0769,70.0348,59.2053,46.9501,53.804,51.2265,83.5702,14.1307,39.5565,40.2587,65.7458,115.6816,63.339,126.8858,65.0777
51,79.1191,262.0197,43.8753,377.9538,66.3636,23.4682,36.2137,43.0809,33.1182,46.7616,103.3444,366.9589,20.2181,22.0786,48.9453,42.0202,78.0192,70.8516,51.6362,47.4534,62.7946,32.4611,12.9589,36.5765,32.6786,29.1707,72.7229,12.0448,11.6743,51.5642,46.5649,73.706,13.5219,47.392,48.3333,32.6455,37.3633,20.8058,37.6172,43.4825,41.2638,44.0584,98.9849,52.1854,111.8752,26.5774,30.5362,55.012,99.3386,58.3857,166.2332,685.8345,17.9997,106.3315,31.4626,33.3948,67.3007,66.1089,81.7537,76.3683,29.2923,68.8393,20.7676,61.676,70.675,59.871,47.0998,54.7894,51.0553,84.6462,13.8229,39.3048,41.0955,66.2608,116.8731,63.403,127.7462,64.9933
52,80.6096,268.3398,43.9694,381.9786,67.1216,24.0678,36.5045,43.8978,33.5078,46.657,104.255,361.0222,20.3829,23.5177,49.8126,42.7667,78.5887,70.7972,52.2512,48.2075,63.966,32.7407,13.3029,36.6628,33.3939,29.7194,73.9216,12.12,11.9894,52.4782,47.3949,73.7164,13.8668,47.7392,48.4667,33.3213,40.1811,21.2475,38.028,43.89,41.7877,44.1268,99.7891,54.2359,114.9965,26.7578,30.825,55.157,100.6196,59.2883,169.9809,702.0418,19.3908,108.7024,31.8794,34.2741,67.3696,66.9963,82.2995,76.9744,29.7262,69.6148,20.4115,62.3235,71.704,60.4132,47.3116,55.8402,52.1296,86.3385,13.8917,39.6173,41.4217,65.567,121.1492,64.2123,129.0844,63.9137
53,81.0462,269.8491,44.2021,383.7251,66.9818,23.79,37.223,44.3055,33.4916,46.2901,102.3692,362.9041,20.3689,23.8351,50.4085,43.6401,79.0498,70.9271,52.1829,48.1957,64.0346,32.4658,13.3151,36.7648,34.2809,30.4679,74.0591,12.3831,12.1697,52.905,47.2646,73.4937,13.9539,47.5702,48.52,33.4038,40.6152,21.395,37.841,43.9239,41.5428,44.306,100.818,53.9056,114.6832,26.5192,30.8107,55.3076,101.3965,59.9587,171.0186,699.8494,19.5272,109.537,31.8926,34.3639,66.8647,67.3216,84.0094,78.0471,29.8346,69.7711,20.0147,62.0215,72.2228,59.8914,47.4536,55.9203,51.4363,85.7235,13.9615,39.6384,41.3586,65.1528,117.4476,61.4671,131.2943,68.8113
54,83.132,274.2274,45.068,397.6468,67.6565,24.144,38.45,45.034,34.5464,45.9934,101.6441,363.1243,20.4117,24.5484,51.1367,44.5923,79.5069,71.1021,52.6993,48.6059,64.5553,33.092,13.4904,37.3963,35.4474,30.5977,75.5545,12.89,12.2458,54.8932,47.9469,73.5321,14.2213,48.0094,49.5533,33.7172,41.148,22.7077,37.7285,44.8536,41.7308,44.7708,101.2138,56.0508,114.6571,26.818,31.0302,56.246,106.332,60.4659,174.8577,713.6886,20.6127,110.9386,32.3879,36.4772,66.4672,67.9409,85.2251,76.0973,30.1339,70.598,20.4673,61.8583,73.2234,59.2724,48.1993,55.5631,52.8394,86.1576,14.1374,40.8287,42.2663,64.3502,117.786,62.7239,134.3631,67.8857
55,82.9643,258.2203,44.6109,405.2837,67.2576,23.7056,39.0526,44.8616,34.4429,46.2942,101.9104,361.8277,20.5961,26.286,50.993,44.6699,79.4537,71.0786,52.8022,48.0931,59.3366,33.6072,13.6433,37.4421,34.8377,30.3622,75.1111,12.8211,12.2586,53.9555,47.5045,73.4749,14.0192,48.1971,50.2133,32.442,41.5855,22.9017,37.8241,44.6329,41.7032,44.7047,100.7645,56.199,113.4901,26.5066,30.9437,56.5046,106.3119,59.9993,174.9708,700.4226,21.2703,111.1893,32.5389,35.7758,66.9003,67.2286,84.6615,74.6598,29.9434,70.6763,20.4911,61.8872,72.9968,59.6917,48.3839,54.5466,53.6576,85.9124,13.9499,40.9818,41.2356,63.9247,115.8273,61.3452,135.1608,66.8864
56,83.1208,252.5271,44.7967,404.3422,68.4047,23.9619,39.3599,45.0209,34.7787,46.5357,101.5346,364.5415,20.7477,26.7941,50.9155,45.1261,78.8744,70.8826,52.3467,47.9654,56.3431,34.0065,13.6531,37.6255,35.0705,30.7063,75.267,12.43,12.3819,54.6416,47.3427,73.7414,13.8435,47.5622,50.3267,32.3782,41.1376,23.3822,38.1325,45.168,41.4833,44.767,102.0641,56.4975,112.4039,26.4062,31.2059,56.6709,107.5306,59.9025,176.2708,702.9411,21.3363,114.7602,32.8264,36.2622,66.6326,67.9593,85.2102,74.4579,30.3038,70.6123,20.182,62.996,73.2787,60.0073,48.7772,53.8501,53.1986,87.012,14.0131,41.4931,41.6531,63.8365,115.9329,60.6594,135.2644,67.4082
57,83.366,253.9291,45.1712,406.2502,68.7071,26.3084,39.1647,46.147,34.4948,45.7912,100.3356,362.8389,20.6852,25.9457,51.4614,45.6835,79.1005,71.1617,51.9489,47.226,56.2567,34.5342,13.6688,37.7492,34.9173,30.8182,75.854,12.4401,12.4547,54.5079,47.3645,73.5781,13.749,47.1299,50.0333,32.1595,40.0383,23.8138,38.4208,44.6033,42.6569,45.2911,101.9017,56.6437,110.9996,26.3592,31.7388,56.3894,106.8336,59.5772,180.3643,696.6458,20.871,115.2152,32.9186,36.5064,66.5601,68.3098,85.7489,74.3963,30.3433,70.4249,20.146,62.8514,73.6492,60.0628,48.6723,53.472,52.7154,87.436,14.1614,41.3007,42.1512,64.163,114.0053,60.2115,136.6014,67.7898
58,84.2791,248.3865,45.2979,410.7743,68.8319,25.9034,38.8199,45.4678,34.0466,46.3037,101.1921,361.8322,20.9984,25.6448,51.6856,45.4086,78.3976,70.8405,52.2546,47.958,55.1285,34.744,13.5146,37.8639,33.8818,30.572,75.1385,12.2998,12.3751,54.198,47.3073,72.9809,13.6695,46.8607,50.25,31.819,39.647,24.056,38.2732,44.6635,42.6173,45.2374,101.8204,56.9904,109.31,26.1748,31.8427,56.2341,107.7675,59.62,179.6851,696.2071,20.7536,115.1919,32.713,36.4268,67.2554,68.2546,85.4009,74.7677,30.0981,70.5885,19.9692,63.1771,73.7105,59.1225,48.5569,53.127,52.3487,86.6692,14.1789,41.0426,41.9861,66.3865,113.0659,59.8747,136.3638,67.7652
59,84.5754,250.602,45.352,406.7941,69.4868,26.1612,38.9241,45.7357,34.3421,47.6187,102.3903,366.4072,20.995,26.2583,52.1618,45.6849,79.4548,71.6125,52.3049,48.4417,56.4599,34.9701,13.4442,37.9135,34.4228,31.4306,75.6638,12.265,12.3483,54.1161,46.9303,73.294,13.8993,46.968,50.13,32.0007,40.9104,24.2379,38.6815,44.7336,42.4939,44.8647,101.6777,56.8233,108.6783,26.3393,31.6039,56.8194,107.8898,59.7342,177.9299,706.5599,21.7127,114.3297,32.3687,36.5192,69.5731,69.1854,85.3861,74.9095,30.1818,69.2408,20.3023,63.5683,74.3796,59.7927,48.7158,54.2002,53.1765,88.6565,14.1956,40.8356,41.7376,67.0312,115.3203,61.3189,137.0067,68.0847
60,84.6695,257.8852,45.7254,410.8117,68.8899,26.3545,39.8019,46.2843,35.2132,47.5241,104.6908,367.6176,21.2745,26.5923,52.9186,45.9269,79.6239,71.9426,52.5496,48.6207,58.5817,35.2769,13.7526,38.8792,34.9826,31.9705,77.1732,12.5047,12.3569,54.5326,47.2243,74.0897,14.0761,48.0281,50.8833,32.8182,41.6228,24.72,39.4766,46.201,43.1662,45.3281,102.9181,58.5818,115.9935,26.7972,32.2701,58.1209,109.5934,60.5412,179.6923,723.9796,22.2994,116.0863,32.8276,37.0187,69.479,70.1407,87.2631,76.9687,30.8228,70.5103,20.5447,64.5058,75.4297,60.4362,49.4388,55.1446,54.9762,90.2612,14.4104,41.7133,42.2007,67.7209,119.1313,62.5928,137.977,68.9171
61,84.7852,255.9012,45.2841,412.0661,69.4477,26.2866,39.7129,46.1351,35.1052,47.3281,105.0629,373.2639,21.3347,26.4521,52.9564,46.2062,79.1311,71.2648,53.6407,48.671,58.6151,35.0997,14.0638,38.5049,35.1324,31.9904,77.317,12.7661,12.4478,54.9417,47.1721,74.9346,14.089,48.3499,50.92,32.6871,41.3141,24.8221,40.2878,45.9949,43.1099,45.4152,102.3612,57.5709,115.0247,26.5039,32.0301,58.0478,110.0561,60.924,180.9162,727.7274,22.4916,115.6986,32.6007,37.0196,69.0508,70.0797,87.3656,76.704,31.132,70.0318,20.5229,65.0095,75.7607,60.6716,49.2753,55.8751,55.2304,90.9778,14.408,41.525,42.2532,67.6752,118.531,63.6303,138.9995,68.3556
62,85.1807,258.0191,45.7128,416.2126,69.926,26.1727,39.9795,46.4916,35.4023,47.5009,109.6578,363.4863,21.5561,26.6743,53.0776,46.3051,77.3431,69.9194,53.3389,49.2101,57.4189,35.3032,14.1734,38.7322,35.5674,31.7028,78.0545,12.9974,12.6041,56.8488,47.3294,74.9942,14.3709,47.4242,51.5567,32.8911,41.1978,24.8988,40.3693,46.3826,43.5087,45.8143,102.2444,58.2923,115.0247,26.7075,31.9934,58.3332,110.379,61.6706,183.8386,725.0037,22.7363,117.6124,32.9763,37.3261,68.8878,69.8596,88.3132,78.4412,31.0353,70.5141,20.4192,65.5004,74.9364,61.1625,49.6557,56.1553,54.8582,90.558,14.4412,43.1842,42.6596,67.6743,121.0582,64.104,138.7341,68.5166
63,85.0048,258.6424,46.0984,418.6279,69.2837,25.9452,40.8653,46.8825,35.6001,47.0233,109.2351,362.6165,21.6087,26.7221,53.1426,46.2627,77.2068,69.9774,53.4267,49.3671,57.4413,35.7197,14.2041,38.8549,35.7471,31.9706,77.9186,13.1192,12.6386,57.3446,47.5819,75.3184,14.4638,47.1147,52.51,33.1552,41.1314,24.792,41.4561,46.7584,43.4864,46.2398,101.3532,57.8647,115.7822,26.983,31.9592,58.717,109.6362,61.8456,184.9985,733.2892,22.6498,118.6075,32.9944,37.4464,69.0209,70.057,89.0754,79.597,31.1167,69.8662,20.5417,65.3781,75.9246,61.1725,50.3743,55.8298,53.0702,90.9727,14.5012,43.3288,43.0343,68.2093,122.6036,64.0191,138.9852,69.3455
64,85.1374,261.1118,45.078,416.7259,69.5516,25.7487,41.1558,46.9721,35.303,46.9296,110.0176,368.7361,21.4709,27.0454,53.0045,45.593,77.3811,70.1563,52.8475,49.3269,56.3649,36.0453,14.2133,39.4528,35.4393,31.7686,77.652,12.905,12.5627,57.1882,47.6077,75.7711,14.6629,48.018,52.2667,33.3109,42.0116,24.6427,41.8011,46.5323,43.3287,46.1675,99.9314,59.4116,117.8275,26.8699,32.0018,58.5254,109.9988,62.3958,184.3329,731.5841,23.0831,118.4252,33.0281,37.316,69.0084,69.7887,89.3903,79.4772,31.1667,69.7048,20.9629,66.5031,75.9353,61.0138,50.709,55.724,52.1852,90.1196,14.655,43.4208,42.9451,68.6118,125.964,63.5433,139.0759,69.1346
65,85.3203,262.3938,45.7496,421.1094,69.8157,25.2485,40.9568,46.9575,35.0908,47.535,110.8306,368.3899,21.5392,27.0363,53.4134,45.4539,78.2311,70.9157,52.8839,49.2213,58.1305,36.1236,14.1089,40.8478,35.9064,31.2798,77.8449,12.8303,12.5925,57.3655,47.547,75.7986,14.8341,48.4635,51.3433,33.4268,41.7956,24.7376,41.8719,47.0315,43.7107,46.0323,99.8671,60.0451,118.1813,27.2526,32.2379,59.0615,109.9592,63.0096,184.8213,761.5817,22.9836,119.0675,32.862,37.39,68.7682,69.8822,89.1755,79.4136,31.4981,69.3815,21.6437,67.1345,76.316,61.0122,50.9178,56.3727,53.6316,91.1756,14.8638,43.7715,43.4999,68.9254,127.0408,64.3937,139.3578,69.8656
66,84.5417,264.4793,45.8758,413.1798,69.1398,25.2815,40.8933,46.9346,34.7693,48.5012,111.3392,368.3526,21.4962,27.2242,53.3144,45.5598,77.6829,70.247,52.7302,49.035,59.0411,36.2055,13.9746,40.4163,35.6424,31.0189,77.8454,12.6331,12.4972,57.2112,47.5167,76.4917,14.8446,48.3966,51.2333,33.5447,42.2578,24.5082,42.0818,46.8443,43.6991,46.1245,100.325,61.3503,118.2816,27.4528,32.3052,60.0592,109.3541,62.7581,184.3398,769.3698,23.3998,118.4372,32.5706,37.3505,68.4145,69.7652,89.0689,79.5873,31.4566,69.4051,21.7529,67.27,76.5408,60.8267,50.6561,56.8192,54.6167,92.758,14.942,43.8434,43.2958,68.4276,127.1127,64.1895,139.4675,68.8553
67,85.7397,267.5718,46.079,418.063,68.7248,26.399,41.4783,47.9702,35.0917,50.0965,113.4616,373.7015,21.6876,27.4521,53.4804,46.1692,78.2762,70.4863,52.904,49.2116,60.4827,36.1882,14.2043,40.5833,35.5785,31.5235,78.5725,12.9035,12.6453,58.2308,47.4373,77.1812,14.906,48.9154,50.76,33.9311,42.9423,24.8098,42.7124,47.3299,43.9186,46.4201,101.125,61.2265,119.9721,27.749,32.7564,60.8716,111.3735,63.1497,185.4771,789.0374,23.9735,119.5616,32.8102,37.8024,68.3887,69.9551,91.1033,80.7018,31.6659,69.4707,21.8286,67.2947,76.613,61.2648,51.3233,57.3204,57.2811,93.5747,15.1212,44.0917,43.8344,68.8958,128.7101,63.6967,141.6943,69.8421
68,86.1069,267.1067,46.2175,418.2604,68.6499,26.3658,41.8121,48.3431,35.045,50.0582,113.9041,374.7845,21.6943,27.4324,53.8743,46.4912,79.0997,70.8643,53.1239,50.0126,60.8251,36.5113,14.628,41.033,35.508,32.1554,79.7032,13.2925,12.8252,58.7051,47.599,77.9063,14.8594,49.4441,50.79,34.0568,42.8624,25.1375,43.1283,48.3183,44.037,46.6789,101.7983,60.9698,119.3606,28.1475,32.876,61.3681,111.8077,63.5575,186.6563,802.6543,24.1126,118.8532,32.941,38.1915,68.5733,70.0512,92.5622,80.6691,31.9862,70.0366,21.7096,67.453,76.6097,61.0231,51.5907,57.3451,59.4419,93.2166,15.2997,44.3436,44.2371,69.3063,129.1951,63.054,140.389,70.1518
69,86.2312,265.6747,45.5813,414.2381,68.9265,25.9136,41.9193,47.9731,35.1149,50.1981,114.1364,372.4272,21.595,26.8524,53.0778,47.0495,79.2293,70.5137,53.3434,50.1304,59.07,36.5185,14.7355,40.687,36.3378,32.4768,79.9462,13.733,12.7786,58.2756,47.5649,77.0821,14.8049,52.1461,50.73,33.8528,42.1073,25.2819,43.0227,48.0643,43.4424,46.4314,101.2258,59.8315,117.8841,27.9875,32.5251,61.3104,111.1311,63.2698,185.4279,806.2623,23.3865,118.2822,32.5199,38.1533,68.4759,69.9238,91.7757,80.6324,31.846,69.9302,20.9976,66.8479,76.8434,60.8706,51.0181,56.8397,59.2216,93.6072,15.3502,43.7885,43.4611,68.9144,128.9971,62.0062,140.3644,69.7382
