,AMT,AIV,AVB,BXP,CBG,CCI,DLR,EQIX,EQR,ESS,EXR,FRT,GGP,HCP,HST,IRM,KIM,MAC,MAA,PLD,PSA,REG,SPG,SLG,UDR,VTR,VNO,HCN,WY
96,72.4162,28.7417,134.7719,102.7808,21.8685,68.2634,58.1406,176.7954,56.0627,155.1999,41.6306,97.9865,19.4404,43.5752,16.3841,26.207,20.9127,59.0758,64.335,36.4655,149.9072,47.962,156.5263,85.5149,24.4069,66.7433,79.0041,64.0406,27.4765
97,73.8253,29.2792,135.9158,103.7365,22.6046,69.633,59.1115,182.432,57.1301,156.3561,41.8282,99.7101,19.6929,44.9693,16.5251,26.5618,21.1053,60.4651,66.0568,37.0174,151.5978,49.1437,158.5143,87.0118,24.8787,68.6843,80.5463,65.292,27.7496
98,74.573,29.949,136.5522,105.9783,23.1232,72.3552,60.2861,186.7595,58.3244,159.3789,42.2925,102.5249,20.0064,45.4864,16.7271,26.7138,21.5057,61.0131,67.0697,37.837,153.3272,50.4271,160.1959,88.4152,25.4055,69.6691,82.4533,66.8201,28.179
99,73.3454,30.0762,135.6728,105.7641,23.3188,72.4202,61.0016,184.6712,58.2456,159.2345,42.0752,103.5689,19.9056,45.5497,16.8906,26.6355,21.5115,61.0229,67.7723,37.7934,153.6911,50.8201,158.742,88.323,25.5432,69.5831,82.8452,67.1781,28.4161
100,72.4436,30.0511,135.8834,105.0856,23.3402,72.8023,60.2902,189.39,57.8311,159.4722,41.8479,102.5709,19.8896,45.1211,16.9923,26.8595,21.1424,60.7121,67.5703,37.7406,152.4094,50.4768,158.0338,88.1665,25.5635,69.0155,83.0118,66.7205,28.3613
101,72.3041,30.2775,136.5564,106.0071,23.2688,72.1141,60.1886,184.7847,57.7277,160.5544,42.936,103.914,19.9568,45.9045,17.1102,27.0752,21.4569,61.4199,68.0063,37.9691,154.2107,51.0329,161.1889,89.0435,25.9184,69.5785,84.1226,66.9208,28.4701
102,71.7306,30.0077,135.465,105.1622,23.179,72.2468,60.0705,185.3068,57.3297,158.9351,42.6906,102.2762,19.9429,44.9255,16.9666,26.9255,21.4039,61.129,67.1083,37.4587,152.5453,50.9553,159.1303,89.4125,25.7462,69.0894,83.9216,66.0686,28.3935
103,71.0761,29.6148,134.0211,104.3952,23.3269,71.7933,59.4605,184.9471,57.0045,157.0631,42.3649,101.1247,19.9218,43.9379,17.3021,26.8472,21.2359,60.9213,65.8554,37.2355,151.9249,50.6161,158.5192,89.6671,25.4368,67.4811,83.7634,64.5491,28.2477
104,72.1462,30.0004,135.0252,105.6506,23.3763,73.1251,59.4439,185.8627,57.541,159.2692,42.8436,102.3196,20.1693,44.6267,17.6194,26.9727,21.6864,62.0205,66.595,37.6271,153.2813,51.0601,159.6769,91.022,25.463,68.323,84.8577,65.0858,28.4911
105,72.5936,30.4484,136.7831,107.1605,23.5748,72.8645,60.0876,186.3235,57.9635,162.0171,43.1989,103.1102,20.3418,45.0027,17.751,27.3408,21.977,62.934,67.6105,38.2077,154.6749,51.3352,161.2212,91.4968,25.6818,68.9124,85.4555,65.504,28.7222
106,74.8569,30.331,136.4896,106.5288,23.4138,74.3879,61.4131,189.2863,57.531,162.2202,42.5574,102.6872,20.4057,44.8471,17.7236,27.3183,21.8793,62.4814,67.0504,38.1121,155.0204,51.2081,160.31,91.0854,25.4664,68.3907,85.2082,65.4654,28.6469
107,77.3222,31.0258,140.0854,109.9572,23.7895,76.5146,63.6143,198.4143,58.8918,166.6702,43.5536,104.7378,20.9244,46.481,18.0131,28.4014,22.4323,64.0105,67.3876,39.0641,158.8289,52.3133,163.9079,92.8403,25.9866,71.0017,86.9875,67.8632,29.223
108,77.6671,30.9187,140.1998,110.0079,24.0247,77.1076,63.4405,201.4937,58.6594,166.2001,43.382,104.8461,20.9324,46.3059,18.01,28.3429,22.3321,63.5997,67.2555,38.9596,158.5503,52.0015,163.0594,93.3226,25.9446,70.493,86.7585,67.3144,29.4169
109,76.0611,31.05,139.7926,109.3901,23.9861,76.8674,63.4693,200.989,58.557,166.1803,43.8052,105.6074,21.1911,46.5434,18.0219,28.2903,22.4779,64.4166,67.2753,39.2298,159.5932,52.3928,163.0011,93.287,25.9748,70.6717,87.3561,67.4146,29.3628
110,75.0957,31.056,140.3335,109.4947,23.9763,76.4352,63.5541,201.1407,58.7295,166.5098,43.7421,105.7033,21.2823,46.3714,18.0589,28.6583,22.512,64.4853,67.7083,39.2845,160.3574,52.8221,163.0228,93.2247,25.862,70.882,87.433,67.8078,29.3964
111,73.0286,31.3169,140.5334,108.9061,23.9735,75.5451,63.9564,201.9602,58.7445,168.3726,44.0393,105.1517,21.2871,47.1438,18.058,28.8167,22.5481,64.8318,68.2178,39.86,161.8003,52.9547,162.8323,93.0719,25.9888,71.5961,87.6126,68.1617,29.2988
112,74.6655,31.4073,140.7064,109.8558,24.0743,76.5716,64.2577,201.7969,58.9386,168.7257,44.0405,105.6284,21.4062,46.8493,18.3254,28.981,22.858,65.1117,68.9272,40.3272,162.5529,53.5655,163.8448,93.8917,26.1111,71.8494,88.3732,68.2267,29.4951
113,74.8453,30.7675,140.2705,110.1649,24.1931,76.6106,64.3062,199.816,58.7642,168.6167,44.4251,105.7058,21.3921,46.5181,18.4403,28.7684,22.9667,65.2448,69.0557,40.3242,162.3827,53.7157,164.8116,94.5596,25.9517,71.6658,88.6521,68.0084,29.6226
114,74.1809,30.9601,140.7555,111.0539,24.2068,76.4013,64.4975,195.0691,58.8357,169.6219,44.5671,105.659,21.3473,46.5417,18.6051,28.5381,23.0426,65.5684,69.5943,40.4276,163.1976,54.0236,165.6984,94.8881,25.9698,71.4842,88.7983,67.4202,29.5565
115,74.6966,31.1177,140.4166,110.9971,24.3598,76.8281,64.3264,194.6509,58.7507,168.0483,44.3591,106.8829,21.5877,46.3496,18.4916,28.4833,23.132,65.8035,69.3292,40.2966,162.7327,54.3065,165.7409,95.49,25.9352,71.4251,88.8896,67.7685,29.4098
116,73.9194,30.4614,138.206,109.0714,24.2771,76.6277,63.0654,190.3815,57.6433,163.7253,43.3826,104.7821,21.4684,45.1128,18.0694,28.1499,22.6266,64.4178,68.0152,40.0278,159.6387,53.4477,164.6303,93.5514,25.3995,69.245,87.2187,65.951,28.9509
117,72.582,30.4902,137.3822,108.5955,24.337,74.2011,62.8957,185.9278,57.6691,163.9899,43.3959,105.044,21.4305,44.9889,18.2766,28.3558,22.6238,64.2813,67.9155,39.4345,159.487,53.5172,163.4892,93.0473,25.4719,69.0472,86.729,65.6121,28.9421
118,72.3965,30.5213,138.1902,108.8495,23.9369,73.537,59.4372,183.7107,57.8407,165.6777,43.1602,105.2488,21.4969,45.1229,18.0766,27.8631,22.6107,63.5134,68.0959,39.3963,160.1377,53.5413,163.4921,92.6202,25.5742,68.507,87.0336,65.778,28.7302
119,72.5782,30.4375,137.775,108.9263,23.8545,72.7627,57.5795,180.948,57.8574,163.7867,43.1011,105.7726,21.3853,45.0911,17.9853,27.8814,22.6594,63.413,68.0819,39.1521,159.6901,53.7389,163.6886,92.0091,25.5049,68.5418,86.8759,65.714,27.9389
120,72.7358,30.3477,137.5913,109.2039,23.8104,72.2423,56.8779,179.5022,58.0032,163.8872,42.9597,106.4273,21.5858,44.8772,18.0889,27.8116,22.5369,63.678,68.1599,39.0623,159.9235,53.74,162.7818,91.341,25.4908,68.0823,86.4495,65.718,28.2284
121,71.0318,29.534,135.5649,106.0432,23.1861,70.3365,55.5278,179.9562,55.9641,162.2773,42.3936,105.5438,20.8248,43.8535,17.9435,27.8933,22.5004,62.178,67.5468,38.4452,159.2408,53.0023,160.1041,90.4697,25.1139,66.0453,84.5263,64.5125,28.3817
122,71.6541,29.2374,134.5149,104.3078,23.2728,69.9873,54.6866,179.778,54.9423,161.1839,42.757,104.4259,20.2326,42.3964,17.9495,27.8573,22.5657,61.5949,63.8747,38.3314,160.4755,53.7133,158.3976,90.8828,24.6242,64.2135,83.818,62.6761,28.4165
123,71.06,29.2081,134.4122,104.2892,23.2643,69.3981,54.6659,176.5646,55.1029,159.0181,42.736,105.6253,20.7547,42.7794,18.5202,28.1065,22.7098,62.1811,65.7115,38.3045,161.391,53.0652,158.2257,90.2821,24.893,65.1293,83.825,63.5383,28.0841
124,70.7944,29.1161,133.231,103.9254,23.1235,70.3621,54.5375,177.7384,54.8503,158.9775,43.3309,104.3162,20.6238,42.9203,18.1725,28.3834,22.2674,61.3931,65.9316,38.2317,161.8955,52.1448,157.0934,89.8561,24.7301,65.2138,83.5307,63.5547,28.1404
125,70.4862,29.2431,133.0249,103.8869,23.0587,69.8942,55.3077,177.7428,54.7166,158.0791,43.5411,103.9934,20.5731,42.5773,17.8346,28.2972,21.9946,62.513,65.1464,38.3724,162.1194,52.0112,156.3998,89.7567,24.661,65.0702,84.0107,63.4819,28.2368
126,69.5625,29.041,132.4364,102.5703,22.982,68.8028,55.6088,179.0305,54.4176,157.5526,43.2467,103.5327,20.4124,42.016,17.6789,28.0749,21.9094,61.9604,64.5424,38.0688,162.4456,51.6127,156.3458,89.4808,24.5048,64.2978,84.3788,62.9157,27.6844
127,68.8516,28.8891,131.8025,102.7223,23.0513,68.5422,55.3355,181.1903,54.0958,156.4561,43.1854,103.7266,20.5114,42.0039,17.6869,27.8084,21.9594,61.82,64.4083,37.7495,161.2891,51.576,156.2899,89.6524,24.2219,64.32,84.7159,62.655,27.3607
128,69.9642,29.1627,132.9797,104.4789,23.4079,68.9382,56.0739,181.6264,54.2308,157.2487,43.7884,104.1459,20.7518,42.4249,17.7553,28.1909,22.1782,61.7775,65.278,38.3132,163.2906,52.2123,157.9497,90.2501,24.4506,64.6037,85.0099,63.6584,27.6105
129,69.6783,28.8957,131.3795,103.7415,23.2312,67.7176,55.4028,179.1287,53.346,155.9485,43.3184,104.0045,20.8423,42.1214,17.6921,27.9882,21.9292,61.4826,64.489,37.6546,161.6218,51.4258,156.8588,89.5578,24.1483,64.4302,83.5786,63.0934,27.4039
130,69.4032,28.7042,129.8745,102.8577,22.9763,67.359,54.4623,176.116,52.718,154.2992,43.2358,103.1723,20.5653,41.2653,17.5115,27.7332,21.685,60.3066,63.4872,37.2452,160.2216,50.7911,155.2108,88.6732,23.7482,63.3273,82.977,62.2292,26.9825
131,69.6415,28.6377,128.7986,103.1086,22.9543,67.5981,54.0664,173.4616,52.5824,153.053,43.2974,103.2082,20.5345,40.8653,17.4564,27.7059,21.7053,59.9955,63.1152,37.0564,159.6452,50.5167,152.9907,89.1751,23.5836,62.8744,83.7616,61.4626,27.8629
132,69.1947,28.1983,125.7531,101.5849,22.0943,67.878,53.5059,166.7895,51.6899,149.8888,42.3311,101.95,20.1786,40.2246,17.0063,27.1695,21.3303,58.5286,62.2953,36.148,157.1618,49.6579,149.9165,88.5674,23.058,61.189,82.7608,59.9758,27.066
133,68.9646,27.8378,123.2975,100.2813,21.752,68.0917,52.474,167.6249,50.897,145.948,41.4489,101.0181,19.7975,39.4897,16.7283,26.8756,20.7683,56.8601,61.4668,35.4423,155.0638,49.2574,146.6446,86.984,22.5998,59.7171,81.7701,58.7912,27.2389
134,68.8265,27.519,122.8074,98.7208,21.4195,68.5996,51.5982,167.5224,50.6468,144.9789,40.8822,98.6653,19.2251,39.4415,16.5582,26.5895,20.2503,56.0122,60.9805,35.0187,153.9162,48.2109,144.1855,85.5978,22.3812,58.9974,80.2497,58.5488,26.7807
135,69.4996,28.0839,123.9682,101.2508,21.9253,68.9491,52.2636,167.5096,51.3371,147.3959,41.6545,100.3088,19.429,40.0734,16.8618,26.9126,20.6259,56.8739,62.2325,35.3608,155.9613,49.2573,146.088,87.2618,22.7009,60.2722,81.0796,59.6634,27.3487
136,69.2179,28.0837,123.7761,100.9893,21.7763,68.5101,52.7925,167.3632,51.2652,146.655,41.7384,99.7379,19.398,40.4884,16.8862,26.9075,20.4599,56.2749,62.3603,35.4022,157.6405,48.9607,145.352,86.9609,22.693,61.1847,81.2824,60.7367,27.3161
137,68.6533,28.0923,124.276,101.1414,21.7338,68.1071,53.1505,167.1518,51.5402,146.0633,41.9036,99.2329,19.2286,40.2281,17.0895,26.8063,20.4309,56.1996,62.1804,35.3198,157.0455,48.6958,145.5844,86.7885,22.703,60.7933,81.3736,60.6174,27.3616
138,69.4844,28.3316,125.7232,102.81,21.8378,69.15,54.2718,169.2231,52.1734,147.2037,42.339,99.9072,19.3195,40.7522,17.337,27.01,20.5426,56.4552,62.6539,35.9119,157.5028,49.3481,147.5515,87.4779,22.9049,61.8215,82.4821,61.2057,27.6238
139,70.0439,28.2098,126.8593,104.0096,21.8057,69.3817,54.4248,169.5806,53.0183,147.686,42.2802,99.7887,19.3579,40.6706,17.3935,27.0587,20.4908,56.5159,62.8285,35.9363,155.9253,49.2555,147.3447,87.7352,23.1388,62.1058,82.9615,61.1836,28.0659
140,69.8866,28.0171,125.6526,103.2862,21.5739,69.6006,55.1,169.5709,52.8117,146.2002,41.5411,99.2424,19.2082,40.8352,17.1148,26.6404,20.3185,56.1445,62.7351,35.6716,153.802,49.0267,145.6674,87.6284,22.9726,62.6053,82.8268,61.3367,27.4676
141,69.355,27.7697,124.6603,102.7692,21.802,69.9688,55.2098,171.5891,52.1931,145.3491,41.4769,98.3773,19.1702,41.1418,17.1065,26.579,20.2077,56.1565,62.254,35.8293,152.7913,48.4575,145.4693,87.4391,22.7938,62.6588,82.6089,61.7203,27.6224
142,69.5082,27.6999,124.0574,102.1544,21.7094,70.0655,55.652,174.8012,51.9804,144.3273,41.3708,98.5994,19.1611,40.7459,17.186,26.5039,20.1818,56.3412,61.7679,35.4932,152.5722,48.0538,146.0237,87.2129,22.7419,62.3479,81.7816,61.1657,27.8208
143,69.5256,27.6206,124.0988,102.557,21.8002,69.4605,55.6889,174.5152,52.0114,143.9509,41.3854,97.6712,19.1705,40.7252,17.0564,26.0092,20.0949,56.3761,61.7696,35.2828,152.7122,47.7329,145.953,87.3411,22.6745,62.4092,81.401,61.5187,27.4203
144,69.1419,27.2217,122.3338,101.7158,21.8879,69.3498,54.5598,175.9351,51.1934,141.5094,40.4815,96.7279,19.0589,40.2976,17.0402,25.8461,19.8313,55.6028,61.0334,35.1034,151.7278,46.4727,144.2148,85.7355,22.2342,61.5624,80.6707,60.722,27.1156
145,69.2229,27.6024,123.9696,102.7887,22.1876,69.6355,53.0689,175.978,51.9287,143.4886,40.6831,97.7927,19.0422,40.4936,17.2909,26.2221,20.1769,56.3364,61.288,35.5992,152.6957,47.2086,144.8029,86.3576,22.5655,61.7224,81.4133,61.1759,27.1688
146,68.9219,27.3945,123.3211,102.6517,22.0223,69.1784,51.6769,176.2083,51.6708,142.2105,40.9797,97.3137,18.8199,39.8685,17.1687,25.9109,19.909,56.0363,60.4078,35.7211,151.4896,46.7463,143.1333,85.7233,22.3968,60.6871,80.911,60.1423,27.6903
147,71.8794,27.8258,125.8397,104.758,22.3581,71.0083,51.9516,174.1551,52.9491,144.7168,41.8991,98.5942,19.1642,41.0532,17.3576,25.8208,20.1092,56.9183,61.6983,36.5542,153.2959,47.2334,145.3904,86.5838,22.8748,61.7613,82.5521,60.9809,28.3789
148,73.4455,28.1341,127.3574,105.4713,23.0598,71.9314,52.4931,175.4682,53.6497,147.3066,42.4469,99.4687,19.4631,41.3089,17.6627,26.0692,20.2627,57.1753,62.026,37.2257,155.7785,47.7423,147.0581,88.4244,23.295,61.8592,83.8999,61.74,28.8708
149,74.4316,28.1473,127.8547,106.1229,23.4331,73.1141,52.998,177.1912,54.2354,148.9187,43.0952,99.4481,19.5447,41.0761,17.9698,25.898,20.3161,57.285,62.4074,37.4019,157.3317,47.9304,148.7778,89.6166,23.5812,61.3708,84.2043,61.5202,28.7288
150,74.6524,28.2952,129.3899,106.7062,23.7299,73.0035,53.9259,177.7753,54.6957,149.879,43.7242,99.7921,19.4286,41.325,18.1429,25.9662,20.3878,57.2475,62.503,37.3162,156.6585,48.1438,148.6791,90.28,23.7865,61.1888,84.8634,61.555,28.3938
151,74.1559,28.426,129.3263,104.9194,23.6765,71.3991,54.2095,178.4686,54.7119,149.8187,43.4304,99.7626,19.4903,41.4658,18.0709,26.4437,20.3168,57.0282,62.446,37.0159,155.8983,47.7398,148.7354,89.4414,23.8808,60.9732,84.3762,61.3992,28.3304
152,73.7241,28.5591,129.3197,104.8615,23.3631,70.0892,54.5466,177.7138,54.6218,150.4376,43.8588,100.416,19.6211,41.3979,18.0249,26.6068,20.2819,57.2053,62.4582,36.9696,155.897,47.77,148.5617,89.8996,23.9361,61.3317,84.5181,61.6489,28.3752
153,74.5654,28.775,130.2334,105.8415,23.6378,70.4838,54.7532,174.3723,54.8471,152.9975,44.331,100.861,19.7579,42.3489,18.2388,26.8185,20.6689,58.0971,62.5016,37.4742,157.435,48.4044,151.5199,90.9746,24.0705,63.5817,85.481,62.8462,28.7855
154,74.0204,28.565,129.681,105.7997,23.6873,70.4986,54.9444,174.6496,54.8055,151.3397,44.1699,100.6244,19.6986,41.8783,18.2829,27.0795,20.721,57.9956,62.0407,37.498,158.4654,48.5338,151.8463,90.4196,23.9923,63.0719,85.0867,62.7762,28.6249
155,74.6353,29.202,132.6935,109.0689,23.9587,70.0862,56.4954,178.0118,55.988,154.3053,45.1681,103.0872,19.8123,43.0463,18.5652,27.8035,20.7666,59.0262,62.7732,38.5197,162.7479,49.524,152.43,92.1399,24.3696,64.1215,87.1152,64.1551,28.8373
156,75.2484,29.8249,135.4119,111.8011,24.1413,71.3362,57.2662,182.0032,56.4571,156.6956,46.6553,104.5945,20.2355,43.753,18.7657,28.8937,21.2034,59.95,64.5467,39.2297,166.6878,50.4693,155.7265,93.3939,24.834,64.8327,88.6906,65.5407,29.3849
157,74.2147,29.15,133.6925,109.7444,23.8354,70.8815,55.3657,184.0451,56.1122,153.4067,46.5683,103.1135,19.9647,42.4085,18.3118,28.7581,20.741,58.4249,63.6759,38.2971,164.9267,49.45,152.2024,91.813,24.371,63.2905,86.8158,64.1189,28.8878
158,73.4551,28.6325,132.1098,109.4263,23.6868,70.6791,55.6431,182.9172,55.5345,151.3459,46.4703,102.9058,19.792,41.8549,18.105,28.2289,20.5394,58.1029,62.6685,38.2778,162.5704,49.2146,151.2751,90.8187,24.1376,62.7926,86.0989,63.284,28.3505
159,72.9988,28.2627,130.1605,107.9604,23.3952,70.5243,55.6038,182.8048,54.5666,149.2789,46.0489,102.2558,19.5344,41.5404,18.0023,28.7441,20.323,57.8067,61.9191,38.0798,161.2725,48.5721,150.4843,89.5856,23.7508,62.6912,85.1294,63.2517,28.5232
160,73.3818,28.1705,130.1546,106.3873,23.3867,70.9712,55.3698,181.7103,54.4037,149.5858,46.169,101.5299,19.3839,41.5826,17.9657,28.3132,20.1975,57.1596,61.5117,37.9531,161.7887,48.3898,150.0988,88.5336,23.6834,62.7472,84.5602,63.4227,28.5439
161,74.315,28.2484,129.5219,106.3265,23.3922,72.6432,55.9381,183.2717,54.5521,149.3439,46.378,102.2217,19.4033,41.6056,17.9145,27.9152,20.3807,57.5451,62.6811,38.2643,162.6106,48.7406,150.8005,88.4953,23.8926,63.0433,84.9385,63.4792,28.7695
162,74.5168,28.0774,129.2256,106.8638,23.3324,72.9079,54.8512,184.0049,54.377,149.2268,46.0506,102.1894,19.3849,41.4509,17.8082,27.758,20.3209,59.2268,62.7563,38.2172,162.5379,48.4112,150.0355,88.4194,23.8871,62.6003,84.2937,63.0324,28.8214
163,74.4368,28.109,127.9587,107.2894,23.5305,73.0827,53.4997,183.1503,53.9525,147.9909,45.7644,101.4876,19.3246,41.1543,17.7613,27.183,20.2404,56.7284,62.5239,37.8135,161.5966,48.3929,149.2991,88.6734,23.7367,61.8501,84.527,62.6448,28.7059
164,74.6506,28.3903,128.4579,108.2839,23.5108,72.8947,53.8125,182.9565,54.6832,150.4205,46.9051,103.9669,19.5863,41.7515,17.9038,27.006,20.2947,57.3672,63.0999,38.324,162.8071,49.5271,150.6775,90.5584,24.3047,63.3216,85.0191,64.4231,29.0728
165,73.8928,27.9197,127.8739,106.8901,23.192,71.6326,54.5642,177.2376,53.9374,150.3229,46.3102,103.1077,20.0135,41.6136,18.0186,26.6019,20.1912,56.9129,63.2038,38.7447,163.0148,49.0142,150.5302,94.1533,23.989,63.5489,84.0862,62.6816,29.0026
166,73.9018,27.6926,126.5308,106.3295,22.7332,71.1609,53.2271,167.7459,52.992,148.6276,45.7043,102.3313,19.7251,40.0544,17.7249,26.0818,19.7735,56.2437,61.6266,38.1489,161.5591,48.3183,148.9299,88.5834,23.6243,62.0372,83.2496,61.699,28.6598
167,72.7997,27.6652,125.4133,106.7742,22.5704,70.8063,52.635,167.6748,52.6528,149.7402,46.2103,103.4602,19.8838,39.0618,17.7529,26.9887,19.6231,55.8677,61.5701,38.0646,162.6764,48.7542,149.1726,88.8558,23.795,61.9281,84.1714,61.7476,28.6163
168,73.1439,27.8806,125.3505,106.041,22.5038,71.375,53.5769,166.5678,52.9049,150.4159,46.1147,103.1121,19.8768,39.7305,17.6284,26.1868,19.6054,55.8709,62.1335,37.8636,163.5511,48.6035,151.009,88.4679,23.8239,62.1621,84.3039,62.1249,28.595
169,72.3015,27.5518,124.6061,103.936,22.1832,70.3932,53.123,164.3594,52.458,150.2194,45.7833,102.3851,19.8344,40.2663,17.4168,26.1262,19.4047,55.5325,61.7427,37.599,162.391,48.3192,150.0316,87.8854,23.4174,62.2958,84.0422,61.8813,28.2733
170,68.9318,25.9396,120.2178,100.1171,21.6042,71.8438,50.9246,165.0902,50.2604,142.1662,43.1922,96.4451,18.5448,38.9494,16.5572,24.6775,19.1118,49.5469,59.8868,35.7685,156.6591,46.383,142.2948,83.8127,22.0198,58.8973,80.6883,56.9602,27.2018
171,73.1176,28.0909,127.7067,104.9854,22.7455,70.8233,53.8545,184.0108,53.257,153.3199,46.6062,103.442,19.8352,40.6999,17.5152,30.302,20.0378,56.1181,62.3004,38.3468,165.7119,49.003,152.1339,89.4421,23.786,63.2715,86.0672,62.7298,28.76
172,75.0633,28.4563,128.2505,106.4524,22.679,71.066,55.0723,166.5861,53.5042,154.5849,47.3086,103.756,19.929,41.2087,17.8467,25.2893,20.1933,56.0986,63.0228,38.8508,167.6026,49.3585,153.3394,91.3729,23.9256,63.7009,86.4243,63.3985,29.1896
173,74.1215,28.5071,128.134,106.8951,22.575,71.5349,54.5543,165.9638,53.4924,153.9955,47.1149,104.1219,19.8908,41.2411,17.7597,25.4145,20.4129,56.402,62.6324,38.8366,167.1246,49.5408,153.9008,91.7928,23.9227,63.4368,86.6271,63.1424,29.0764
174,74.8168,28.6029,128.5288,107.139,22.4238,73.2593,54.6019,164.7932,53.6559,155.928,47.1297,104.2098,20.1149,41.2343,17.7656,25.3985,20.3515,56.3237,62.4434,38.9604,167.4669,49.7836,154.0655,92.3728,23.9947,63.3624,86.619,63.4159,28.9494
175,76.6005,28.9912,130.7501,108.278,22.7903,74.5538,54.6782,165.3273,54.5739,157.8296,47.6629,105.5715,20.576,41.8998,18.0162,25.5415,20.6475,57.2371,63.4732,39.7834,170.2543,50.8911,156.4356,93.0766,24.381,64.4046,88.2581,64.3176,29.2418
176,78.7998,29.5142,132.5946,109.0775,22.9473,75.8701,56.4661,167.6616,55.31,159.5714,48.288,106.3601,20.9263,42.6481,18.3416,25.7435,20.8707,58.6361,64.6061,40.0271,171.791,51.3902,157.8584,93.9826,26.165,65.5039,89.0308,65.0581,29.8591
177,79.3137,29.3697,132.5313,108.2498,22.9395,76.2196,56.3896,167.2545,55.3628,159.7748,48.2949,106.4821,21.0286,42.5957,18.6283,26.3449,20.8823,59.0861,65.1123,39.9143,172.2378,51.5371,158.661,94.6167,24.9474,65.7632,89.0299,65.0262,30.1494
178,79.0953,29.147,132.3335,107.0709,22.9048,74.0443,56.0645,167.0845,54.9457,159.5178,47.9216,105.2079,20.8121,41.9964,18.5938,26.5537,20.7379,58.2843,65.3638,39.8528,170.3458,51.3179,156.4947,93.9952,25.1544,64.7101,88.3427,64.374,30.3636
179,80.087,29.3648,134.2202,109.1547,23.5666,75.1511,56.2478,167.5471,55.4186,160.1624,47.8562,105.9283,21.0995,42.4832,18.5388,26.8175,21.0126,59.0383,66.3561,40.4773,170.7898,52.0578,159.498,94.9414,25.2201,65.7538,89.5903,65.0964,30.3224
180,78.9083,29.4078,134.0071,108.6092,23.3943,74.4807,56.0888,166.4779,55.4416,161.0521,48.1024,106.2802,21.1899,42.471,18.3984,26.5778,21.0198,59.101,66.4375,40.3225,170.9409,52.3988,158.6335,94.9245,25.1427,66.0055,89.345,65.1547,30.349
181,80.0935,28.8973,128.8033,107.7523,23.4626,75.408,56.9424,176.0181,53.9784,159.2745,48.157,106.3401,21.3259,42.4385,18.5925,26.6235,21.1771,59.3585,65.7708,40.3126,171.7233,52.7359,159.3677,96.3937,24.5534,65.8546,89.6583,65.3477,30.3313
182,80.4086,29.2756,130.7555,108.7979,23.6321,76.0958,57.5028,192.0057,54.6709,162.6246,48.5027,107.0937,21.3253,42.8622,18.7494,26.9455,21.4868,59.5415,66.9548,40.7792,173.4753,53.3121,159.3711,97.6044,24.9845,67.0505,90.8055,66.3129,31.3433
183,80.3075,29.1618,128.9306,107.5179,23.453,75.6715,57.8965,169.2518,54.2402,162.0336,48.4578,105.7726,21.231,42.7838,18.5536,26.7413,21.4922,58.9562,66.8122,40.4938,171.8615,52.8346,157.6693,97.7562,24.9444,66.4455,90.2761,65.738,31.2906
184,79.9784,28.6492,126.978,107.2138,24.2502,76.109,57.8573,168.4018,53.741,161.4149,47.5392,105.5437,21.3163,42.2557,18.5184,26.5424,21.3554,58.3541,66.5965,40.3715,169.6426,52.428,156.4814,95.7066,24.997,66.0809,89.8711,65.2434,30.9236
185,80.462,28.3317,126.7273,104.9222,23.1324,76.3621,49.6972,164.3256,53.3922,160.9925,46.6515,105.2445,21.4833,42.3066,18.5236,26.4239,21.6218,58.3579,66.6898,40.1845,168.3921,52.4627,156.1491,95.2734,24.9596,65.96,89.4062,64.7492,30.667
186,79.7491,28.0964,125.252,104.0524,23.3445,76.0099,47.5812,163.1079,52.4502,161.3295,46.1298,104.0214,21.2455,41.7428,18.5366,26.5717,21.5246,59.2164,66.486,40.0888,167.8821,51.6339,155.7276,94.764,24.7871,65.7495,89.4445,65.2156,30.5401
187,79.2204,27.462,125.219,103.888,22.9943,76.4437,48.0624,164.338,52.6498,162.9406,46.1137,107.3067,21.5076,41.6477,18.706,26.0154,21.5093,59.6167,65.6998,40.4241,168.9114,51.9021,155.9154,95.2549,24.6948,65.4281,89.7257,64.8425,30.2204
