,AES,LNT,AEE,AEP,AWK,CNP,CMS,ED,D,DTE,DUK,EIX,ETR,EXC,FE,NEE,NI,NRG,PCG,PNW,PPL,PEG,SCG,SRE,SO,WEC,XEL
411,14.4558,28.0039,38.2051,52.5019,48.2974,23.9016,29.5419,56.6041,68.2044,75.7335,73.743,56.5713,76.361,33.9676,33.7901,94.3209,39.1748,30.2528,45.2907,55.689,32.8246,37.6854,49.4563,104.2192,43.4596,43.3686,30.7826
412,14.2151,27.6882,38.0967,52.251,48.2702,23.9386,29.6136,56.3018,67.8052,75.6718,73.9108,56.2296,76.095,33.725,33.8383,93.5092,38.7513,29.8893,44.8066,55.2047,32.8889,37.7085,49.4374,103.5726,43.4675,43.0157,30.5865
413,14.2099,27.5758,37.8863,52.1113,48.1361,24.2667,29.4925,56.2267,67.8474,75.3187,73.8227,55.5778,76.0918,33.6228,33.9004,93.2668,38.6048,29.7047,44.2319,54.9466,32.6335,37.5699,49.1777,103.3449,43.3864,42.7326,30.3882
414,14.1801,27.6548,38.1401,52.1633,48.2089,24.4308,29.4327,56.3817,68.2934,75.722,73.9584,55.5378,76.5288,33.9218,33.8836,93.2864,40.5528,30.2144,44.5744,54.8391,32.8427,37.5553,49.3369,104.3855,43.4777,42.7748,30.3177
415,14.1967,27.7467,38.4428,52.3338,48.4284,24.5394,29.6283,56.7398,69.386,76.2442,74.7626,56.0548,77.5927,34.2605,33.7125,94.1592,41.2383,30.4021,45.0771,54.7298,32.941,37.4812,49.7131,105.4977,43.7011,43.0487,30.4193
416,14.2544,28.0005,38.6508,52.5605,48.203,24.6348,29.8728,57.1027,69.4747,76.6278,75.3789,56.7663,78.2384,34.883,33.5185,94.6981,41.0667,31.1703,45.359,54.9767,33.2119,37.4329,49.8718,105.6043,44.1037,43.3898,30.5371
417,14.1333,27.9383,38.6519,52.4135,47.9823,24.5516,29.8201,56.9607,69.3478,76.3739,75.31,56.4928,77.8531,34.7058,33.4133,93.9677,40.7416,31.4865,45.1127,54.9759,33.1739,37.3307,48.8912,104.9887,44.2215,43.4694,30.4465
418,14.1262,28.1057,38.7154,52.6518,48.1864,24.6885,29.8863,56.8821,69.8005,76.5501,74.904,56.5209,77.3602,34.7527,33.368,94.0229,41.0317,31.4923,45.4139,55.3198,33.315,37.2205,48.2544,106.3516,43.9092,43.6503,30.4904
419,14.2862,28.2018,39.0516,52.8986,47.971,24.6576,30.0204,57.2031,69.9815,76.9131,75.134,56.8313,77.8146,34.8378,33.7014,93.8355,41.4883,31.503,45.3581,55.5006,33.4593,37.4174,48.289,106.9243,44.1136,43.9025,30.6434
420,14.3057,28.2228,39.359,53.1011,49.1647,24.5755,30.0716,57.1914,70.2487,77.1693,75.4313,56.939,78.1572,34.9997,33.751,93.4599,41.5322,31.5636,44.6092,55.6804,33.7304,37.4606,48.4045,106.6499,44.2663,44.3096,30.8974
421,14.0186,28.4999,39.7495,53.59,49.199,24.6384,30.4182,58.2751,71.3503,78.4563,76.503,57.6507,78.9725,35.4258,34.3512,94.6545,41.764,31.6541,44.8832,56.5411,33.9712,37.9325,48.9836,107.1409,44.744,44.9609,31.3916
422,13.6622,28.3951,39.6632,53.8437,49.1647,24.3596,30.4506,58.6352,71.1035,78.8675,76.7108,57.6155,78.1205,35.1684,34.7176,94.217,41.0971,31.4142,44.7935,56.3601,34.0055,37.9424,48.842,106.6288,45.0486,45.3026,31.5555
423,13.3458,28.4501,39.5755,54.0256,49.7977,24.1497,30.4879,59.1097,70.9919,78.8137,77.045,57.6786,78.1895,35.1253,34.9114,94.2645,40.7101,30.5335,45.2083,56.6238,33.901,38.101,49.444,106.2245,45.1809,45.5544,31.598
424,13.2287,28.6806,40.1647,54.4865,49.7552,23.5211,30.7252,59.9668,70.6881,79.22,77.7995,58.2894,78.7645,34.4684,35.2209,93.9011,40.2265,29.5812,45.6119,57.2104,33.8852,38.221,50.1061,104.061,45.9548,46.2545,31.9032
425,13.3101,29.166,40.7282,54.9444,50.1404,22.9015,31.0476,61.4406,69.0394,79.5629,78.8827,59.5504,80.7684,34.5083,35.6402,93.5446,39.507,28.6369,46.065,57.9833,33.7026,38.8693,51.3702,101.1807,46.7725,47.409,32.5731
426,12.7441,28.735,39.9234,53.9512,49.0168,22.015,30.7368,61.1351,66.486,78.0523,78.5711,58.8514,79.1488,33.8922,34.9607,91.8255,38.3232,26.9562,45.5026,57.1442,32.557,37.5384,50.7998,100.02,46.7187,47.4305,32.3055
427,12.9485,28.6701,39.5023,53.6608,49.1282,22.5255,30.459,60.823,67.5173,77.0808,77.8536,57.9751,78.8552,33.9318,34.551,92.9664,39.2349,27.8293,44.8103,57.0394,32.8048,37.0315,50.9144,100.6941,46.2736,46.9296,31.8701
428,13.1482,28.9075,39.5516,54.3529,49.6125,23.0423,30.5196,60.5525,68.452,76.7419,78.0775,58.6355,79.3238,34.3811,34.6207,93.9175,39.7416,28.2521,44.7137,57.5262,33.2215,37.4112,51.2549,102.9769,46.0375,46.9571,31.8943
429,13.2814,29.5014,40.1618,55.2269,50.3849,23.4717,31.16,61.2605,69.2806,78.0845,79.2442,59.6958,79.7118,34.8484,34.9405,94.8819,40.4975,28.3899,45.1014,58.2934,33.8078,38.0464,51.9788,104.2564,46.6933,47.5797,32.2126
430,13.5113,29.7837,40.4806,55.3879,50.9457,23.8592,31.5126,60.981,69.8286,79.5472,79.1978,59.7602,79.8894,34.9948,35.1822,95.3153,41.0123,28.4741,45.2878,58.4514,33.9316,38.5408,52.3258,105.549,46.8538,47.8984,32.3682
431,13.6193,30.0346,40.7489,56.0679,51.2231,23.734,31.8276,61.5304,70.2482,80.1751,79.9401,60.3982,80.8958,35.142,35.5767,96.5788,40.9557,29.2261,46.2559,58.8285,34.3747,38.9289,52.7939,106.4799,47.1965,48.2551,32.7598
432,13.707,30.0886,41.0674,55.5496,51.5407,23.8029,31.9661,62.0244,70.2625,80.1019,80.1197,59.9741,81.3969,35.0212,35.4033,97.7512,41.3004,29.4115,46.2721,59.0872,34.4068,38.8697,53.107,106.8248,47.2301,48.4302,32.7922
433,13.6644,30.1381,41.1866,56.3175,51.7608,23.956,31.9642,62.351,70.5837,80.3173,80.3051,60.323,81.8848,35.5922,36.0621,98.238,41.758,29.6695,46.9917,59.1071,34.446,39.4269,53.2716,107.5538,47.3535,48.4784,32.8893
434,13.4506,30.3057,41.175,56.9791,51.7826,24.0511,32.3082,62.6262,70.4872,80.6022,80.6509,60.8675,82.2099,35.2951,36.0969,98.2749,41.6341,29.024,46.7152,59.5712,34.6277,39.5144,53.1821,107.819,47.4111,48.7335,32.8626
435,13.5017,30.3275,41.444,56.473,52.0724,24.155,32.0211,62.5343,70.2862,80.6696,80.2727,61.1827,81.5288,35.4493,36.5133,98.414,41.8167,29.022,47.243,59.2694,34.6683,39.3077,53.4563,108.3747,47.0353,48.3557,32.9146
436,13.4411,30.2063,41.406,59.2438,52.2896,24.2023,32.1962,62.342,70.1429,80.4987,80.3843,61.6848,82.1874,35.3332,36.637,98.7235,41.5966,29.2319,50.4148,59.655,34.5862,39.4516,53.289,108.6641,46.5293,48.3391,32.8948
437,13.8105,31.1705,42.1657,58.0018,52.8406,24.663,32.5524,63.1516,72.5912,80.9901,80.1598,62.357,81.4846,36.4712,36.433,99.6522,42.1919,32.5643,50.0268,60.0974,35.9064,40.3684,56.1485,110.548,47.0334,48.2534,33.4163
438,14.0193,30.9418,42.3458,58.3161,53.2855,24.438,32.6098,63.2889,71.073,81.9986,81.9412,62.4235,84.0403,36.5285,37.303,99.7832,42.0158,29.9705,50.1176,61.1145,34.936,41.2781,54.8367,110.0962,46.1907,49.5861,33.4642
439,14.144,31.1873,42.9288,58.5574,53.3204,24.9169,32.952,63.5133,72.4433,82.7022,82.1964,63.0358,83.84,36.4476,37.3772,100.6306,42.3937,30.3883,50.7666,62.1002,35.1054,41.6441,55.3995,110.7607,46.7256,49.9303,33.7187
440,13.8013,30.9809,42.5079,58.3085,52.6712,24.6186,32.9006,63.4512,71.9094,82.5856,82.2158,62.5973,82.2801,36.3702,37.1091,100.9109,41.8088,29.9255,50.8853,61.9884,35.0172,41.2918,55.4494,110.7788,46.8439,49.5525,33.5409
441,13.8837,31.3021,43.0074,59.2438,52.8411,24.7984,32.9207,64.2143,73.6831,83.6775,83.1105,62.969,83.4577,37.3103,37.0984,104.0741,42.2229,31.6266,50.4148,62.5393,35.9289,41.8033,56.2836,112.4464,47.6699,50.0384,33.8503
442,13.186,30.9105,42.4106,57.9521,52.178,24.8384,32.5064,63.5274,73.3097,82.8552,81.8432,62.0678,82.0371,37.3913,36.6096,104.0653,42.2051,32.3921,49.2487,61.859,36.0135,40.9768,55.9498,113.1093,47.2312,49.2962,33.2599
443,13.3672,31.3072,43.1211,58.198,52.1858,25.1731,32.7716,63.4251,73.6176,83.0533,81.7571,62.2692,82.1507,37.6942,37.1626,104.1307,42.3298,33.5342,50.1108,62.2332,36.2863,40.9936,56.4247,112.5705,47.154,49.1887,33.4766
444,13.5758,31.5461,43.2344,58.3319,52.7706,25.3108,33.1005,63.4833,74.1445,83.6596,82.6635,62.8101,82.9256,37.5084,37.2543,105.0735,42.3543,33.3579,50.5556,62.6209,36.6342,41.285,56.6972,112.4637,47.4827,49.5675,33.9075
445,13.5313,31.6819,43.3014,57.9996,52.7625,25.3318,33.2594,63.4996,73.9293,82.929,82.6562,63.0913,82.9152,37.6224,37.2945,105.1184,42.3476,33.0803,50.5462,62.8514,36.628,41.0814,56.9059,112.5894,47.5598,49.6862,33.8994
446,13.5124,31.1705,42.6935,56.8878,52.3724,24.663,32.5524,62.3656,72.5912,80.9901,80.1598,62.357,81.4846,36.1202,36.433,103.0648,41.6019,32.5643,50.0268,61.6959,35.9064,39.8986,56.1485,110.548,47.0334,48.2534,33.4163
447,13.6492,31.054,42.5115,56.4866,52.0705,24.3173,32.4163,62.1308,72.4189,80.2773,79.3746,61.9727,82.1583,35.5274,36.1919,102.4896,41.2269,31.7662,49.9062,61.4332,35.7861,39.4455,56.0955,109.7523,47.0258,47.8633,33.2951
448,13.5334,30.8619,42.226,56.1176,51.9138,24.068,32.1782,62.0636,71.6806,79.8605,79.08,61.7669,81.5032,35.4149,35.9202,101.936,40.824,31.3042,49.7469,60.8567,35.4697,39.3167,55.5917,109.0281,46.6301,47.8188,33.0847
449,13.6175,30.9712,42.8458,56.8488,51.8329,24.2533,32.477,62.3699,72.03,80.7089,80.1111,62.4146,82.8923,35.6253,36.1623,102.8312,40.9715,31.4249,50.2362,61.5242,35.5249,40.1865,55.8764,109.5962,46.9709,48.3849,33.3009
450,13.8003,31.2317,43.3654,57.3251,52.4403,24.5242,32.8159,63.0218,72.2865,81.6981,80.4971,62.7641,83.9443,35.87,36.6804,103.3934,41.2205,31.8172,50.5368,62.2807,35.6862,40.6403,56.5251,110.5977,47.3135,48.8112,33.74
451,13.8143,31.1972,42.9785,57.1555,52.4184,24.426,32.6473,62.3214,72.3395,81.0567,80.4221,62.4183,83.4753,35.7196,36.885,103.5051,40.9492,31.3984,50.2533,61.9328,35.4016,40.5055,56.5265,110.0753,47.181,48.6055,33.5591
452,13.903,31.2096,42.7043,57.2109,52.2823,24.373,32.5761,62.1222,72.462,80.707,80.4082,62.4836,82.4801,35.9363,36.7578,103.0218,41.0831,31.281,50.2573,62.0704,35.2932,40.6382,56.3849,110.2162,47.0846,48.5671,33.5758
453,14.052,31.0924,42.7787,57.2734,52.2447,24.3492,32.6911,62.1841,73.2066,80.4332,79.7688,62.2338,82.4112,36.1442,37.128,103.5294,41.4319,31.2082,50.0163,62.4377,35.4304,40.8878,56.3655,110.3545,47.1549,48.5797,33.6382
454,14.0855,30.9345,42.5576,56.985,52.2607,24.4261,32.6368,61.9657,73.2769,80.5574,79.3779,62.1001,81.8142,35.4539,36.5424,103.4481,41.4729,31.2936,49.4637,62.1129,35.263,40.743,56.2846,110.4446,46.8343,48.3602,33.4286
455,13.9136,30.8755,42.263,56.5515,52.1192,24.2492,32.5559,61.6476,72.4836,80.2805,78.8867,62.0455,81.2581,35.0653,36.182,102.5269,41.612,30.757,49.2482,61.9726,35.1055,40.804,56.2231,111.1237,46.4713,48.1506,33.2875
456,13.858,31.0662,42.4982,56.7012,52.3099,24.3176,32.6924,62.2315,72.5225,80.6644,79.6492,62.5487,82.1266,35.6086,36.3917,103.0747,41.7862,30.7829,49.8213,62.3353,35.25,41.1191,56.4685,111.5901,46.7906,48.4484,33.4869
457,13.8376,31.4347,43.1618,57.4582,52.9965,24.0022,33.0987,63.0823,72.7621,81.6069,81.0139,63.4565,83.5662,36.3179,36.8518,104.5285,41.9013,31.0627,50.547,63.1923,35.568,41.6786,57.0063,112.1015,47.4015,49.3883,33.9009
458,13.7131,31.7417,43.224,58.013,52.3554,23.581,33.2464,63.9603,72.5212,81.7923,82.1095,63.6722,84.1426,36.3179,37.0696,104.9668,41.563,30.9801,50.9373,63.6568,35.6011,41.7397,57.5355,110.0051,47.9558,49.9187,34.2449
459,13.739,31.798,43.3361,58.2625,52.4352,23.7513,33.4465,63.9961,72.8163,81.9835,82.1037,64.1079,83.7067,36.655,37.0609,104.9217,41.6793,30.8919,51.4642,64.5271,35.7942,41.445,57.5449,110.2802,47.9115,49.764,34.5757
460,13.7732,31.914,43.7464,58.3831,52.6447,24.0455,33.5563,63.8778,72.5498,82.1903,81.9003,64.0139,83.4499,36.205,36.938,104.4013,41.8502,29.4313,51.1791,65.6817,35.8908,41.0397,57.47,110.6107,47.9284,49.7982,34.6947
461,13.714,32.0127,43.6124,58.3436,52.4891,23.9972,33.569,63.9705,72.643,82.4388,82.1516,64.2809,83.5535,35.8728,36.938,103.2884,42.2555,28.8423,51.2001,65.7451,35.6573,41.0403,57.7266,110.7883,47.872,50.1194,34.7537
462,13.6246,31.8017,43.1311,57.7021,52.1503,23.6077,33.4073,63.2083,72.0946,82.0096,80.73,63.4908,82.6049,35.4835,36.8094,102.7786,41.8003,28.2621,50.807,65.6815,35.188,40.7902,57.156,110.0985,47.4057,50.0163,34.4699
463,13.587,32.139,43.7494,58.5494,52.7336,23.4561,33.7907,63.8332,72.4535,82.9008,81.6859,64.4698,83.9499,35.7814,37.4757,103.7514,41.6363,27.8662,51.6293,66.4912,35.1872,41.0627,57.2197,110.0079,48.0108,50.8933,34.8556
464,13.7396,32.2729,43.8195,58.8673,53.1228,23.4857,33.9343,63.9673,72.4868,83.1371,81.8374,64.732,84.0026,36.2986,37.668,104.1778,41.6351,27.8802,51.7748,65.8752,35.3849,41.2942,57.2197,109.7029,48.1228,50.8933,34.9168
465,13.5295,32.1146,43.414,58.7017,52.9418,22.985,33.6742,63.761,73.1459,82.7286,82.5113,64.7656,83.6097,36.2659,37.5776,102.563,41.1499,27.1756,52.0049,65.6382,35.2637,41.2803,57.0757,109.1956,48.0733,51.1488,34.8497
466,13.2958,32.2066,43.4588,58.8627,52.673,22.7651,33.7675,64.3326,73.2884,82.8361,83.0145,64.6315,84.7512,36.4148,37.8089,102.6732,40.9599,27.0392,52.7775,65.9727,35.4112,41.5836,57.5608,109.8099,48.4022,51.2875,35.0198
467,13.3253,31.8531,43.1353,58.9237,52.5078,22.2581,33.7015,64.3637,73.2859,82.6098,82.9877,64.4567,86.4857,36.0451,37.5269,101.4228,40.149,26.7219,52.3539,65.7745,35.1618,40.9699,57.0692,108.7665,48.1935,50.742,34.8006
468,13.1513,31.4026,42.5339,58.1227,51.7935,21.7163,33.3704,63.981,72.1278,81.636,81.5198,63.4364,86.8698,35.5794,37.4713,100.652,39.4892,26.2617,52.3271,64.7168,34.6041,40.6034,56.5528,106.6932,47.8839,50.1074,34.3371
469,12.9829,31.435,42.8535,58.038,51.7545,21.7968,33.3583,64.3734,72.2268,82.3277,81.0718,63.5974,86.5345,35.6752,37.2626,101.2925,39.3831,25.9884,52.119,64.7892,34.4245,40.7378,57.6266,105.9207,47.9026,50.2746,34.3372
470,13.0049,31.7971,43.5957,58.5161,51.5284,22.23,33.7306,64.3407,73.3478,83.3789,80.9748,63.6383,87.0769,36.3858,37.8168,102.3838,39.8401,26.6135,52.202,65.3258,34.6691,41.3461,58.2211,105.9812,48.0914,50.9063,34.611
471,13.128,32.4744,44.6464,59.5642,52.5461,22.7983,34.2906,65.2103,74.8582,84.7473,82.4789,64.3694,88.0896,37.1749,38.5625,104.6319,41.1833,27.5876,53.1002,66.7997,35.5292,42.0296,59.3302,108.7795,48.7123,51.652,35.0994
472,13.4369,32.6788,45.1974,59.9531,52.4262,23.0874,34.5344,65.6216,75.3993,85.7998,83.0124,64.9006,89.1472,37.6355,38.8017,105.6549,41.7151,27.2301,53.1751,67.3978,35.9939,42.1789,59.7448,110.0467,49.0433,52.3131,35.447
473,13.5433,32.8417,45.2004,59.8584,52.3203,23.1709,34.5974,65.7677,76.2975,85.8618,83.2639,64.9984,88.1972,36.9407,38.0914,105.765,41.9219,26.5414,53.079,67.6706,35.8949,41.761,59.5882,110.183,49.2415,52.2237,35.5403
474,13.7599,33.0736,45.6714,60.2411,53.0697,23.4377,34.8994,66.045,76.8324,86.4911,83.8104,65.3234,88.2255,37.3139,38.9376,106.3937,42.1708,27.0892,53.352,68.0949,36.3699,41.9231,59.9246,110.4572,49.2562,52.4551,35.4842
475,13.7404,33.5736,46.5405,61.1386,53.6668,23.6798,35.5147,66.807,78.0134,87.6896,84.7796,66.4107,89.4778,37.9922,39.6402,107.8338,42.9266,27.679,54.2211,69.231,36.9486,42.6927,60.9271,111.9427,49.8301,53.3903,36.1447
476,14.1892,34.0503,47.5148,62.0511,54.066,23.9904,36.0846,67.7292,79.3327,89.1606,85.8332,67.5206,90.4951,38.3015,40.1327,109.1952,43.9453,27.8545,54.7662,70.1508,37.3652,43.1429,62.0946,114.3812,50.5508,54.453,36.5932
477,14.3853,34.6516,47.938,62.888,55.5522,24.2314,36.5067,68.5073,80.3103,90.0102,86.8981,68.2634,91.3232,38.659,40.6739,110.2078,44.4486,28.1714,54.9612,70.6634,37.9084,43.4938,63.0531,115.6301,50.9451,55.0989,37.2755
478,14.093,34.041,47.2429,61.9375,54.694,23.9564,35.5201,67.2966,78.683,88.4251,85.1825,67.3137,90.1843,38.215,40.2918,108.5294,43.6595,27.7989,54.503,69.609,37.3704,42.7412,61.8331,113.9899,50.0915,54.0218,36.5629
479,13.8499,33.5205,46.573,61.2366,53.8364,23.5997,35.1086,66.4451,77.4458,87.1563,84.1284,66.3408,88.3532,37.4049,39.3937,107.1867,42.8263,27.1417,53.7525,69.1247,36.6456,41.9477,61.1363,112.2683,49.4278,53.1987,36.2018
480,13.6739,33.1864,45.9296,60.9491,53.5645,23.5055,34.9723,66.1124,77.1599,86.7738,83.7774,65.3033,87.4264,37.4115,39.0475,106.3729,42.3942,27.2319,53.4654,68.3665,36.2925,41.7026,60.5501,111.7653,49.2447,52.9683,35.9725
481,13.3736,32.9206,45.6104,60.4035,53.1927,22.9107,34.8588,65.738,76.7119,86.2187,83.0728,65.4606,87.1974,36.7445,38.3035,105.7412,41.9812,26.5753,54.2257,68.2493,35.6117,41.0695,60.2298,110.303,49.0942,52.6686,35.7584
482,13.0978,32.9047,45.4073,61.0792,53.3314,22.5264,35.0643,66.4824,76.6107,86.6895,84.3258,65.9446,87.4661,36.4826,38.4342,106.6501,41.6946,26.1852,54.4227,68.9027,35.5184,41.2015,60.7274,109.7961,49.9527,53.0045,36.0798
483,13.0444,33.1237,45.2328,61.401,53.8953,22.6505,35.4332,66.9023,76.4059,86.859,84.5128,66.7501,87.7274,36.2983,38.6477,106.9231,42.0546,26.3625,54.4179,69.7362,35.6507,41.3863,61.454,110.2004,50.15,53.1937,36.1536
484,13.2411,33.7497,45.6203,61.9522,54.2969,23.0837,35.6959,67.5016,77.4137,87.519,84.924,67.0171,88.3207,36.5043,39.0037,107.6671,42.7641,26.7088,55.278,70.2907,35.5983,41.9094,61.95,111.6712,50.4089,53.9043,36.6013
485,12.9722,33.4454,45.0674,61.7372,54.3375,22.784,35.2889,67.1616,76.6415,86.9838,84.9236,67.368,87.943,36.5809,38.9464,106.9312,42.4444,27.1195,55.7727,69.2549,35.4665,41.4287,61.1572,110.8827,49.8531,53.6515,36.2413
486,12.7595,33.1994,44.8266,61.4601,53.9897,22.6065,35.1231,66.8016,76.2816,86.5724,84.9587,66.7017,87.1149,36.5377,38.5023,106.221,42.2081,26.7248,55.3816,68.9771,35.1359,41.286,60.859,109.9365,49.6469,53.4294,35.8449
487,13.0497,33.5951,45.4272,62.2104,54.373,22.7987,35.6912,66.9459,76.7942,87.5323,85.9105,67.057,86.8581,36.7516,38.7198,107.4199,42.5648,26.7939,56.5855,69.4357,35.0514,42.1092,61.6655,111.589,49.9432,53.8326,36.2303
488,13.048,33.7903,45.4807,62.3756,54.7824,22.4386,35.8062,67.1657,76.1385,87.5729,85.225,66.99,86.5371,36.6808,39.1983,106.8612,42.6841,26.7281,57.0855,69.55,35.0824,42.0226,61.6895,110.6058,49.9098,54.0773,36.3504
489,13.2204,34.1159,45.8882,63.0123,55.2596,22.655,36.0645,68.1262,76.6807,88.6987,86.2353,67.8558,88.1181,37.221,40.0057,106.9037,43.4728,26.8593,57.4931,70.3374,35.2992,42.5708,62.0432,112.0036,50.6289,54.7959,36.7296
490,13.2942,34.535,46.2483,63.1945,55.4901,22.8071,36.3805,68.8997,77.3444,89.3833,86.9423,67.8869,88.463,37.3516,40.5209,107.6716,43.7821,26.4677,57.8476,71.0064,35.2458,43.2624,62.312,112.1757,50.9993,55.4645,36.9087
491,13.0446,34.6552,46.0935,63.5023,55.8325,22.7941,36.6485,69.7226,77.9336,89.8248,87.3279,68.048,88.5792,37.113,40.7157,108.4692,44.0209,25.073,58.2343,71.6425,35.5034,43.3842,62.7808,113.2825,51.4864,55.6381,37.1236
492,13.0986,34.8507,46.2337,63.8195,56.2523,23.0412,37.0191,70.2171,78.8771,90.453,88.2517,68.2438,89.2405,37.6615,41.2129,109.5507,44.4564,25.2819,58.2975,72.1712,35.9121,43.9567,63.275,114.0709,51.7732,56.121,37.424
493,12.9713,34.9437,46.2985,64.027,56.5355,22.9098,37.0705,70.1176,78.6281,90.5754,88.4675,68.1153,89.3383,37.3171,40.8899,109.3135,44.2376,25.0428,58.2673,72.4225,35.6737,43.8552,63.4068,114.4733,51.9837,56.445,37.4385
494,12.7954,35.1514,46.4777,64.5958,56.5108,23.0207,37.4998,70.4683,79.2048,91.2922,88.8584,68.4824,89.6052,37.4714,41.3078,109.7167,44.3705,25.125,58.8883,72.382,35.8432,44.137,63.7432,115.4036,52.2315,57.0052,37.7674
495,12.6163,34.9024,46.0562,64.334,56.5042,22.8139,37.3989,70.1665,78.6237,90.649,88.2986,68.152,88.8112,37.2798,41.2518,109.2987,43.7139,25.3314,59.0625,72.0257,35.5528,43.6004,63.4335,114.0858,52.0379,56.7509,37.5232
496,12.6911,35.0367,46.3022,64.4456,56.6176,23.1039,37.6048,70.8429,78.9956,91.2361,88.8368,68.4614,88.7084,37.4619,41.2846,110.9117,43.9775,25.4324,59.4807,72.0232,35.7104,43.8232,64.264,114.5124,52.4371,57.1552,37.7623
497,12.5367,34.87,46.1044,64.0921,56.9036,22.9064,37.5558,71.4027,78.5547,91.0492,88.7725,68.3696,89.2633,37.3244,41.0834,111.058,43.6388,24.9981,59.6196,71.8406,35.7172,43.5903,64.6143,114.435,52.6218,57.4794,37.7152
498,12.3835,34.8963,46.1518,63.5593,57.0806,23.1366,37.8583,70.9746,78.5777,90.9557,88.7136,68.4519,89.3048,36.9635,41.1637,111.043,43.4545,24.2614,59.7695,71.1295,35.6043,43.5569,64.9258,114.1861,52.5047,57.2024,37.7562
499,12.31,34.6277,45.666,63.4178,56.5304,23.1827,38.1442,69.9462,77.7147,90.3528,88.1353,68.7183,88.1614,36.4082,40.679,110.1331,43.5332,24.7212,59.3475,70.8126,35.6202,43.1338,64.4087,112.855,51.4105,56.5104,37.8534
500,12.2881,34.2883,45.1843,62.8819,56.3464,22.9352,37.6245,69.0812,77.2697,89.9267,86.6942,67.9978,87.9244,36.0062,40.2552,109.3742,43.582,25.0195,58.5717,70.0812,35.58,42.3314,63.2614,112.4076,50.5621,55.8964,37.478
501,12.5705,34.455,45.3845,62.779,56.4511,22.763,37.7648,69.0242,78.2984,90.036,86.6755,67.7816,88.8387,36.5813,40.2876,109.8471,44.5547,25.9924,58.5978,70.3562,36.1739,42.9775,63.6138,113.2841,50.6889,55.8668,37.507
502,12.5652,34.2023,44.9239,62.477,55.9871,22.785,37.1338,68.6785,78.0716,89.1193,86.3768,67.8413,87.9012,36.3783,40.1281,109.8352,44.628,25.882,58.2347,70.0822,36.0591,42.5538,63.5239,112.6267,49.9727,55.5254,37.3745
503,12.6278,34.2989,45.0873,62.404,56.2461,23.1372,37.2337,68.6048,78.4561,89.1873,86.4786,67.7403,86.4617,36.6385,40.8609,109.5847,44.7697,26.3066,58.1308,69.8965,36.2713,42.7257,63.6778,113.1645,49.5663,55.8385,37.4447
504,12.2241,33.1107,43.3728,59.9547,55.1551,22.5052,36.0162,67.2364,76.249,86.4236,84.1387,65.2142,83.6346,35.3895,39.3884,106.5242,43.4448,25.685,56.705,67.6207,35.547,41.021,61.1006,109.1499,48.7537,54.2686,36.1309
505,11.9467,32.4471,42.3239,58.5246,54.0848,22.342,35.3599,66.1618,75.8076,85.1,82.7533,64.3339,81.7746,34.5856,38.2406,104.8951,42.9652,26.1106,55.9019,66.5118,34.779,40.3738,60.2645,107.9859,47.9481,52.6268,35.4745
506,11.9708,32.7652,42.8942,58.8712,54.3009,22.479,35.9744,66.6952,76.1763,86.0256,83.6394,65.4006,81.3637,34.8129,38.3592,106.8106,44.4619,26.2564,56.4061,66.9757,35.0711,40.7339,60.7969,109.8425,48.3918,53.318,35.9731
507,11.9652,32.4662,42.6278,58.3832,53.5854,21.7648,35.561,66.0262,74.6442,85.03,82.1009,64.8226,80.9645,34.2801,37.6665,105.5558,43.3795,25.9428,55.5475,66.9977,34.7271,40.1758,59.7394,107.4539,47.9446,51.8338,35.6432
508,11.8965,32.2554,42.5763,58.069,53.6031,22.0215,35.4876,65.688,73.8403,84.1345,81.2402,64.7381,80.6821,34.3399,37.2038,105.0554,43.2938,25.4964,55.24,66.8957,34.8148,39.8458,59.1096,106.8786,46.7091,52.0599,35.4946
509,11.8699,31.8402,41.6709,57.5789,52.9028,21.881,34.7474,63.8722,72.8408,81.7557,79.8571,63.1158,79.2311,33.4218,37.1101,103.8615,42.5914,25.3819,53.9022,65.3474,34.5557,39.3608,57.7441,105.5916,45.8629,51.3809,34.8707
510,11.6385,31.7041,41.7665,57.8178,52.8409,21.6498,34.7187,63.9321,73.0512,82.0736,79.6634,63.3557,78.9456,33.1923,36.9625,103.5197,42.5619,24.8794,54.2993,65.0832,34.5314,39.5799,57.8279,106.4275,45.6218,51.0494,35.1487
511,11.7582,32.1975,42.4412,58.6345,53.5499,21.7736,35.561,64.8678,73.9766,83.3804,80.2517,64.643,79.6451,33.634,35.6978,105.3753,43.7666,25.7048,55.0249,65.9646,35.0709,40.1703,58.8274,108.6637,46.4347,51.5357,35.9278
512,11.8494,32.3966,42.6413,58.4374,53.8932,21.6389,35.5926,64.9132,73.906,83.7375,79.634,64.5455,79.944,33.5033,36.2318,105.8068,43.651,25.3601,55.1668,66.0794,35.1259,40.4367,58.3341,109.4214,46.3508,51.6292,36.2572
513,11.7935,32.1774,42.7586,58.4746,53.8043,21.6276,35.3983,63.4021,73.734,82.8843,78.5751,63.9913,79.2238,33.3052,35.8139,105.2835,43.4533,25.2554,54.8402,65.7085,34.8795,41.3843,58.0274,109.5234,46.0004,51.7053,35.8737
