,MO,ADM,BF.B,CPB,CHD,KO,CL,CAG,STZ,COST,CVS,DPS,EL,GIS,HRL,SJM,K,KMB,KR,MKC,TAP,MDLZ,MNST,PEP,PM,PG,SYY,CLX,HSY,TSN,WMT,WBA
304,38.375,44.8079,43.9477,44.9624,34.2227,40.7104,66.0298,31.1825,80.5744,114.5782,73.2566,54.6506,71.639,52.4532,23.9752,96.746,66.4981,108.6385,22.7067,71.6401,58.7743,35.1228,22.3739,85.4056,83.5685,80.1095,36.4359,89.0751,100.2681,43.2376,78.064,67.6104
305,38.4883,44.6718,44.2851,44.9444,34.1964,40.7289,66.2404,31.0683,79.6404,114.9079,73.2064,54.1139,71.9008,52.4239,23.825,96.7877,66.4309,109.1203,22.611,71.4355,58.9799,35.3218,22.2595,85.4077,83.6343,81.1101,36.4477,89.096,96.4123,42.5053,78.1715,67.3324
306,38.8628,44.5132,44.314,44.8135,34.3479,40.7537,66.3227,31.0133,79.1177,114.7838,73.303,53.4817,72.0654,52.353,23.9482,96.2035,66.5777,109.1942,22.5346,71.3909,58.5363,35.3494,21.9523,85.3317,83.8153,81.4291,36.1253,89.7579,97.3176,42.697,78.552,66.6645
307,39.8489,44.3084,44.5509,45.5066,34.7417,41.0568,67.6113,30.7948,79.4153,115.8013,73.8104,55.1042,72.0447,53.0776,23.9228,97.0464,67.1474,110.8922,22.7768,71.8527,59.7501,35.8529,22.0697,86.6065,85.7229,82.5785,36.4275,91.2764,96.2879,42.4566,79.6657,67.3369
308,40.1302,43.0563,46.1081,46.9526,34.6129,40.697,67.2795,30.6075,80.2067,115.7257,73.723,55.0275,72.7478,52.9538,23.7989,98.6382,67.0867,111.4174,22.8337,75.6964,60.2341,35.6015,22.1602,86.1858,85.4372,82.6133,36.4251,91.5354,96.3468,42.0106,79.771,67.1658
309,40.0386,43.5751,44.723,45.3466,34.4921,40.7555,67.3288,30.4846,79.3853,115.4578,72.7213,55.2651,72.5015,52.9636,23.7851,96.4885,66.6839,112.1492,22.9034,71.1251,59.853,35.603,22.294,85.8096,85.3057,82.4925,36.2302,91.0252,96.1416,41.9409,79.6716,67.2424
310,40.0254,43.3669,44.7857,45.1682,33.9817,40.5365,66.9089,30.4082,80.8298,115.4434,72.9985,55.4689,71.9406,52.6836,23.7379,96.6935,65.7834,111.2854,23.0499,71.0026,60.1011,35.5524,22.2492,85.3705,85.6921,82.1643,36.2353,89.1029,95.9334,42.2004,79.504,69.4762
311,39.9372,43.4698,45.1169,45.0106,34.1345,40.8177,67.1352,30.5753,80.8701,115.5589,73.4758,55.8893,75.0965,52.7368,23.959,96.937,65.3203,111.0641,23.2703,71.5386,60.4446,35.5122,22.264,85.5546,85.3911,82.0362,36.2084,89.4903,96.8427,42.6199,79.284,69.0036
312,39.8527,43.3646,45.4921,45.0645,34.0537,40.7409,66.9589,30.2935,81.6215,114.5098,74.9583,55.9642,74.3931,52.8928,23.8434,96.8749,65.1235,110.4085,23.2151,71.2519,60.4148,35.5674,22.1807,85.7542,85.2483,81.7103,36.9261,87.6203,97.6202,38.86,78.6994,69.7362
313,40.9191,45.8298,45.8032,45.6797,33.908,41.524,68.6101,30.6313,81.7797,114.8427,75.866,56.4967,73.7821,53.942,24.1193,98.1669,65.8182,111.9122,23.3687,72.546,60.705,35.8798,22.4708,88.0798,88.2239,84.1957,37.1013,87.6698,96.6605,38.8649,79.497,70.0761
314,40.0758,44.0487,45.1799,45.2449,34.0165,40.8582,67.2012,30.6682,79.0843,112.1408,75.3665,56.4137,73.7109,53.4569,23.9817,97.9648,65.9643,111.0404,23.0241,71.5501,61.818,37.9444,21.9311,86.7188,85.6731,81.9683,36.7657,87.7702,96.6478,38.9486,77.8647,69.2941
315,40.0907,44.1866,45.1677,45.2717,33.9124,40.7718,67.0791,30.6068,79.5572,114.3505,75.848,56.6714,73.5613,53.5981,24.1322,99.3514,66.0554,110.7567,23.1842,71.1941,63.0584,37.864,22.0694,86.6767,86.0994,82.0896,36.7034,87.894,96.3007,39.2942,78.6102,69.8267
316,40.1365,44.3607,45.0934,45.3323,33.9787,40.8382,67.5617,30.6691,79.1802,115.7762,76.0521,56.6129,73.7077,54.2274,24.2594,99.4896,66.9833,111.2609,23.1789,71.0727,63.6554,37.7695,21.9485,87.0134,86.3215,82.654,36.7498,88.3326,95.8366,39.3601,79.015,68.4213
317,40.3666,44.5855,45.2948,45.4844,33.9911,40.8167,67.2257,30.8685,80.1604,116.4077,76.8803,57.1386,73.5934,54.2781,24.3838,100.1878,68.3427,110.4674,23.3104,71.3947,63.7212,37.6075,23.3283,86.9577,86.2301,90.3838,36.8052,88.0595,96.1036,39.7479,79.004,69.3708
318,40.5119,44.4105,45.3848,45.6778,33.8984,41.1434,67.1952,31.1956,80.8628,116.2907,76.6229,57.4931,73.8625,54.37,24.6098,100.1768,67.9714,111.0165,23.4024,71.3798,63.8887,37.8961,23.5047,88.9888,85.921,81.6619,36.8619,88.7818,96.7341,40.2308,79.3227,69.3471
319,40.3437,44.0041,45.6774,45.4878,33.816,40.9922,67.1016,31.4403,80.8572,115.1845,76.1397,57.1852,73.7707,54.1554,24.4252,99.0804,67.7656,111.0945,23.3537,70.9316,63.8701,37.6608,23.4644,87.0547,85.8743,81.34,36.6825,89.3129,96.1152,40.2209,78.7312,68.654
320,40.1388,43.5987,45.3452,45.1509,33.7589,40.7294,66.7121,31.1387,79.3452,114.2103,75.4189,56.8834,73.0411,53.5698,24.3425,97.9131,67.4506,111.0263,23.122,70.5877,63.6623,37.2889,23.3844,86.2683,85.7027,80.8431,36.4347,88.6028,96.441,40.3499,76.8895,68.0363
321,40.4794,43.6865,45.702,45.0158,33.8163,40.7933,66.7434,31.3794,82.0141,115.2234,76.2073,57.0371,73.2816,53.6296,24.4069,98.1825,67.3521,116.3266,23.4636,70.7419,64.9748,37.4032,23.4137,86.2185,85.7263,80.2903,36.4726,88.5148,96.3934,40.8298,77.0225,67.8685
322,40.4795,43.8394,45.8435,43.9757,33.8689,40.6209,69.5297,31.3116,82.8855,116.1022,76.3102,57.1424,73.8678,52.9526,24.5127,98.2757,67.4667,109.7651,23.4112,70.7196,64.8682,37.4418,23.5413,85.941,85.6289,79.8895,36.6847,88.291,99.757,40.9164,76.7014,69.4669
323,40.0594,43.4098,45.3422,43.9437,33.8664,40.7202,66.6327,31.2829,82.0462,115.4345,76.156,57.1631,73.9407,53.4544,24.3038,98.1115,67.5966,109.8351,23.3229,70.2581,64.77,37.3507,23.1301,85.7085,85.2196,80.2699,36.4356,88.3732,97.3422,40.8691,75.8566,69.1482
324,40.4705,43.7212,45.6592,44.1168,34.0678,40.9572,66.6981,31.4047,82.4183,114.5376,76.4565,57.2107,74.0636,53.4185,23.5962,98.6607,67.6341,109.9757,23.4477,70.471,64.6147,37.5742,23.2431,85.9344,85.862,80.5955,36.385,88.3896,96.9208,40.0046,75.5798,68.9166
325,40.6681,43.7745,45.9695,44.2109,34.0269,40.6237,66.5365,31.4657,82.9378,114.7136,77.1548,57.1363,74.778,53.6388,23.1714,98.67,67.6088,110.0789,23.3064,70.5979,64.5371,37.3759,23.1281,85.651,86.3206,80.4755,36.4341,88.0767,97.1362,39.0362,75.4182,69.4026
326,40.7055,43.5959,45.6822,44.0558,34.1389,40.6007,66.7921,31.5817,82.637,114.8684,77.1755,56.9988,74.9139,53.8401,23.2552,99.0548,67.4823,110.6451,23.333,70.7363,64.4463,37.2907,23.1902,85.7735,86.6277,80.585,36.5861,88.2764,97.144,39.6371,75.6161,70.0531
327,40.7685,44.298,45.9534,44.6241,34.1552,40.6796,66.7048,31.6523,83.485,114.1307,78.1078,56.8638,75.404,54.2011,23.8902,100.274,67.9595,110.7506,23.4702,71.6004,64.811,37.4027,23.016,94.3082,86.8241,80.2146,36.7487,88.2326,97.0955,41.3347,75.4866,70.2522
328,40.7868,44.3172,45.7513,44.6904,34.1335,40.6382,66.2563,31.6513,83.1222,114.5489,77.4461,56.8969,75.7068,54.2754,23.8777,100.4382,68.0291,110.6292,23.4442,71.3932,64.1802,37.411,22.8765,86.9504,87.1725,80.1343,36.7332,88.5068,96.9859,41.0849,75.6899,70.0572
329,41.1026,44.5419,46.0996,44.8567,34.3682,40.69,66.7128,32.0673,83.7554,114.313,77.4989,57.6304,76.2668,54.5236,24.2612,102.3842,68.4477,111.1577,23.3475,71.8676,64.9093,37.4114,22.9469,87.583,88.0441,80.2978,37.0946,89.1978,96.7071,43.2556,75.9896,71.0568
330,41.4763,44.8606,46.453,45.8627,34.616,40.8175,67.7963,32.1831,84.1591,115.7387,78.2328,57.8448,76.4927,55.0324,24.5508,102.6339,68.833,112.1912,23.7632,72.5138,65.5684,37.5648,23.1139,88.12,88.5458,80.6612,37.419,89.5812,97.2798,42.7358,76.6266,71.7209
331,41.3809,44.9107,46.7101,45.5706,34.5006,40.8043,68.1216,32.1685,83.6942,115.7331,78.3694,57.5582,76.6929,54.9215,24.5904,102.4878,69.1447,112.1114,23.8078,71.9992,65.5905,37.7623,22.9971,87.951,88.385,80.442,37.4839,89.0259,97.0631,43.1894,76.8603,71.9519
332,41.2506,44.4044,46.506,45.4295,34.3131,40.9239,67.3171,32.1175,84.1633,115.6817,77.9354,56.9978,76.4321,54.9833,24.6894,102.6394,68.9832,111.2653,23.8565,72.2217,65.7407,37.8567,22.4172,87.9807,87.9506,79.9428,37.3249,88.459,96.3178,42.595,76.746,71.6522
333,41.2449,44.2967,46.4409,45.5664,34.5181,40.7995,67.5003,32.3232,84.106,116.0665,78.0076,57.7274,76.1825,55.3564,24.7531,102.8771,69.2916,111.0682,24.0046,72.87,65.5086,38.034,22.6017,87.4898,87.9687,79.8531,37.2346,88.7263,96.9775,41.669,77.0788,75.1312
334,41.3109,44.7734,46.7798,46.2527,34.6529,40.9031,67.9946,32.4713,83.7111,117.4069,78.4395,58.33,76.5746,55.4286,24.7241,104.1046,69.0167,110.9581,24.062,72.7715,65.6079,38.1821,23.3623,87.6552,87.8907,80.1017,37.4096,89.24,96.8921,41.0915,77.3082,74.7303
335,41.6141,45.1524,47.2361,46.4309,34.7226,40.9653,68.0054,32.6666,83.1093,118.0234,79.0235,58.4481,76.8672,55.5791,24.6282,105.1712,68.9446,112.0612,24.1159,72.9988,66.3846,38.224,22.7343,87.8611,88.9526,80.0262,37.788,89.7633,97.9549,40.2159,77.2764,75.0372
336,41.4978,45.1567,46.8264,45.875,34.9039,40.999,68.3705,32.5786,82.6804,117.8703,78.6058,58.514,76.5204,55.277,24.7775,105.7412,68.3763,118.8264,24.2255,73.067,66.8836,38.0886,22.7357,88.0429,88.2909,80.0538,37.7461,91.8944,97.523,38.1647,77.0027,74.8107
337,42.1524,45.0631,46.7842,45.6908,34.8206,41.0354,68.7193,32.4247,82.8397,117.0823,77.9604,58.3979,76.3562,55.0854,24.6365,105.0249,68.1023,111.6121,23.932,72.5528,70.4198,37.7265,23.1755,88.4011,88.2792,80.162,37.7877,92.0794,98.6462,36.857,76.6982,74.5416
338,42.4797,44.74,46.9111,45.4376,34.806,40.9027,68.5625,32.2187,83.1869,116.293,77.4751,58.3251,76.527,54.7941,24.2849,105.0211,67.6865,111.089,23.925,72.2319,71.3363,41.808,23.4035,101.0128,88.4579,80.0273,37.6707,90.9641,96.8205,36.0016,76.2379,74.6101
339,41.5035,43.7293,46.8694,45.2616,34.6103,40.518,67.9268,32.1835,83.3062,115.4841,76.3233,57.6968,81.3407,54.2211,24.1549,104.84,67.2768,110.0065,23.666,71.8581,71.7678,37.3005,23.4972,87.2496,88.3128,79.8184,37.6092,90.2769,96.7382,35.4299,75.7769,73.0288
340,41.441,43.7202,46.8293,45.3092,34.5821,40.3602,67.8439,32.3799,82.6657,115.1553,75.7328,57.7795,76.3479,54.2795,24.0407,104.7775,67.1583,110.6536,23.6155,71.6782,71.2166,37.4258,22.9252,87.0942,88.3064,79.668,37.0507,90.1698,97.2775,37.939,75.2902,73.5447
341,41.7718,44.1729,46.8496,45.5955,34.775,40.6304,67.9753,32.6534,83.1266,115.2197,76.0674,58.601,76.0156,54.2257,24.1946,105.5983,67.3856,110.8779,23.5525,71.4799,71.3345,37.2752,23.2819,87.4699,88.9696,79.6554,36.8071,90.1631,98.0095,35.1268,75.2905,72.9825
342,41.658,44.365,46.9197,45.6298,34.728,40.9245,67.8301,32.765,83.7626,115.4699,76.207,58.2504,75.3083,54.2705,24.2434,106.0606,66.8468,110.9833,23.5109,71.6195,71.4902,37.2607,23.2726,87.3217,88.6719,79.526,36.8851,90.2588,98.1314,35.4062,75.1813,73.0726
343,42.1091,44.1871,47.7026,45.8489,34.8114,41.2601,68.4686,30.5577,85.2883,115.6901,76.8868,59.6118,75.6269,54.326,24.4221,106.1644,66.2004,111.5247,23.5114,72.171,72.0423,37.3987,23.7246,88.3262,89.6008,79.5785,37.0134,90.8405,98.7989,35.9761,75.6115,75.4954
344,42.9391,44.9583,48.1398,46.5041,35.1347,41.733,69.2451,29.5824,86.6441,116.185,77.498,59.9829,76.3924,54.7141,24.6717,106.2912,66.9317,112.8048,25.0888,72.4337,73.0664,37.5551,24.2269,89.8614,90.9345,80.2417,37.2199,91.7988,99.6716,35.918,76.0586,75.5814
345,43.2605,45.0497,48.3358,46.4288,35.4917,41.7675,68.8206,28.9062,87.334,115.7978,77.2463,60.0743,75.9219,54.9155,24.8599,106.4847,67.2367,113.216,24.9529,72.5296,74.6918,37.6133,24.2272,89.8564,91.6046,80.2618,37.3085,91.8678,100.058,36.3543,75.601,74.8443
346,42.7329,45.0284,47.7016,45.9553,34.7874,41.6415,67.8669,28.8803,88.1257,114.9192,76.2569,59.3724,74.7389,54.3494,24.6806,106.4854,66.3894,112.0066,24.7342,71.3967,73.9147,37.2071,24.303,88.1849,90.6702,82.2412,37.5011,91.455,98.8992,36.3093,75.7102,74.1419
347,42.3093,44.5061,47.293,45.7703,34.7045,41.7697,67.9633,28.7869,87.9008,116.1813,75.5181,58.6198,74.6903,53.8971,24.5029,106.4329,66.0806,111.6464,24.6337,71.2817,73.0588,37.2219,23.9909,88.177,89.4065,79.1897,37.7509,91.4497,98.0894,36.2012,75.9358,72.6639
348,42.0254,43.9479,47.2918,45.3453,34.7839,41.8073,67.969,28.7017,88.1157,116.1823,75.3662,58.5172,74.7618,51.9054,24.3047,105.7016,64.8576,111.3759,24.614,71.2825,73.7183,37.0507,23.5132,88.5245,88.7769,79.0816,37.4789,91.2735,97.2546,36.1939,75.6145,74.0942
349,41.7753,43.9404,47.0845,45.1559,34.7108,41.9213,67.837,28.9445,87.9775,115.6202,75.6626,58.6586,74.4986,52.0086,24.2923,105.546,64.7251,110.7663,24.7011,69.8151,74.0593,37.5066,23.3587,88.4633,86.4419,78.7541,37.4892,91.058,96.6527,36.8529,75.0096,74.0583
350,42.6982,45.9359,48.0015,45.8674,37.9089,43.0164,78.6565,30.903,88.868,132.6223,82.9019,58.5631,75.2744,52.9379,24.5019,109.7043,65.2268,115.4731,26.5544,71.2082,76.5123,38.7939,24.2629,91.3859,91.5776,83.0792,38.3036,92.5995,100.1402,38.112,86.9649,75.806
351,42.1229,44.1932,47.3329,45.9555,34.9514,42.4504,68.5227,29.6626,88.2404,115.7836,75.8342,58.7089,74.6399,52.6279,24.7168,106.7071,65.6353,111.7377,24.8205,71.6803,74.2506,37.6936,23.5911,89.5749,84.7159,78.9992,37.642,91.71,97.4034,37.3739,75.4266,74.3774
352,41.8504,44.7559,47.4224,46.0597,35.1361,42.3066,68.8822,29.9778,88.3252,115.3541,76.0117,59.0688,74.2759,52.8869,24.6394,107.0085,65.7855,111.3654,24.7713,71.7381,74.206,37.917,23.4313,89.0894,84.2912,79.1921,37.1565,91.0342,97.0463,38.5005,75.1121,73.7857
353,41.8679,45.2178,47.1929,46.1023,34.6399,42.2649,68.4583,30.355,91.1577,115.6144,76.3905,58.9661,73.9444,52.9829,24.1293,106.4174,65.957,111.4617,24.7048,70.7987,73.5383,37.8454,23.3471,89.4875,84.6455,79.6716,37.1823,91.5619,96.5578,38.6938,75.6644,73.3681
354,42.3919,45.7199,47.3343,45.8277,34.2389,42.1723,68.712,31.0443,91.1445,116.3257,76.7685,59.0509,74.9155,53.2645,24.2799,107.3752,66.4574,115.2959,24.874,71.1834,73.89,37.9145,23.4357,89.9277,85.6547,79.9136,37.234,91.9777,96.7347,38.4758,75.8006,74.0206
355,42.6136,46.373,47.5677,45.6624,33.9064,42.1189,68.8075,31.0076,90.7358,116.2391,76.7122,58.9525,74.6756,53.4355,24.4418,107.2235,65.9536,111.9862,24.7319,71.1889,73.4395,37.8965,23.3191,103.5887,86.0995,80.0287,37.0205,92.0753,96.9181,42.3903,75.9978,73.5039
356,42.6843,46.2314,48.261,45.6819,36.1946,42.044,69.367,30.8316,90.0866,117.0261,76.5011,58.4862,74.1917,53.1074,24.55,106.9178,66.0792,112.3661,24.4994,71.0555,73.3515,38.1774,23.1687,89.8162,86.4046,80.6102,36.9181,92.3377,97.0594,39.1827,76.7421,71.596
357,42.8694,46.3098,47.0902,45.3474,34.0696,41.9373,69.6255,30.6253,90.1701,117.6749,76.6065,58.6536,74.621,53.2224,24.5176,106.575,66.1146,112.9152,24.6187,70.6618,73.6068,38.1742,23.0938,89.7958,86.1475,81.5482,37.0219,92.6358,96.8197,39.0455,77.1098,71.936
358,42.8303,47.019,46.8725,45.2211,34.0051,42.1266,69.4688,30.5189,89.8766,118.2429,76.6292,58.8553,74.5909,52.9625,24.3528,106.1042,65.7654,112.7553,24.493,70.3177,73.2338,37.9394,23.3494,89.9626,85.1623,81.8342,36.9851,92.9034,96.1043,39.0314,77.2097,71.3846
359,43.2895,47.649,46.8594,45.3024,33.9381,42.0079,69.4484,30.564,89.5036,117.6958,76.7042,58.9856,74.5105,52.8993,24.3232,106.2532,65.875,112.5623,24.4544,70.4685,73.4672,38.4935,23.5878,89.7568,85.3455,81.1941,36.8736,92.8037,96.3923,39.4637,76.7726,71.4143
360,43.4076,48.0949,46.9359,45.29,33.7721,42.2672,69.8956,30.7058,89.9098,117.6666,77.3432,59.3716,75.5646,53.0869,24.3708,106.4115,66.1807,113.2275,24.6017,70.4099,73.3067,38.5478,23.4903,91.038,85.9676,81.4503,36.903,93.1898,95.1265,39.8276,76.6544,71.5516
361,42.1359,47.698,46.7198,44.3715,34.0041,42.1316,69.606,30.9207,88.7348,117.688,77.3398,59.3204,75.9024,52.975,24.2417,105.719,65.5111,113.6739,24.6494,70.0324,72.5769,38.2326,23.0329,90.429,84.7695,81.2666,36.9587,92.6681,95.0415,39.3602,76.7958,71.5232
362,41.9434,47.8284,46.4476,44.4483,33.9723,42.1261,69.511,30.894,86.9409,117.9658,77.1788,59.2784,75.3669,53.0164,24.0949,105.6164,65.8189,114.0433,24.6165,69.8421,72.4536,38.1257,22.5492,90.4172,84.9883,80.9602,36.9574,92.6495,92.1652,39.257,76.8843,71.5188
363,42.0042,47.5516,46.0343,43.9179,33.8527,42.0022,69.0063,30.5943,86.672,116.9445,76.4534,59.157,74.8343,52.944,24.0041,105.056,65.9749,113.1817,24.7618,69.4969,71.8029,38.0147,22.1604,90.2941,85.4732,80.4928,36.6119,91.9973,92.2468,39.4324,76.7019,71.7661
364,42.0042,47.9433,46.3131,43.707,33.8047,42.3362,68.8739,30.6701,87.3205,117.3361,77.0767,59.2493,75.7015,53.0775,24.2239,105.4354,66.1369,113.0769,24.7618,70.101,72.2147,38.3386,22.5008,90.1267,85.708,80.4928,36.6879,91.9973,93.5906,39.4324,76.8818,71.7661
365,41.8924,48.013,46.0036,44.0629,33.8296,42.3638,68.745,30.6424,87.139,117.0998,76.86,58.7929,75.2795,52.883,24.0419,105.0327,66.0544,112.3815,24.756,70.1895,72.176,38.2954,21.7779,89.8826,85.471,80.2225,36.711,90.8413,93.4133,38.7566,76.6765,71.5522
366,41.896,48.1985,46.4121,44.1797,33.483,41.1021,68.6964,30.6168,87.6492,117.721,77.7727,58.735,75.9975,52.9297,24.1167,105.0854,66.2971,109.4912,25.0258,69.9897,72.444,38.5158,21.8972,89.2733,85.5116,80.1008,36.9109,90.5848,93.4377,39.4227,76.5567,72.8304
367,41.7709,48.2666,46.2316,43.9097,33.3374,40.8646,68.2201,30.9715,87.6088,117.5614,77.944,58.5804,75.9004,52.9792,23.995,104.9535,65.6068,109.6322,25.0468,69.6847,72.5391,38.4025,21.8713,91.7774,85.219,80.0004,36.9759,90.1701,93.8932,39.4686,76.8737,72.7902
368,42.0378,48.5324,46.0298,43.5534,33.2692,40.9147,68.1092,30.8308,86.8675,118.0403,78.674,60.887,75.8867,52.9733,23.8265,105.0522,65.6221,109.5727,25.5078,69.3856,72.9067,38.3277,22.1196,91.9642,85.6172,80.0996,36.9342,90.4611,92.2822,39.4395,76.3706,73.2225
369,41.7075,48.1239,45.7417,43.5601,33.184,40.9385,67.7251,31.0502,86.4789,117.4238,78.9986,61.3584,75.5923,52.8265,23.8583,104.6909,65.3997,108.8446,25.406,69.1926,71.756,38.1509,22.3177,91.6487,84.8914,79.6238,36.7583,89.7298,92.0484,39.4082,75.9618,73.175
370,41.5719,48.117,45.0649,43.4535,33.0083,40.72,67.3246,30.9847,85.8709,117.2541,78.5195,61.6229,74.9247,52.9061,23.729,103.9804,65.3622,108.152,25.1362,68.8083,70.3931,38.1649,21.6988,90.9207,84.4623,79.2213,36.6135,89.3916,91.8736,40.9686,75.7064,71.7644
371,41.6432,47.8097,45.2556,43.4857,33.1699,40.5254,66.689,30.8104,86.5177,119.0598,78.0224,61.0672,74.6831,52.7732,23.6267,103.5718,65.2479,107.6342,25.1597,68.4732,70.3504,38.0867,21.7307,90.5702,84.9351,78.9638,36.7569,89.2105,91.6496,39.7322,75.6159,70.5441
372,41.2485,46.924,44.3042,42.8943,32.8388,39.777,66.2513,30.5145,85.0994,118.1157,77.823,59.8981,74.1262,51.8599,23.194,102.2923,63.8807,106.048,24.9496,67.4548,69.3196,37.2211,21.6484,89.1375,83.6247,78.3955,36.2821,88.1599,90.4701,38.3927,74.9103,70.697
373,40.7921,46.5717,43.5404,41.8772,32.2166,39.4555,64.0234,30.1188,83.4836,117.7844,76.8639,58.929,73.5831,50.6294,22.7819,100.0345,60.4366,104.5401,24.6025,66.1913,67.8268,36.2776,21.3751,88.4296,82.4342,77.6172,35.8754,87.265,88.9178,37.4333,73.8653,69.1501
374,40.657,46.5593,44.0122,42.1143,32.7122,39.3215,64.2075,30.5032,83.3881,117.9536,76.6613,58.8958,74.1964,51.1322,22.6376,100.6962,61.8522,105.1035,24.625,66.524,67.6313,36.2635,21.7248,89.1913,81.9497,80.0192,35.8258,88.5436,88.6987,37.2327,73.3506,70.072
375,40.657,46.8725,44.0122,42.1143,32.7122,39.3215,63.8244,30.5032,83.3881,117.8791,77.0406,58.8958,74.1964,51.1322,22.6376,100.6962,61.8522,105.1035,24.6306,66.524,67.6313,36.3858,21.8746,89.1913,81.9497,79.029,35.8258,87.0008,89.1907,37.241,73.3506,72.0398
376,40.6454,48.6923,44.2852,41.9659,32.916,39.2611,63.8064,30.5391,83.4205,117.7872,77.3852,59.1278,74.0005,50.9782,22.7152,99.7063,61.5986,104.7225,24.482,66.5583,67.3716,35.9929,21.7149,89.3294,81.5625,79.4142,35.6567,86.61,88.769,37.0111,73.1396,69.2074
377,41.3579,48.7285,45.0345,42.0775,33.1375,39.8122,64.6221,30.7686,83.7486,119.34,76.8099,59.8826,74.2765,51.5099,22.929,101.0094,62.5736,106.2295,24.5885,67.2202,71.0372,35.6674,21.9215,90.2342,83.2974,80.816,35.9142,87.6549,89.6534,37.002,74.0112,59.8111
378,41.1394,48.6496,45.1711,42.1772,33.1335,39.5425,64.6367,30.8446,83.5637,118.0599,76.2029,60.1264,73.4709,51.3845,22.8613,100.7002,62.4631,106.4,24.5145,67.1687,69.9856,35.2114,21.7976,89.9588,82.9164,80.3559,36.1548,87.6007,89.7103,36.4914,74.1435,59.9457
379,41.4613,48.778,45.5356,42.5272,33.0534,39.4349,64.8957,30.8399,83.7252,118.9315,77.3161,60.2213,73.7328,51.6987,23.0069,101.4857,62.7633,106.6876,24.6366,67.5435,70.5271,35.3771,23.1038,89.9282,83.4363,80.7342,36.2294,87.8901,90.1145,36.6498,74.451,61.701
380,42.0909,49.7791,46.0173,43.1545,33.5534,39.6948,65.3669,31.3098,84.938,119.2032,78.4318,60.6953,75.4404,52.4976,23.3968,103.0055,63.9076,108.1004,25.1051,68.4139,71.8861,35.7917,23.4021,91.5714,84.5444,81.6218,37.2668,88.9045,90.4204,37.2433,74.3323,61.9331
381,41.89,49.6469,45.9378,43.1292,33.535,39.7358,64.53,31.386,85.4053,118.9851,78.5361,60.4457,75.332,52.4013,23.3991,102.6901,63.3946,107.5633,25.079,68.4795,71.9599,35.6876,23.535,91.2849,84.0661,81.4693,37.2917,88.6197,90.5499,37.3413,74.2328,61.8976
382,42.0676,50.0224,45.86,43.3346,33.5011,39.9363,64.3809,31.3913,85.8188,118.5927,78.8471,60.5571,75.2487,52.5358,23.4416,102.3648,63.8258,108.1079,24.9371,68.3023,72.5628,35.7806,23.6885,91.6721,84.4453,81.5067,37.6147,88.591,90.7412,37.5555,73.866,62.5528
383,42.1844,49.9736,46.2117,43.7322,33.6051,40.108,64.1844,31.7282,85.3463,118.9351,79.1105,60.5558,75.8022,52.6381,23.6647,103.1767,63.971,107.9888,25.1803,68.7015,74.2969,35.7358,23.8493,91.6859,84.8437,81.8424,37.6982,88.4063,91.9487,37.6113,74.1365,62.3143
384,42.1866,49.8257,46.298,43.4225,33.6615,40.8961,64.0765,31.7715,86.9728,118.8279,78.9835,60.5031,75.8039,52.6454,23.6116,102.8474,64.2414,107.8614,25.1135,68.6027,74.7489,35.8226,30.8357,91.899,84.4607,81.7416,37.4747,88.3723,91.4633,37.4726,74.0085,61.8561
385,42.4419,49.8095,46.4763,43.9778,33.8595,41.2583,64.7214,31.8318,87.0469,119.4258,79.1537,60.8306,76.817,52.9209,23.6734,103.2344,64.3059,108.5793,25.128,69.0224,75.1951,35.9767,29.9356,92.2258,84.881,82.482,37.4999,89.0488,91.5511,37.3695,74.4852,62.0721
386,42.6241,49.7963,46.4951,44.1025,33.9516,41.3428,64.2716,31.9392,87.8721,120.2493,79.3576,61.0417,76.5147,53.1756,23.8091,103.2758,64.5164,108.5283,25.1665,69.3917,75.3362,36.1798,29.5941,91.9836,85.2278,82.5951,37.6552,88.8618,91.7547,37.659,74.7116,62.2768
387,42.467,49.7428,46.3564,44.221,33.9963,41.2046,64.6152,31.9837,87.6402,120.8692,79.5495,60.9962,76.692,53.2988,23.8401,101.9291,64.895,108.4506,25.1748,69.3238,74.6989,36.182,29.5309,92.1461,84.9561,82.7484,37.5309,88.928,91.7997,37.4097,74.8795,62.0651
388,42.5841,49.6453,46.5129,44.4623,34.0812,41.5541,64.8949,32.1989,87.5075,121.4706,79.3139,61.3322,76.412,53.3542,25.0123,101.8253,65.0016,109.2792,25.2726,69.8526,74.7078,36.2165,29.3354,92.4388,85.413,83.1827,37.6315,89.3175,91.8812,37.5476,75.6413,61.4317
389,42.5846,49.2341,46.2531,44.1739,33.9551,41.2411,64.6892,31.9516,87.1988,121.5216,79.2781,60.7082,76.4681,52.8392,25.0189,101.3698,64.4412,108.987,25.211,69.3985,74.227,35.9462,28.8219,91.9655,84.5006,83.4328,37.5997,89.3245,91.8868,37.0872,75.8665,61.0885
390,42.78,49.4374,46.6193,44.0976,34.0588,41.3556,64.9303,32.0396,86.7119,121.4597,79.3299,60.9212,77.1856,52.8658,25.0719,101.9322,64.8063,109.2349,25.0925,69.4415,74.551,36.1222,28.8565,92.2941,85.2373,83.6155,37.7659,89.1012,91.9623,37.3376,75.6974,60.8466
