,ACN,ATVI,ADBE,AKAM,ADS,GOOGL,APH,ADI,AAPL,AMAT,ADSK,ADP,AVGO,CA,CSCO,CTXS,CTSH,GLW,EBAY,EA,FFIV,FB,FIS,FSLR,FISV,FLIR,GPN,HRS,INTC,IBM,INTU,JNPR,KLAC,LRCX,MA,MCHP,MU,MSFT,MSI,NTAP,NFLX,NVDA,PAYX,QCOM,RHT,CRM,STX,SWKS,SYMC,TEL,TDC,TXN,TSS,VRSN,V,WDC,WU,XRX,XLNX
47,76.7995,14.4056,45.1452,34.8255,156.5277,395.7637,36.486,44.4384,60.5711,13.4301,37.4948,65.0977,34.3217,24.8162,21.0616,70.4694,36.6678,13.1469,56.7036,17.2505,73.9501,26.7827,40.382,37.1483,43.4041,24.6655,22.4639,42.4813,21.7814,211.1377,63.8769,18.1392,52.8867,40.8423,52.8766,36.2068,9.7794,28.9367,62.7747,35.5004,25.0422,12.9568,35.6183,65.7387,50.8885,42.2283,35.4071,21.5422,24.1102,41.1315,54.644,35.5763,24.471,46.1117,40.9344,52.1213,14.953,36.3458,36.926
48,76.8305,14.2083,44.8261,34.2014,157.2318,392.2806,36.0244,42.896,58.0121,13.1644,36.7117,64.8405,32.7537,24.4662,20.7497,69.5594,35.6391,13.0305,55.9799,17.039,73.6974,26.6822,39.9897,37.766,43.3157,24.0636,22.328,41.7272,21.8004,209.9812,62.9825,17.8064,52.8705,41.6751,52.7037,35.0035,9.4571,28.8274,62.2987,34.9185,24.6,12.8407,35.4839,64.4848,50.256,41.9396,34.5922,20.7471,23.6937,39.9276,52.9123,34.3434,24.1617,45.4208,40.6532,50.8385,14.7348,35.668,35.8835
49,76.0884,14.1292,44.7572,33.7929,159.4953,386.2975,36.2466,42.572,56.4903,13.0046,36.1379,64.8225,31.7397,24.3893,20.6381,67.8191,35.4054,12.9879,53.2872,16.961,72.7509,25.6877,40.1248,37.4746,43.0825,23.7379,22.377,41.4632,22.2206,206.0159,62.6838,17.4441,53.1663,41.5414,52.3358,34.4569,9.2921,28.7672,61.424,33.9766,23.7566,12.6545,35.4088,63.9515,49.3874,41.1246,34.2619,20.3578,23.551,39.1739,51.8163,34.232,23.9627,45.3346,40.4413,49.6803,14.6005,34.8243,35.7582
50,74.7133,14.1573,44.6289,33.5133,159.0843,394.4485,36.1856,42.3314,56.1535,12.8805,36.0206,65.0078,31.4503,24.2614,20.3054,66.9939,34.3054,12.9035,52.5642,16.9959,71.5755,25.725,40.6623,38.2708,43.3455,23.6158,22.3799,41.848,22.3412,192.1958,62.6847,17.2095,53.0212,41.5,52.1895,34.226,9.3147,29.8356,61.7867,33.0485,23.6964,12.5127,35.3159,63.7944,49.2048,40.7844,34.0936,20.1067,23.552,39.259,50.7003,34.107,23.8891,44.8594,40.8257,49.6453,14.4683,33.9621,35.5764
51,74.7011,14.3925,44.585,34.1432,163.195,398.0863,36.8514,42.5111,56.6839,13.0278,36.0521,65.3429,31.2872,24.478,20.46,66.9656,33.491,12.7701,51.6652,17.092,71.1913,26.0497,40.6123,38.7015,43.6954,23.8243,22.4909,42.5708,22.7011,188.699,62.7028,17.0999,53.4774,41.7218,52.1509,34.6266,9.2826,30.8922,61.8401,33.7942,26.0807,12.5886,35.4444,64.1924,48.4888,40.3746,34.7601,20.1465,23.6452,39.4928,49.8839,34.615,23.9071,44.4757,40.8225,50.1778,14.3826,34.3133,35.7114
52,76.2513,14.5147,44.9398,35.2452,166.2885,405.3391,36.9737,43.3609,58.2855,13.3857,36.8936,66.179,32.1128,24.7722,20.9444,67.8741,32.8448,13.0357,52.4226,17.3812,72.336,26.1182,40.9106,39.9793,44.0545,24.135,22.8549,42.979,23.1999,190.8599,63.8505,17.3078,54.8637,42.5886,52.9071,35.3077,9.4093,30.7317,61.6685,34.86,30.7692,12.8959,35.9487,65.2222,49.1507,41.1589,35.9207,20.96,24.128,40.2538,49.6867,35.7663,24.1694,44.5417,41.2666,52.6007,14.5004,33.8161,36.3895
53,77.4843,14.7317,44.7488,37.4022,166.0613,408.2525,37.1201,43.5726,57.668,13.5698,37.4627,66.6617,32.4815,25.1218,20.3909,66.6466,31.5326,13.7878,53.0642,17.7164,72.1618,26.1133,40.9529,44.1013,44.4906,24.0674,22.9227,43.5197,23.5445,191.9073,63.7543,15.8974,55.3044,42.969,53.2565,35.6893,9.4026,31.3511,55.9043,34.959,31.1629,13.2878,36.0892,65.3744,48.8609,41.137,36.5606,21.3528,24.38,41.8868,49.9598,35.7808,23.1702,45.3177,41.7626,53.2726,14.564,33.5936,36.532
54,79.1247,14.766,44.9942,42.9217,166.327,405.9794,37.6876,43.6956,58.5532,14.0859,37.8063,66.715,32.7991,25.8709,20.6346,63.718,31.2791,14.1917,52.6122,17.9622,76.9237,26.2353,41.1006,44.5213,45.0657,24.402,22.9337,44.0598,23.4567,194.077,56.3787,15.914,56.2372,45.658,53.6379,36.2044,9.5207,32.2708,56.3548,34.9836,30.8098,13.4479,36.2259,62.3075,49.0771,40.9015,37.2035,22.0184,24.4882,42.8851,50.4834,36.1449,23.5172,45.9545,42.336,54.8779,14.6931,33.9799,37.77
55,78.7919,14.7921,44.9846,42.1923,166.5223,401.3238,37.2648,43.375,59.2424,14.1165,37.5729,66.6285,32.153,26.0117,20.6264,61.9785,30.9941,14.1857,52.4322,18.0073,74.421,26.932,40.8698,44.7108,45.1376,23.5246,22.883,44.0071,23.3761,194.0614,58.6507,15.8442,51.2149,45.8924,53.5947,35.7777,9.5365,31.7299,56.9396,34.8913,30.6877,13.4151,36.0079,61.8432,48.6365,40.8395,36.4544,21.4292,24.4393,42.4958,52.093,35.7207,23.2774,44.4139,42.0036,53.3597,14.6058,33.635,37.5202
56,80.661,14.9538,45.229,42.848,168.2301,408.9159,37.4137,43.6718,61.2941,14.3084,37.99,67.0271,32.6132,26.4753,20.8627,62.0783,31.3669,14.4662,52.7368,17.8228,75.728,27.1355,40.7355,45.6895,45.3341,24.1151,23.0333,44.4379,23.7356,197.935,60.4378,16.1222,52.7915,45.5856,53.8112,35.912,9.4074,32.456,57.4609,34.7134,30.7554,13.5438,36.0769,61.8581,48.8492,40.9647,36.2858,22.0026,24.6352,42.7112,51.6088,35.9572,23.4734,44.9552,41.9612,54.3663,14.6354,33.7533,37.6725
57,81.0444,14.9118,44.9319,43.7691,170.2945,411.6623,37.6017,43.8418,62.8118,14.435,39.076,67.1211,31.9696,26.8814,21.013,62.095,32.1374,14.3924,52.6922,17.5717,76.0177,27.4553,42.0373,46.5313,45.4104,24.1967,23.2618,45.7602,23.8547,200.6804,59.6754,16.5385,54.0411,46.0708,54.779,36.2034,9.3315,32.846,57.0604,34.5859,31.0035,13.6936,36.2711,61.6934,48.0386,41.0856,36.3423,21.9937,24.2614,43.2066,51.0871,36.0961,23.5445,46.0225,42.213,54.9281,14.7975,34.0955,37.7854
58,80.7892,14.7383,45.1058,43.7856,170.7018,410.8642,37.7953,44.0053,62.7498,14.599,38.7008,67.0427,31.4523,26.956,20.5476,62.3697,31.9924,14.3465,52.377,17.3001,74.4045,27.5578,42.1925,45.9241,44.1062,24.1883,23.2972,45.5101,24.0066,200.4065,60.0117,16.3749,53.7561,45.7449,53.977,36.2351,9.2396,32.7806,56.7895,34.1466,30.5594,13.7185,36.4238,61.9184,48.0107,41.7584,36.9186,21.6442,24.3808,42.9327,51.3621,36.3718,23.5972,46.3212,41.6864,54.9328,15.4637,33.3508,37.722
59,79.8031,14.8449,45.5253,44.2686,172.0022,415.5508,37.9525,44.1982,63.796,14.6896,38.4678,67.4365,31.9271,27.0334,20.6579,62.3607,31.831,14.343,53.1666,17.3877,74.7991,28.5148,42.2832,45.4853,43.3689,24.2275,23.4521,45.8344,24.0055,201.3568,60.0323,16.3399,53.9496,45.7664,54.2124,36.5199,9.2211,32.8894,56.8629,33.8964,30.501,13.6924,36.788,62.7205,48.2582,41.8968,39.5105,21.918,24.586,43.3826,52.3866,36.7295,23.5767,46.8702,43.9239,56.3665,15.3895,33.5949,37.9432
60,79.5432,15.1281,46.7768,45.3217,174.0416,422.0168,38.5163,44.9309,64.4227,14.9421,39.3915,68.8788,32.0922,27.7485,20.8646,63.5717,32.9846,14.8473,54.2212,17.9823,75.5302,28.5709,42.7299,46.3225,43.4189,24.4037,23.5494,46.4563,24.0361,204.6827,60.4536,16.4932,54.4106,46.0744,55.415,37.5087,9.6192,33.4039,57.4419,34.8767,30.6441,13.8952,37.2802,63.6329,49.3889,42.2486,41.0219,22.4178,24.8543,44.4219,49.9418,37.0528,23.9192,47.4124,44.832,57.4732,15.6518,34.1087,38.2165
61,78.969,14.9952,46.7149,45.099,172.9285,428.5511,38.6169,45.7436,65.6861,14.8079,39.4337,68.7725,32.6203,27.6981,20.8239,63.9953,32.9776,14.8977,54.3139,18.1402,76.8465,27.7949,42.5296,47.2669,43.266,24.5691,23.5024,46.594,23.9681,202.5591,60.5188,16.8723,54.1717,46.2365,54.9594,37.5984,9.8047,33.6333,57.2159,35.433,29.9181,13.8678,37.0804,63.9958,50.1444,42.5077,41.9769,23.0708,24.9266,44.7003,51.3943,37.0852,23.8039,47.5927,44.7737,58.1395,15.6587,34.7144,38.1767
62,79.0037,14.9247,45.7075,45.2022,173.5156,429.1224,38.8324,45.723,65.5909,14.7747,39.4869,68.7434,32.6028,27.7074,20.4505,64.175,32.5283,14.8715,53.8492,18.4848,77.5928,27.2039,42.6124,43.6994,43.8391,24.6647,23.6057,47.0914,24.0954,202.9256,60.4527,16.7994,54.3953,45.9787,54.8787,37.1516,9.8516,33.434,56.8635,35.4682,29.6162,13.6674,37.1001,63.9092,50.4929,42.4698,42.1276,22.7203,25.0956,44.8671,51.8264,37.0378,23.8953,48.0524,44.7382,58.7072,15.6763,34.9745,38.0774
63,79.5946,15.2547,45.3448,45.2209,173.7679,434.6066,38.8647,45.9601,66.128,14.81,39.8968,68.5689,33.2584,26.9023,20.6599,64.353,33.7691,14.8282,54.7266,21.0546,77.6304,26.9879,43.4318,44.553,44.2297,24.6859,23.5839,47.9662,24.1783,204.0794,60.3028,17.061,54.6165,46.5495,55.28,37.3928,10.0857,32.9707,56.8899,35.9168,29.7758,13.9057,37.103,64.2543,50.5568,42.3785,41.9772,22.9145,24.2832,44.7993,53.5594,37.1217,23.9559,48.7735,44.6175,59.0887,15.6491,35.1806,38.4533
64,80.291,14.2404,44.0986,45.5998,176.2112,437.3977,39.1421,46.3501,65.6291,14.9294,39.9058,69.8165,33.8322,26.9345,20.8075,65.2905,34.0682,15.0715,55.3687,21.5218,79.0451,27.233,43.8045,46.8367,44.5944,24.7012,23.5124,48.5764,24.3756,203.7525,59.464,17.3065,54.3464,47.1449,55.2531,37.1453,10.6016,32.7688,56.8249,35.7626,30.5154,13.8828,37.4692,64.2404,50.8264,43.2105,40.4913,23.1924,24.3057,44.6731,54.8352,37.1183,24.1652,48.7675,44.7466,57.4362,16.0023,35.8777,38.5759
65,80.6028,14.7373,43.9918,46.4735,176.9078,439.0248,39.9027,46.6272,64.7858,14.9269,39.6508,69.9202,33.9985,27.2444,20.999,66.165,32.699,15.1233,55.6014,22.1669,79.6987,26.8687,43.7843,48.8927,44.651,24.8054,23.4409,48.6601,24.4475,203.9314,59.8306,17.3594,54.2391,47.0315,55.5083,37.1701,10.8104,32.6026,56.4156,36.039,31.0254,14.44,37.667,64.4902,51.5567,43.9062,40.3406,23.5974,24.3402,44.5133,55.1617,37.0219,24.1869,48.9206,44.5846,58.1222,15.968,36.0549,38.5616
66,80.1652,14.6952,43.6662,46.994,176.3609,440.2074,39.8865,46.3569,65.0552,14.7505,38.9818,70.0179,33.8456,27.0523,21.167,65.8855,31.6433,15.2961,55.3775,21.8347,78.8909,26.9765,43.7103,51.3108,44.7234,24.6156,23.2333,49.0551,24.2038,202.9224,59.2927,17.2913,53.741,46.8818,55.6379,37.1946,10.6629,32.8546,56.2009,36.1155,32.4148,14.3012,37.5955,64.7845,51.7184,44.1641,40.4214,23.6348,24.1441,44.3992,54.368,36.6939,23.975,48.9281,44.7618,58.0071,16.2155,35.7292,38.0541
67,80.215,15.0313,43.9446,46.8553,177.2222,443.1453,40.1835,46.3369,64.0234,14.8324,39.3083,70.7004,33.6078,27.159,21.3092,65.9933,31.2749,15.4202,56.025,22.2135,78.638,27.0671,43.9213,49.8724,44.7854,24.5927,23.6074,49.4149,23.8974,203.0758,59.1795,17.185,54.1817,47.363,56.6284,37.2747,10.6066,33.2765,56.6225,35.8536,33.4127,14.4693,37.9991,65.1231,52.6411,44.7518,40.7974,23.6465,24.4319,44.6293,53.7097,36.5956,23.9854,49.1477,45.0671,58.6207,16.3128,35.6381,38.1668
68,80.5122,15.1137,44.7635,47.9036,177.7798,453.933,40.4764,46.5297,61.5315,14.836,39.4113,71.4256,33.9703,27.3702,21.4829,65.2492,31.5922,15.6353,56.3677,22.6116,79.0814,26.726,44.1651,50.7974,44.9374,24.7732,23.3401,49.5986,24.1115,203.0113,60.0777,17.0093,54.9812,48.0115,57.3227,37.6457,10.8645,33.7122,57.0089,36.0919,34.6464,14.6588,38.368,65.3622,53.9832,44.7717,40.6686,23.7907,24.634,45.1671,53.8632,36.6807,23.9471,49.2368,45.2514,59.4932,16.468,35.867,38.6374
69,81.0063,14.9521,44.7405,47.5411,178.1522,455.0857,40.7805,46.7865,61.6584,14.7114,39.4999,71.3365,34.2753,27.3985,23.818,67.0324,31.8469,15.5616,56.1978,22.3218,84.0411,26.1898,44.5997,49.0771,44.7861,24.8631,23.5746,49.9002,24.176,205.3027,60.2099,17.7264,55.3768,47.8394,57.2083,37.7572,11.1345,34.0465,57.677,38.3163,34.3411,14.7207,38.2668,65.8229,54.8798,46.3905,40.761,23.8591,24.3917,45.4306,56.3779,36.8244,23.8796,49.0756,45.1183,59.6116,16.4936,35.4058,39.229
70,81.6053,14.8884,44.542,47.5586,178.2092,454.0152,41.3186,46.8219,62.0637,14.7611,36.1647,71.5475,34.4531,27.5208,24.0414,66.9875,32.2051,15.8679,56.8059,21.9553,82.5509,26.3791,44.8689,49.9872,44.9919,24.8,23.6509,50.3031,24.0577,207.2814,60.3643,17.6291,55.4564,47.9174,58.0749,37.0459,11.3399,34.4672,57.6988,38.3534,34.1504,14.8293,38.3913,66.1653,55.0668,46.485,41.1841,23.7808,24.2821,45.8524,57.0756,36.6961,24.0729,48.7826,45.7609,59.9846,16.597,34.9737,39.1719
71,82.8773,15.2348,44.3459,47.9112,179.6713,456.7254,41.256,46.9283,63.0118,14.9413,37.1144,71.2016,34.4221,27.7358,23.8671,66.3537,32.3531,16.2951,56.2029,21.994,83.0776,25.8157,45.1302,53.927,45.1104,24.8304,23.6733,50.5573,24.0718,208.2048,59.8405,17.5692,55.843,47.9525,58.421,36.8519,11.2735,34.9262,58.2745,37.2669,34.2124,14.8345,38.2312,66.2776,52.8023,47.1705,40.9408,23.7302,24.1939,46.0691,56.8019,36.733,24.079,48.6462,45.5373,59.855,16.6082,35.8193,39.0382
72,82.9242,15.4983,44.0866,47.3723,181.3858,452.5429,40.6002,46.5748,62.8212,14.7573,37.38,71.0739,34.8944,27.6353,23.8694,66.5503,32.2083,16.1742,55.3228,22.0426,82.9598,25.7956,45.3662,56.402,45.0699,24.5357,23.713,50.3434,24.1516,208.7658,58.4497,17.5897,55.9301,47.9506,58.652,36.7112,11.251,34.9807,58.1979,36.6132,33.8976,14.8753,38.2245,65.8672,52.141,46.5479,41.258,23.7895,24.1258,46.0468,57.6662,36.662,24.0661,48.5515,45.4108,60.4479,16.6179,36.0428,39.336
73,83.3348,15.4404,43.4766,46.796,180.4182,449.4483,39.2616,45.8775,63.4224,14.6857,37.1484,70.6466,34.7768,27.506,23.6748,65.0435,32.6437,15.9862,54.9702,22.241,83.3272,25.3541,45.3215,53.6939,44.844,24.2438,23.6037,50.1674,24.2523,208.4127,59.5197,17.4967,55.921,47.3392,58.1466,36.6832,11.2579,34.5985,57.625,37.9903,33.2012,14.6124,38.1523,65.4788,50.711,46.3355,42.2888,23.4253,23.7655,45.8411,56.7771,36.334,23.7745,47.9493,45.4621,61.0457,16.7404,35.7844,39.6888
74,82.203,15.489,42.9486,46.2927,178.4733,441.9909,38.9495,45.1137,63.1821,14.5106,36.6688,69.9988,33.9563,27.3681,23.4313,63.8127,32.1598,15.625,54.0578,22.4445,81.0057,25.1809,45.1784,51.5623,44.5087,24.2365,23.502,50.0131,23.9936,207.2219,58.7353,17.2698,54.9146,46.707,57.1381,36.2936,11.2066,34.2306,57.5427,37.066,32.1665,14.5608,38.0301,64.0718,49.3333,44.8444,43.0924,22.9905,23.1439,45.5836,55.2758,35.8636,23.6977,47.6369,44.5918,61.9982,16.5206,35.6249,39.1463
75,81.7626,15.5096,42.2942,45.8272,181.2434,437.2912,38.9439,45.1943,63.4475,14.5088,36.0952,69.654,33.8823,27.2808,23.5206,63.1065,31.7101,15.6249,54.3139,22.7085,81.0147,24.4475,45.0519,51.8942,43.9883,24.1044,23.4748,50.0885,23.7809,205.5696,57.9965,17.2879,54.6074,46.438,57.0366,36.1555,11.5006,34.1319,57.3919,36.4362,32.3666,14.5388,37.7423,63.984,48.5868,42.5315,42.7102,22.5439,22.6639,45.1269,54.4487,35.8104,23.5834,47.3974,44.8844,61.9527,16.3965,35.5827,39.242
76,83.1568,15.8698,42.927,46.5256,183.2278,443.5298,39.4526,45.666,63.5698,14.8229,36.7615,70.6634,34.4711,27.7031,23.9704,64.7286,31.9737,15.828,55.6944,23.2042,83.3357,24.2458,45.7062,51.7098,44.647,24.5704,23.617,51.1669,24.1702,207.9873,58.9103,17.5111,55.6942,47.5522,57.9273,36.5644,11.7857,34.8725,58.6465,37.7702,31.3604,14.5601,38.4052,64.3267,48.8596,42.4584,43.2695,22.9259,22.9478,45.5207,54.5962,36.326,23.847,47.5557,45.2078,63.1633,16.4657,36.1552,40.0093
77,82.804,15.3126,42.5835,46.4892,181.4516,435.7263,39.0556,45.5728,63.5205,14.8122,36.98,69.8806,34.6,27.2446,24.0783,64.4538,31.8792,15.5909,54.9505,23.1921,83.0051,23.5014,45.1767,51.7341,44.0957,24.51,23.7464,51.0872,24.186,207.4068,59.1901,17.9029,55.6143,46.775,57.3446,36.6004,11.7978,34.8362,58.3471,37.7643,30.7291,14.442,37.8038,63.8759,48.1374,41.5598,43.6034,22.5634,22.7683,44.805,54.6463,36.0831,23.6087,46.5654,44.6821,63.65,16.3257,35.9014,40.3264
78,83.0851,15.0328,43.2043,47.3098,179.486,436.849,39.1914,46.3552,64.2463,15.2103,37.743,70.0058,37.5911,27.5502,24.4289,65.0638,32.263,15.6559,55.2914,23.3496,84.0404,24.4555,45.6947,55.6019,44.2452,24.6199,24.2397,51.0603,24.3595,209.8942,59.3656,18.0588,56.395,47.6695,57.8771,37.2056,11.9267,35.0622,58.681,37.9582,31.1775,14.6164,37.7811,64.3907,47.7195,42.5447,43.9976,23.4368,22.9321,45.2152,56.666,36.3833,23.7265,47.1379,45.2755,63.8523,16.4998,35.9735,41.2823
79,82.5883,14.6513,43.0651,46.6644,179.604,436.8146,39.1329,45.9541,64.8497,15.2492,37.9299,69.1622,37.8925,27.4891,24.2998,64.7184,32.3998,15.524,54.3233,23.229,83.7235,24.5224,45.0882,55.4282,43.9615,24.4483,24.113,50.5349,24.4575,209.7426,58.8128,17.8536,56.5061,47.1052,57.4629,36.7763,11.8057,35.0231,58.4147,37.7642,32.4047,14.557,37.3962,63.8938,48.6735,42.6504,43.4399,24.2269,22.5706,44.8221,56.3692,36.0883,23.58,47.2414,44.9045,63.576,16.45,35.4828,40.9361
80,81.9875,14.5571,43.2267,45.5855,174.6743,431.6275,39.0835,45.7849,63.3247,15.3683,37.3172,69.3106,37.0848,27.2296,24.2733,63.3169,32.3308,15.5949,53.0858,22.8657,78.5608,23.8912,44.7929,52.6986,43.5234,24.0442,23.9194,50.0618,25.1919,208.6176,58.0017,17.5381,56.8121,48.4091,57.284,36.6114,11.6799,35.2237,57.8386,37.4448,31.636,14.3279,37.3832,63.0579,47.0648,40.8399,43.6713,23.675,22.3342,44.7305,54.7783,35.9799,23.3559,46.6422,44.8011,63.9189,16.3294,35.2778,40.4765
81,81.4574,14.4201,44.4474,45.1758,176.1993,431.4542,39.0245,46.3502,64.4618,15.5196,37.0123,69.1997,37.8289,27.5785,24.3599,62.4134,32.6346,15.5997,52.7543,22.8148,78.0422,23.6303,44.4511,52.8718,43.2322,24.0629,23.9406,50.2979,25.6421,206.862,58.0036,17.4272,57.1545,47.8984,56.9606,37.4594,11.8458,35.3333,57.6914,37.389,32.094,14.5665,37.1993,63.6619,46.694,38.9005,44.6833,23.6641,22.0339,44.8378,55.3849,36.7231,23.476,46.1229,45.0829,63.797,16.4265,36.0139,40.888
82,79.9941,14.2706,44.1162,44.5206,174.398,431.4443,38.3955,45.5803,63.7663,15.2479,36.34,68.1306,37.1227,27.3021,24.408,63.3013,31.9004,15.1171,51.5582,22.8655,77.1074,23.1289,43.6414,51.2048,42.8292,24.0263,23.7156,49.7504,24.9309,204.0069,57.5945,18.22,56.4682,47.5377,56.2043,36.6523,11.9235,34.7185,56.6352,37.4677,31.8665,14.283,36.7035,63.2154,45.8068,38.0958,43.8374,23.2113,21.7839,44.4549,54.9478,36.0532,23.286,45.7916,44.5061,62.9238,16.2665,35.3098,40.4257
83,79.4627,14.5229,43.5797,44.4257,175.833,429.4813,38.4662,45.3498,62.6775,15.0054,35.8764,67.7193,36.6815,27.6644,24.4936,62.0287,32.5011,14.9577,51.2364,23.0547,78.3492,22.8907,43.7804,52.4795,42.6294,24.0876,23.5137,49.9903,24.5678,202.9328,58.0811,18.5755,56.1099,47.3146,56.1384,36.0676,12.3213,34.808,56.5215,37.4858,31.0451,14.2521,36.5343,62.9657,45.332,37.6931,43.7832,22.4823,21.6684,44.2889,55.0919,35.5366,23.115,45.2029,44.5949,63.2348,16.294,35.0452,39.8298
84,80.6739,14.742,44.1816,45.0774,178.5226,437.1173,38.9012,45.9578,62.6465,15.3538,36.5826,68.7887,36.9625,29.1522,24.5705,63.3776,33.1751,15.2727,51.6693,23.5697,77.961,23.2002,44.4898,53.0466,43.2301,24.3724,23.6779,50.2163,24.5167,205.4616,59.4448,18.8332,56.6831,48.2763,56.5612,36.5538,12.5738,35.5057,57.0758,37.9782,31.2944,14.4463,37.079,61.8519,46.1435,39.0962,43.9521,22.3221,22.1843,45.4792,56.2688,36.0728,23.4327,46.0177,45.0052,64.0549,16.5988,36.2013,40.3661
85,81.3007,14.6172,44.0797,44.7405,176.9595,455.3445,38.8453,69.3067,63.8728,15.4853,36.1542,68.8419,36.955,29.2196,26.4809,65.412,32.3685,15.2508,52.8318,23.1285,82.7819,24.3185,44.5581,55.4746,43.207,24.3843,23.8587,50.3486,26.2223,205.4756,58.9691,19.0193,56.5713,48.4689,56.5873,36.8307,12.8983,36.1272,56.663,43.5122,31.3579,14.4545,37.0923,63.3634,46.3088,38.9361,43.897,22.2782,23.6607,45.3161,57.3489,37.457,23.4392,45.8911,45.5332,64.2552,16.8065,36.7976,48.4583
86,80.8461,14.3028,43.4517,44.0894,177.0176,441.7992,38.5233,45.2787,62.7838,15.278,35.5934,68.3473,36.4597,28.8325,24.2246,63.1356,32.1375,15.0691,52.2431,22.8819,76.2403,24.1492,44.5157,53.3529,43.35,24.1238,23.9139,49.921,24.8588,204.3172,58.0129,18.5049,55.6138,47.31,56.2088,36.7684,12.8484,34.9396,56.5684,38.253,30.9736,14.3053,36.8879,61.6872,46.3826,37.7554,44.1038,21.5077,22.1487,44.9146,56.5671,35.5344,23.3127,45.7857,45.107,64.6798,16.6844,36.6029,39.6307
87,80.1753,14.301,42.915,42.7217,179.6524,438.1991,38.1554,44.4698,62.1754,15.4999,34.8887,67.6096,36.142,28.4138,24.0997,62.417,32.2264,14.8681,51.2384,21.9465,74.5416,23.9364,44.0469,49.1879,43.186,23.838,23.9068,49.3438,24.663,202.0689,57.8099,18.4435,55.4285,46.7202,56.0394,36.5913,12.7644,35.0541,56.2187,38.5143,30.0387,14.1512,36.6999,61.3532,46.2805,37.8389,43.9946,20.9457,22.2834,44.8479,56.1365,35.0076,23.0218,45.4549,44.8317,64.4244,16.5631,35.9894,38.2552
88,80.6288,14.4193,43.0776,42.4693,179.0203,436.6187,38.162,44.7643,61.8399,15.4692,35.2889,67.9107,36.6928,28.4775,24.2159,61.7159,31.8224,14.9878,51.1656,21.2551,74.5969,23.5454,44.3614,45.8705,43.6481,24.0044,23.926,49.7832,24.8221,202.4838,57.8872,18.9668,56.2662,47.0043,56.8989,36.9353,12.7416,34.7213,56.9162,38.1844,30.2992,14.3166,37.0088,61.4661,45.5599,37.4338,43.732,21.66,22.3273,45.3266,56.3559,35.1813,23.6227,45.4686,45.2694,64.0422,16.8113,35.9441,38.4827
89,80.7639,14.5681,42.9685,42.6111,178.4217,439.7363,38.2875,45.1307,61.6364,15.5602,35.274,68.1538,37.5249,28.3456,24.2462,61.4397,31.5249,14.9923,51.4217,21.8275,74.184,23.5205,43.8671,45.1566,43.5809,24.3203,24.2249,50.0086,24.971,202.7687,57.5546,19.2889,55.9911,47.4315,57.1657,37.1481,12.8496,34.4092,57.2336,38.0801,30.5801,14.3651,37.1469,61.6113,46.0832,37.9637,43.9494,21.8729,22.4656,45.6167,56.4051,35.5265,23.5581,45.1402,45.2799,64.059,16.9709,36.3971,39.05
90,82.2709,14.7515,43.4421,43.2253,178.916,442.8815,39.4411,45.799,61.8612,15.7747,35.2952,68.7905,38.1064,28.6078,24.7367,61.7015,31.8704,15.1267,52.2064,22.4686,74.6332,24.0331,44.0358,45.703,43.9718,24.8129,24.2294,49.9908,25.2334,203.85,57.8625,19.1076,56.1373,47.4531,57.8002,37.5974,13.3102,34.9437,57.3005,38.6228,32.5054,14.5055,37.8234,61.9307,45.7362,38.1671,44.1928,21.9159,22.3509,46.1121,55.6583,35.9042,23.4301,45.3604,45.6342,64.6823,16.9537,36.7271,39.5125
91,82.9134,14.6486,43.7391,42.7941,179.1559,448.8056,39.6385,46.4672,61.7788,15.9756,35.2596,69.3364,38.4891,28.5692,24.8779,61.9993,31.9952,15.1587,52.6552,22.9312,76.1164,24.4482,44.2037,46.0824,44.2645,26.4047,24.3882,50.0228,25.4483,205.0191,58.4884,19.1902,56.3907,47.5763,58.309,37.875,13.5554,35.0326,57.4276,39.3197,32.6568,14.4428,37.7157,62.4106,46.6305,38.2982,44.7653,22.3305,22.6841,46.6372,55.3701,36.0802,23.2833,45.1501,45.996,64.8066,17.0654,37.762,40.0524
92,82.4995,14.3664,46.0814,42.8334,180.1154,452.0641,39.4732,46.3103,60.9275,15.8794,35.8708,69.34,38.4559,28.3502,24.8221,61.8489,31.9966,14.9788,52.6038,23.0322,75.2846,24.3771,44.1347,44.748,44.3582,26.287,24.0924,50.1871,25.3029,203.3876,58.7867,19.1208,56.4453,47.7799,58.8724,37.7227,13.9301,34.8483,57.0335,39.0514,33.3143,15.0265,37.6178,62.2962,46.6081,37.9562,44.552,22.3899,22.8293,46.2348,55.5705,35.941,23.1384,45.1489,45.8722,64.1068,16.9606,38.1151,40.1014
93,80.2111,13.9728,44.835,41.5641,173.9556,446.0366,38.1479,45.0044,60.0077,15.255,34.844,68.2483,37.3888,27.7263,24.4335,61.543,31.3775,14.527,50.9128,22.4007,72.8531,24.0846,42.951,42.7826,43.2085,25.7192,23.5166,48.7771,24.336,198.6394,58.0515,19.2477,54.7232,45.1113,57.7692,36.5444,13.0684,33.7899,55.9089,38.3188,32.2173,14.4741,36.8688,61.1059,46.7824,36.984,42.9979,21.7628,22.4093,45.0576,53.5746,34.9649,22.723,44.0899,44.972,61.5454,16.5527,37.1402,38.8197
