,MMM,AYI,ALK,AAL,AME,ARNC,BA,CHRW,CAT,CTAS,CSX,CMI,DE,DAL,DOV,DNB,ETN,EMR,EFX,EXPD,FAST,FDX,FLS,FLR,FBHS,GD,GE,GWW,HON,ITW,IR,JBHT,JEC,JCI,KSU,LLL,LMT,MAS,NLSN,NSC,NOC,PCAR,PH,PNR,PWR,RTN,RSG,RHI,ROK,COL,ROP,R,LUV,SRCL,TXT,TDG,UNP,UAL,UPS,URI,UTX,VRSK,WM,XYL
44,108.3121,73.571,29.7972,,41.3088,24.9908,88.8339,60.661,85.9448,45.5627,24.2896,118.0179,87.4036,15.5653,74.5011,86.0609,61.7565,56.825,59.0933,37.0798,49.1582,97.107,54.9181,62.7532,36.1986,70.7892,23.6031,229.8761,74.6369,63.3009,56.7384,74.288,54.5688,34.1921,107.3797,83.507,97.1212,20.1376,35.7906,76.0287,72.4317,50.5913,90.0487,54.1859,27.9799,58.4106,33.5029,36.7189,89.193,63.7061,124.5648,60.9552,13.1154,108.0874,29.8902,153.0885,70.804,30.356,84.4419,55.9146,95.5425,61.0398,39.2352,28.7193
45,107.6573,72.2364,29.5659,,41.0334,24.6381,88.5608,58.6552,84.7826,45.7482,24.4828,116.929,86.1278,15.5877,73.4554,85.876,60.5032,55.9257,58.887,36.634,48.9625,96.2458,53.9613,60.5329,36.8122,70.495,23.4498,227.9492,74.1788,63.3437,56.2656,72.2595,53.2545,33.8193,107.542,82.2671,96.8916,20.0264,35.5235,76.9877,71.9083,50.0016,89.0341,53.5688,28.0032,58.2003,33.5569,36.3778,87.8243,62.8532,123.4815,60.9141,13.1223,108.9764,29.7736,152.4061,70.6237,30.3234,84.0769,54.7047,95.4687,61.0278,39.1267,28.5504
46,106.6626,69.9499,28.7227,,39.8546,24.1911,87.3348,57.766,82.6881,44.7761,23.7844,111.5395,83.7384,15.1717,71.4364,85.2475,57.9666,54.1585,58.3778,36.1293,48.6769,94.8818,52.2246,56.0345,35.1564,68.653,23.0065,225.4169,72.8116,62.2887,54.4516,70.8999,50.8515,33.1377,103.1838,81.8344,95.884,18.8836,34.8972,74.6337,70.945,48.5629,86.485,52.0429,26.9644,57.6206,32.9948,35.4711,84.3574,61.6997,120.6394,58.0547,12.914,107.8986,28.8537,150.4338,68.6741,29.7108,82.871,51.2695,94.2118,60.4125,38.6304,27.7035
47,106.1265,70.4478,29.8408,,40.3222,24.3332,87.0907,56.8201,82.7138,44.8434,24.0666,111.1708,83.3782,15.6287,71.3932,85.6088,58.7771,54.0408,58.407,35.9885,49.1527,95.0941,52.6786,56.549,35.2199,68.2046,23.0009,242.4632,72.8942,62.307,54.5989,71.1756,51.096,33.0477,103.1452,82.3189,96.0321,19.1338,34.9581,75.4616,71.076,48.5325,87.4109,51.9686,27.0812,57.3732,33.0274,35.8217,84.2727,61.2485,120.8077,58.3264,13.0532,108.8046,29.1847,148.0444,69.4181,30.4422,82.9983,51.8009,94.1694,59.7643,38.9191,27.4695
48,105.4363,69.7589,29.8925,,40.1168,23.9653,86.5464,56.5022,81.08,44.1629,23.55,108.4244,82.1852,15.3664,70.0176,85.4337,57.3766,53.5863,58.3373,35.2524,48.0936,94.1586,51.6498,54.9821,34.5987,66.5611,22.795,237.8869,71.9288,61.1998,53.8798,69.8657,49.5286,32.6166,103.1526,80.801,95.3988,18.8375,34.8064,73.9202,70.0712,47.5849,87.4033,51.6696,26.7761,56.7605,32.4081,35.4209,83.6458,59.8818,120.364,56.5295,13.0562,107.1218,25.6665,144.9294,68.5686,30.6077,82.5139,51.6204,92.908,59.6174,38.4448,27.2784
49,104.94,70.9761,29.5324,,39.9415,24.0554,86.1745,56.2034,80.5228,44.1578,23.7779,106.4404,82.5443,15.2755,68.9593,85.2549,55.9989,53.4033,58.6677,35.0519,47.5302,91.7803,51.0508,54.7662,34.8897,65.7786,22.7009,239.7616,71.3463,60.5544,53.7038,69.5019,49.5484,32.39,103.598,80.1079,94.9478,18.7898,34.7293,73.7723,69.6763,47.4317,86.4745,50.9342,26.7311,56.1222,32.2709,35.1098,83.217,59.2365,122.4745,56.0163,13.0249,106.7288,25.8578,144.2031,71.2294,30.5066,82.4279,50.621,91.8168,59.2774,38.1544,27.0738
50,105.5643,70.7974,30.0442,,40.0661,24.1401,87.4846,56.1453,80.5498,44.5873,23.6936,106.8312,83.4007,15.2164,68.2903,84.9122,56.5843,53.3973,58.3495,35.3507,47.8914,92.398,51.0376,54.1123,36.1518,66.8301,21.8188,242.8176,73.8899,60.4956,53.7839,69.9312,49.915,32.6844,104.9088,81.1562,95.964,19.1955,34.7369,74.5878,70.6989,48.0458,85.7721,50.1837,27.0411,57.0701,32.5626,36.2352,82.8893,60.9219,122.6473,56.8942,13.2703,107.5553,26.1286,145.0334,72.4793,30.6027,82.9989,51.4972,92.5715,58.9775,38.6037,27.064
51,105.6895,70.6367,29.8183,,40.2472,24.2339,86.9643,56.6995,81.4722,44.7922,23.7136,107.4471,83.4225,15.3007,67.8597,85.1483,57.0698,53.6081,59.0261,35.2898,48.438,91.9906,50.9725,54.7569,36.2149,66.4276,21.2934,242.637,74.4753,60.6142,53.5009,70.4988,50.0443,32.363,104.6499,81.0711,95.9728,19.1308,34.4061,74.7878,70.7541,48.8243,86.128,50.0712,27.1989,56.9038,32.5033,36.3147,83.4133,60.7993,122.816,56.6484,13.2291,107.9029,25.7319,145.2938,73.2726,30.192,82.9345,51.2927,93.2592,59.1819,38.5416,26.7991
52,106.7929,71.5803,30.4783,,40.5879,24.312,88.0879,57.478,83.9113,44.7448,23.8411,107.9476,84.6946,16.2901,68.7564,86.2197,57.9919,54.1705,59.7109,35.4932,48.9946,92.7375,51.1146,54.6249,36.6401,66.9012,21.5233,245.5094,74.6112,62.617,53.368,70.7636,50.8047,32.5251,106.7299,81.3343,97.259,19.864,34.2813,75.8927,71.3398,48.4942,87.4492,53.0949,27.409,57.2225,32.8084,36.5669,84.6172,61.2508,123.6272,54.4294,13.3258,108.3726,25.7804,146.396,73.7396,31.1659,83.5475,50.9192,92.4226,59.9544,38.6746,27.2466
53,107.7714,72.2927,30.3664,,41.0201,25.007,91.21,57.7725,83.8329,44.6901,23.8861,110.0042,85.118,16.5115,69.8437,86.5348,58.5172,55.2442,60.1066,35.5248,49.5628,94.9251,52.019,56.0205,36.2601,71.062,21.8664,246.37,74.857,63.9025,54.0295,70.4009,51.6878,32.2656,106.9721,82.3398,97.8456,20.3015,34.2985,74.9869,73.2181,49.1325,89.0318,53.9882,27.358,58.0265,33.08,33.1229,85.8923,61.8063,123.9616,56.7189,13.3775,109.4511,25.7351,148.1202,73.6627,31.2697,83.549,50.4059,92.2044,59.8362,39.4846,27.7179
54,104.7197,73.0818,30.3873,,41.051,25.296,91.7356,58.262,84.662,45.0847,24.2645,112.7602,86.3613,16.4894,70.2015,88.0548,58.9414,55.5,61.5347,35.5443,49.545,94.1066,52.3309,56.7725,36.6294,73.0218,22.0299,246.4315,74.7222,65.4139,54.7647,71.0207,52.3975,32.3936,107.6859,82.3078,97.7095,20.4533,35.1257,75.6612,74.4679,49.8462,90.5954,54.6397,27.8109,58.982,33.4295,32.819,86.2869,62.1528,124.1737,57.2136,13.4469,107.6638,26.2417,147.8287,74.2512,31.0652,85.201,51.579,92.5714,60.1703,40.3453,27.8467
55,104.0699,72.7825,30.2972,,40.5989,24.9117,92.8372,58.5117,84.7795,44.6878,24.3128,111.4049,85.6573,16.6352,69.106,87.7764,58.5271,54.6175,61.442,35.4092,49.4535,94.3039,52.3809,56.4512,36.7251,73.4582,22.1733,244.9548,74.0875,64.5988,54.0944,71.3568,51.7658,33.4829,106.6961,81.608,98.9009,20.4618,34.6288,75.6268,74.4301,49.6229,88.9162,53.8948,27.697,60.0562,34.1272,32.539,85.3122,61.9454,123.2007,56.8939,13.3984,108.237,25.9311,145.4688,73.9148,31.1585,85.5967,51.9638,91.5676,59.832,40.1522,27.6866
56,103.4406,72.3408,30.5884,,40.5367,25.2022,91.9157,58.7738,84.8992,44.8646,24.5596,112.9851,88.442,16.9522,69.5657,88.3828,60.8095,55.0823,61.0253,35.6342,49.8278,93.8919,52.6186,56.6539,36.5823,73.2378,22.1907,244.5088,73.7806,64.7513,54.3301,71.9965,52.2215,33.5346,107.3463,81.0627,98.9665,20.6128,34.16,76.6183,74.7612,49.8702,88.9751,54.3773,27.6412,60.5305,33.8296,32.7044,84.8493,62.0732,119.4256,57.2282,13.5366,108.2211,26.1541,144.733,73.6511,31.8905,86.1974,52.5682,91.4275,60.1695,40.3591,28.1459
57,104.1751,72.7181,30.7002,,40.5937,25.3841,91.53,59.1181,84.2854,44.8588,24.5146,107.128,89.3865,17.1444,69.0142,88.4095,61.1429,55.5345,61.1753,35.7768,48.9525,93.6622,52.2201,56.6745,36.4153,73.6541,22.2908,245.0153,73.4713,64.4388,53.621,71.0114,50.5144,33.7526,108.3893,81.1717,98.9084,19.5452,34.4151,77.0254,75.4709,49.5222,88.1747,54.2848,27.3912,61.2737,34.0794,32.8227,84.4994,62.7658,119.3392,57.6387,13.668,108.056,25.7835,145.6221,73.7237,32.2212,85.8716,52.3781,91.3617,61.0278,40.8104,27.2556
58,104.7526,71.1736,30.1604,,40.2224,25.2198,91.2979,59.1596,83.1607,44.4205,24.2305,104.2419,88.092,16.993,68.4509,88.3975,59.8639,54.7046,61.4083,35.3311,48.328,92.533,51.2166,56.1327,36.3503,74.0908,22.233,242.9304,72.9471,64.1486,52.4694,69.7358,49.4003,33.3265,105.6877,81.3169,99.6671,20.0146,35.1738,75.5399,75.973,49.5198,87.5352,53.9484,27.2003,61.8894,34.3145,31.8255,82.9509,63.0088,118.715,56.9153,13.5754,108.225,25.0834,147.1659,73.2487,32.1391,85.2078,51.3232,91.2918,60.6513,40.819,27.5592
59,105.9573,71.0168,30.2537,,40.085,25.2953,92.1868,59.3905,84.0591,44.4299,24.3367,105.8389,89.2174,17.3253,69.0518,88.8101,59.5734,55.493,61.4425,37.5536,47.9277,92.6624,50.9842,57.2044,37.1123,74.2171,22.2399,243.0831,73.7382,64.4123,52.4529,69.8238,49.7282,33.2102,105.2317,82.0775,100.4141,20.9199,35.3316,76.2454,76.2181,50.7184,88.1792,53.2688,28.8566,62.4808,34.0797,31.3785,83.2886,63.2093,118.59,56.8457,13.749,107.912,25.3292,149.0459,73.5627,32.4924,85.2592,51.0495,91.8746,60.8463,40.7094,27.5335
60,108.0583,73.5566,31.2446,,40.9401,25.8743,93.5779,60.445,86.8392,45.3263,24.8222,110.7621,90.9491,18.0319,71.1737,89.9003,61.7458,56.8404,62.154,37.1941,48.0402,94.6021,53.1291,60.3131,40.3389,75.0906,22.6789,248.0604,75.2574,65.6312,54.2015,70.7336,51.0215,33.7652,110.0555,83.3124,101.7302,21.7376,35.629,78.0794,76.8226,52.6727,91.7379,54.0758,28.9899,62.9782,34.4308,32.756,85.2335,64.3054,119.9112,58.8786,14.0242,108.6064,25.9036,149.9787,74.9402,33.3389,86.2659,54.7386,93.187,60.6875,41.0541,27.437
61,107.7433,73.8055,32.7871,,40.8666,26.0467,94.2758,60.4848,87.4893,45.038,25.1352,111.1445,91.0167,18.0817,71.9575,89.7889,62.0824,57.3732,62.3166,37.8372,47.9398,96.0766,52.9226,60.0415,40.0419,75.1394,22.509,248.6204,75.9492,65.6302,54.4104,71.8919,50.8611,34.1886,109.2954,83.4466,102.3352,21.6348,36.031,77.9519,77.215,51.8762,91.6501,54.4425,29.28,63.0049,34.6017,33.2688,86.2661,64.7664,120.2439,59.6748,14.2301,108.9928,26.5332,150.0954,75.538,33.5084,87.0502,56.0737,93.3938,60.7005,41.1145,27.4138
62,108.0479,73.9642,33.5844,,41.1446,26.0037,94.6788,61.2449,89.1462,45.2558,25.252,112.4975,91.4558,18.0442,72.1267,91.0093,63.1323,56.306,62.988,38.6387,48.6446,98.6877,53.5402,60.2868,40.3593,75.2133,22.6891,252.0001,76.763,66.5697,55.2976,72.8532,51.0527,34.6125,109.7202,83.8206,102.6219,21.5693,36.2534,78.1424,77.1013,52.3326,93.0902,55.1858,29.0403,63.4112,34.9436,33.462,87.2954,65.1157,121.0056,60.6912,14.2751,110.3999,27.1555,149.0243,76.5828,33.4111,88.5502,57.717,93.7198,60.7405,41.3495,27.694
63,108.1327,74.4476,33.6982,,41.7296,26.4087,94.0693,57.1542,89.9795,45.2289,25.5142,114.5278,92.1957,18.603,72.6875,91.8955,64.2476,56.7451,62.8266,38.9085,48.3306,101.0567,54.1594,61.48,40.3247,75.3217,22.9221,252.2256,77.2345,67.4237,55.4706,72.6721,51.3879,35.126,109.9154,84.1549,101.9838,21.3813,36.4159,78.7313,77.5809,53.0734,92.9268,55.4286,28.9946,63.08,34.8586,33.5833,88.4156,65.2937,121.0435,60.7833,14.3569,110.7414,26.7175,148.5124,77.3211,33.4315,89.101,57.8172,94.1323,61.0621,41.3941,28.0682
64,109.7564,75.5024,33.2718,,41.7889,26.4523,94.683,56.386,90.2077,44.9416,25.5755,114.3536,92.3394,18.0679,73.2417,92.4955,64.7808,57.8434,63.2537,38.5685,48.6942,100.8118,54.1126,61.6658,40.6311,75.4917,22.8505,252.5896,77.7581,68.1773,55.8236,71.7653,50.7477,35.4924,109.7469,84.3877,101.5305,21.4734,36.7674,78.8371,77.8131,52.9169,93.2754,55.9718,28.9014,63.5465,34.6162,33.733,88.1701,65.3131,121.0503,60.8946,14.2088,110.3759,27.0389,150.2208,77.0887,33.017,88.4666,58.0929,95.1034,60.8766,41.2832,27.9542
65,110.1661,75.2342,33.1754,,41.6943,26.0233,94.2848,56.996,88.6485,45.0584,25.3793,114.3115,91.8249,17.9888,73.7147,92.6158,64.8278,57.8017,63.6926,38.5295,50.1981,100.1716,53.8538,61.5105,40.695,75.4683,22.737,255.3839,77.6231,68.0616,56.1881,71.6758,50.7301,35.3918,109.6591,83.7616,101.6735,21.306,36.9535,78.7108,77.6734,52.6111,93.8645,55.7157,28.969,63.9174,34.1429,34.122,87.891,65.2909,121.5903,60.9368,14.1666,110.6907,26.9567,149.2151,76.9737,32.8999,88.4161,58.0831,95.0025,60.7589,41.1915,27.8195
66,110.3834,73.928,33.0068,,41.8254,25.7022,94.8289,56.0556,88.0836,44.9004,25.2804,113.6572,92.6209,17.9302,74.0592,93.2861,64.436,57.8256,63.5881,38.3183,51.0901,99.1347,53.9459,60.6092,40.9604,75.2488,22.7942,257.588,77.8056,68.2009,55.894,72.0249,50.2751,35.4499,111.1587,83.7995,101.974,21.5088,35.5,78.3881,77.7288,52.4227,94.1377,56.1345,28.7503,63.9277,33.8552,34.071,88.3783,65.4641,121.0012,60.5065,14.0038,110.0105,27.1316,148.0632,77.0061,32.8867,88.0935,58.0506,95.0345,60.4155,41.0394,27.5177
67,110.536,76.1718,32.614,,42.51,25.662,95.6957,56.6263,87.3323,45.0752,25.5334,114.4972,93.4338,18.1339,74.8874,95.7412,64.6061,58.7549,63.6296,38.5905,51.6824,100.2084,54.8588,61.1755,42.3018,76.5458,22.9597,260.5801,78.7723,69.1402,57.0987,72.1907,51.0034,35.7002,115.3675,84.1079,102.5663,22.0014,34.8723,79.533,78.694,52.8574,96.2186,56.9525,29.2048,64.5094,33.8926,34.5906,89.7462,65.5839,122.1614,61.1858,14.0261,110.6659,27.1735,149.7984,78.0088,33.2672,88.4024,59.1092,95.6354,60.6387,41.381,28.0679
68,111.1449,77.2189,33.3372,,42.8372,25.5149,96.7912,57.4887,86.8311,45.3655,25.8665,114.3712,88.4351,18.9891,75.8009,96.481,65.2931,58.5339,63.6586,38.6273,51.8587,99.8441,55.0196,62.1159,43.0984,76.3386,23.1511,261.1235,79.3335,69.7761,56.9898,73.9562,52.147,35.6131,116.6554,84.6982,103.1597,22.416,34.9731,80.0997,79.1122,53.0627,97.3224,57.3859,29.6557,65.365,34.285,35.2693,89.5065,66.3195,122.0332,62.0086,14.2657,111.6454,27.4874,153.2324,78.6277,34.5692,88.4651,59.0332,95.4569,60.8429,41.8362,28.6134
69,111.3233,77.1271,32.3118,,42.9208,25.5106,96.8104,58.0501,86.8305,45.6223,25.7442,115.0507,89.6591,18.8693,75.9022,97.5339,65.7903,58.2421,63.3953,38.3377,51.1282,99.6367,55.8414,62.2018,42.9308,76.7016,23.2596,259.3824,78.8954,69.8751,56.9707,74.4197,52.6477,35.5203,117.0449,85.2018,104.2145,22.2043,34.9927,79.5217,79.2706,52.9888,97.6879,57.6106,29.7465,65.7885,34.4356,35.458,89.6662,66.0868,121.6471,61.5336,14.2206,111.454,27.5622,152.6855,78.8284,34.4807,88.125,58.1891,95.4317,60.6891,41.9926,28.7828
70,111.273,77.5014,32.5288,,43.3083,25.86,98.6432,58.1136,87.5836,45.7585,25.9156,116.0295,87.3029,18.6675,76.7092,99.4326,66.7001,59.1093,62.7048,38.3688,50.9772,99.5167,56.359,63.9518,43.4372,77.8249,23.3369,260.9992,80.212,70.5286,57.8718,74.631,53.6735,35.7983,117.3927,85.3495,105.8398,22.6262,35.2135,79.9127,82.0025,54.0601,99.486,57.7195,30.0182,66.6732,34.8189,35.8983,90.4671,66.3097,123.2114,62.188,14.38,112.507,28.058,149.8058,79.3882,34.7613,88.4396,58.6299,96.7678,60.7069,42.262,28.8959
71,111.5242,77.4136,30.6611,,43.5235,26.1069,98.8342,58.2642,88.179,45.8643,26.0662,118.0607,87.7806,18.4728,77.5638,98.8068,67.7136,59.6524,62.0283,38.4789,50.8422,100.7686,57.1382,66.1287,43.2688,78.3922,23.509,263.0454,80.7585,71.1318,58.099,75.3717,55.0944,35.823,115.2215,86.5577,106.6004,22.331,35.3279,80.3421,81.8336,54.536,100.549,58.1609,30.3596,66.8367,34.9984,35.6727,91.0717,66.6896,124.1435,63.877,14.292,111.7114,28.177,149.9257,79.8369,34.4442,88.5558,57.8211,97.3419,60.4179,42.5591,28.9361
72,112.0492,77.2434,28.8419,,43.5929,26.3174,98.6407,59.5632,88.2711,45.9338,26.2092,118.8153,87.7037,18.1024,77.9523,98.868,68.4918,58.913,62.729,38.6781,51.5237,102.259,57.4131,66.0567,43.2851,78.229,23.6849,266.9719,80.3265,71.2326,58.2434,76.0913,54.9798,35.8986,114.3609,87.0787,106.7991,22.2036,34.9454,80.2527,81.5582,54.6378,100.6951,58.1791,30.215,66.7647,35.1529,35.7537,90.8008,66.7328,124.474,64.2104,14.3844,111.8626,28.1768,149.3976,79.5307,33.5245,89.0194,57.5722,97.687,60.4531,42.7692,28.8325
73,111.4699,77.4859,29.1853,,43.3858,26.276,98.744,59.4827,88.1003,45.7153,25.9974,118.1744,86.755,18.2713,77.1367,100.2787,68.9359,58.3402,61.8946,38.734,51.424,100.6579,56.7683,65.5743,43.3873,77.8472,23.9515,262.4262,80.0048,70.9894,57.86,76.2035,54.8035,35.6848,111.926,86.8511,107.0353,22.1658,34.7734,78.6779,81.3949,54.4325,100.402,57.5472,29.8075,66.6682,34.8377,35.5676,89.4012,66.4193,124.2084,63.3728,14.1843,111.4004,27.7314,150.39,79.4922,33.4992,88.6151,56.0881,97.0938,60.3562,42.5375,28.6276
74,110.2238,75.8989,29.3172,,43.0138,25.5827,99.1661,59.2599,86.7264,44.9364,25.2728,117.057,86.9091,18.2431,79.6693,98.474,68.1546,57.2204,61.2846,39.6157,51.7208,99.0654,56.024,64.6365,42.6152,76.89,23.6074,258.1777,79.0818,70.2624,57.2407,75.3615,54.789,35.6089,111.756,85.3497,106.2934,22.021,34.4237,77.1588,80.5053,53.9399,98.9108,56.5903,29.3212,66.6879,34.7367,34.9599,87.8272,66.1293,122.8523,62.7165,14.2634,111.1956,27.0835,148.0085,77.9081,33.9416,87.3172,56.0743,95.4888,60.0024,42.2721,28.0622
75,110.0203,75.0641,29.1479,,42.8223,25.4992,99.7477,58.5567,86.1793,44.8105,25.4005,116.1149,86.1545,18.7101,78.9344,97.4267,67.9488,56.8651,61.0307,39.342,51.6149,97.8733,55.3887,63.4868,42.3908,77.0727,23.5539,257.2135,78.9799,69.9138,56.9685,74.7726,54.736,35.6674,111.2024,84.93,106.9341,21.9396,34.83,77.39,81.0569,53.2153,98.0759,57.0205,28.8127,66.5158,34.6218,34.7813,87.2715,66.0102,122.3378,62.1984,14.2037,111.0346,27.3053,147.0828,78.022,34.2337,86.7034,55.5848,94.836,59.2731,42.2652,27.747
76,111.7713,75.9117,28.5008,,43.4643,25.6933,100.7473,58.4179,86.6115,45.251,25.5064,117.9659,86.9155,18.7557,79.4505,99.0526,69.1729,57.7601,61.6522,39.8369,52.0859,97.0495,56.4219,64.3797,43.3407,78.0189,23.7065,258.761,80.1107,70.7175,57.8872,75.5224,56.2884,36.1511,113.7638,85.6459,107.8285,22.207,34.9804,78.289,82.0192,54.0564,98.7675,57.9427,28.9048,67.701,34.6596,35.1796,88.704,67.0284,125.8004,63.7199,14.2968,111.4517,27.8919,149.0332,79.2343,34.1362,86.8686,57.2723,96.0299,59.3835,42.5071,28.1829
77,110.986,74.4019,27.9068,,43.009,25.7735,99.3934,57.6762,86.0573,44.7062,25.2498,117.5192,87.2376,18.0701,78.1778,97.5942,67.4788,57.4035,61.2804,39.4443,51.8544,96.8371,56.0159,63.5735,42.207,77.5993,23.5601,256.4062,78.9932,70.2682,57.2948,74.3023,56.081,35.8486,112.5428,84.682,107.1627,21.4373,34.11,77.0069,81.8079,53.9463,98.2104,57.7752,28.5607,67.0647,34.0367,34.5051,88.2619,66.3609,124.7774,63.2396,14.1833,109.2511,27.1466,147.18,78.1733,33.0005,86.3294,56.7546,95.1833,59.2874,41.9094,28.0244
78,111.5014,75.1926,28.17,,43.5223,25.5335,100.6308,57.6109,86.6614,45.5557,25.4752,118.0653,87.6956,18.2095,78.5296,99.0812,67.7251,57.908,61.7432,39.0428,51.9047,96.5631,56.3665,63.7254,42.5611,78.487,23.6533,254.2544,79.501,70.6781,57.9545,74.543,56.9,35.9085,112.4514,86.6895,107.6604,21.3796,33.8973,77.8365,83.4629,54.344,99.6603,58.6686,28.605,67.7238,34.6582,35.0015,88.8073,66.1491,125.1549,63.5069,14.3049,109.8588,27.1052,146.3348,78.7958,32.8763,86.5258,57.1709,96.0622,59.2014,42.185,28.4533
79,111.0334,75.5493,28.5996,,43.3972,25.6068,99.8729,56.7592,86.3033,45.6743,25.4874,120.3906,87.637,18.1852,78.8748,98.8183,66.7113,57.9206,61.2496,39.1476,52.4927,96.9116,56.5059,63.7532,42.5246,77.6671,23.5357,258.8665,79.0828,70.5564,57.95,73.8592,57.2487,35.6286,111.7352,85.6467,106.7684,21.2607,33.8366,77.4629,83.0102,53.8884,100.5934,58.7602,28.5198,67.1614,34.261,34.9211,89.1,65.284,125.1361,63.502,14.2562,110.2608,27.2357,146.3786,78.2335,32.5958,86.2423,57.2723,95.583,59.0249,42.0987,28.3338
80,110.2852,74.3444,28.1162,,43.2357,25.4679,100.1415,56.7073,86.002,45.6136,25.0735,118.0857,87.877,17.8196,78.3804,97.1841,65.7774,57.4568,60.9931,38.8391,51.6724,96.9167,55.1927,62.6355,41.3632,77.3546,23.5672,255.9735,78.5045,70.426,57.8571,72.4135,56.8949,35.2617,109.184,85.9203,105.2241,20.5779,33.9016,76.6849,82.449,53.3192,98.7186,57.8009,27.9559,66.174,34.1384,34.1052,87.655,64.8647,124.5397,62.1707,13.9877,109.8335,26.6656,147.8043,77.4826,32.1373,86.0458,54.6881,94.8301,59.0088,41.6388,28.0915
81,110.3079,74.4063,28.4399,,43.1777,25.2706,99.9105,56.5869,85.9275,45.435,24.964,117.8169,87.1553,18.2754,78.9981,97.9432,65.9705,57.2461,60.9717,38.6381,51.5499,98.173,55.8084,62.563,40.8655,77.1108,23.6024,255.8366,78.0502,70.1556,57.3653,72.0572,56.9751,35.4047,109.3614,85.7401,105.0966,20.2038,33.7595,77.0135,82.5563,53.4707,98.7538,57.4215,27.2049,66.2179,34.0785,34.0342,87.7151,64.842,124.3737,62.0959,14.0038,108.6958,26.625,148.0798,78.3017,32.471,86.102,53.4181,94.4256,59.0364,41.7339,27.9295
82,108.9433,73.5226,27.652,,42.8014,24.6977,98.8061,56.2529,84.861,44.8743,24.3616,116.4707,86.2283,17.6504,78.0274,96.9569,64.4381,56.1949,60.3137,37.9894,48.5401,97.0392,54.4383,61.6938,39.6055,76.7952,23.3876,252.4932,76.988,69.4299,56.1605,70.6895,55.9039,34.9204,106.7696,84.812,104.2522,19.8417,33.4303,75.9485,81.8519,52.9864,96.8998,57.1428,27.0992,65.7513,33.779,33.5881,86.1697,64.1401,122.5213,60.5293,13.7172,107.4644,25.9149,147.5125,76.2427,31.4395,85.2557,51.7504,93.2226,57.8913,40.9901,27.3747
83,108.3407,72.9362,27.265,,42.55,24.6848,99.3114,56.2072,83.754,44.9868,24.5245,117.2464,85.6969,17.3247,78.5232,97.1183,64.1249,56.133,59.5482,38.2244,47.4607,96.5234,54.7038,61.8393,38.747,77.4321,23.2419,252.0746,77.1122,69.4656,56.3709,70.6352,55.8408,34.9495,107.3732,84.7816,103.9911,19.9031,33.4324,76.2091,82.0067,53.0254,96.8844,57.664,27.2066,65.7968,33.5993,33.5624,85.419,64.4935,121.7475,60.7934,13.4272,107.1713,26.2601,149.4287,76.5635,30.3316,84.643,50.3243,92.464,58.2809,40.561,27.2733
84,110.5196,75.4567,28.3785,,43.0074,24.8643,101.7279,57.0597,84.6523,45.6282,25.1216,118.5053,86.6088,18.099,79.4475,99.2273,65.3754,57.3796,60.3321,38.545,48.3452,99.144,55.9808,62.7671,39.5204,79.0016,23.7457,258.8931,78.8759,70.4062,57.5668,72.7642,56.8387,35.8014,110.3829,86.4512,106.9064,20.3055,34.1553,77.6715,83.7136,54.2006,98.1643,58.9056,27.5987,67.2362,33.6619,34.1846,86.4213,65.3867,123.6105,62.8025,13.8396,108.0785,26.935,149.8856,78.9911,32.5264,86.1492,51.9619,94.0535,59.0712,40.0044,27.5615
85,110.8959,75.7742,28.2338,,42.8872,24.9804,102.1529,56.4304,83.9249,45.7998,25.1243,118.5295,86.3712,18.534,78.8232,99.2403,65.9871,57.4704,60.3418,38.5364,48.4747,98.9778,56.1342,63.0074,39.1218,78.6517,23.7819,257.0745,78.6959,70.4712,57.935,73.2332,56.8271,35.9364,110.152,86.5407,106.8328,20.0785,34.0651,77.8031,83.8528,54.0708,98.4804,59.2971,27.1456,67.0287,33.8103,33.8378,86.5478,65.007,123.7632,62.9478,13.9775,108.8172,26.9966,150.0398,78.6793,33.2643,86.2422,51.1538,94.3472,59.1749,40.5257,27.4305
86,110.3577,75.1695,28.0066,,42.5593,24.7493,101.9426,56.5528,83.4766,45.4229,24.9479,118.0818,85.2831,18.4537,78.4675,98.469,64.7376,56.6033,59.9059,37.9957,48.5019,98.138,55.0955,61.6163,38.8153,78.3871,23.5809,254.9663,78.3699,70.1541,56.9481,72.5736,56.0799,35.4534,110.0586,86.1904,106.1373,19.7284,33.836,77.2058,83.1782,53.5157,98.0573,58.7807,26.9044,66.7246,33.715,33.4617,85.5636,64.9557,121.8749,61.7804,13.91,106.9464,26.9331,148.7418,77.8438,32.3851,85.8616,50.227,93.9368,59.2198,40.3625,27.2868
87,109.6225,75.1996,28.3044,,42.3977,24.6313,101.2886,56.3498,83.3771,45.2276,24.9174,116.5189,84.5412,18.2895,77.6169,98.2537,64.054,56.2254,59.9731,37.8036,48.0812,97.8599,54.9428,60.6657,38.6374,78.3756,23.5437,253.2384,77.7926,69.7319,56.321,71.4317,55.4568,34.9919,108.2938,86.4498,106.9383,19.8992,33.9732,76.1271,82.8431,52.9011,97.5061,58.3098,26.4642,66.824,33.7315,33.4013,84.5757,64.8428,120.177,61.6301,13.9173,106.3556,26.2743,146.1628,77.4361,32.3339,85.5675,49.0113,93.2173,58.9227,40.2448,27.1359
