,APC,APA,COG,CHK,CVX,XEC,CXO,COP,DVN,EOG,EQT,XOM,FTI,HAL,HP,HES,KMI,MRO,MPC,MUR,NOV,NFX,NBL,OXY,OKE,PSX,PXD,RRC,SLB,SWN,RIG,VLO,WMB
314,102.6287,87.4868,38.1563,29.1727,126.2658,130.5173,134.0338,77.9582,72.1017,104.3305,108.8144,103.1984,56.7796,64.3058,108.8465,88.8586,32.7691,35.7618,47.6476,61.1704,80.524,34.2775,71.5492,96.1124,64.5543,84.7345,206.9133,90.4551,101.6805,46.5391,42.962,57.6625,44.218
315,100.7594,87.8168,37.4561,29.4517,125.3491,129.247,134.0115,77.183,71.5672,102.823,107.2196,102.6005,56.3207,63.965,108.5271,91.665,32.6275,35.6845,46.9109,60.3106,80.505,33.8598,71.1171,95.6558,63.3352,83.4148,204.9463,88.809,100.8194,46.0486,42.6302,57.3505,44.0673
316,100.6035,88.8692,36.9284,29.5963,125.1195,128.7442,133.9851,79.4377,70.8293,101.6786,138.55,101.7578,56.4058,63.5071,106.3209,87.6386,32.2467,35.881,45.6977,60.0477,79.9918,33.6839,70.3899,95.9371,61.8311,81.629,201.7177,88.0569,100.5082,45.1345,41.7663,55.749,43.9934
317,101.3614,89.6912,36.9772,30.2735,125.0193,128.2063,130.772,78.1342,70.9373,103.1577,105.3202,102.0425,55.7158,63.9244,108.0029,88.3201,32.8379,36.3021,46.1557,60.9809,80.3907,33.8353,70.801,99.3137,62.2579,83.5628,203.7156,88.8415,100.3527,45.0351,42.227,56.5641,44.1425
318,107.2332,90.0721,37.5733,30.1607,125.6239,128.3912,131.5304,78.6558,81.1957,106.1045,104.7678,102.563,56.5558,64.2762,108.0298,89.1769,32.4117,36.8296,48.5255,61.0024,81.1997,33.9035,71.0574,97.4933,61.9936,86.204,204.872,89.194,100.2853,45.4218,42.3274,56.4406,44.2328
319,101.5963,90.0465,37.2861,29.5953,126.3792,128.2072,133.0043,78.5866,71.977,104.5691,104.9747,105.315,56.059,64.1631,108.7089,89.139,33.0867,36.572,45.6626,60.8967,81.0496,34.1388,70.9792,97.241,62.8785,83.7253,205.5543,89.1715,100.8076,45.5086,42.2566,56.5485,45.1125
320,99.3066,88.9247,37.089,28.8116,124.2734,124.29,130.1387,78.0759,70.6933,102.6082,103.0962,101.1862,55.1706,62.1246,105.5368,87.9687,33.4125,36.2038,44.9242,60.8126,80.3516,33.4064,69.481,96.8798,62.827,81.9657,201.6388,89.4286,99.3074,44.8516,41.6335,55.6979,45.3052
321,99.1161,88.5703,36.6044,27.757,123.4155,123.9884,130.0951,77.8102,70.5669,102.4089,102.643,100.6427,55.422,62.4739,104.298,87.4634,33.5312,35.8316,44.5481,60.3397,81.3376,33.8137,69.6997,96.07,62.5419,81.8837,201.4541,88.5781,99.473,45.0821,41.4628,55.15,45.5382
322,99.8161,88.8259,36.7154,27.9347,123.0922,125.8939,131.0733,78.3253,71.2822,102.5756,102.9473,100.8586,55.7407,63.057,105.6905,88.0622,33.3156,35.6554,44.5105,60.4459,82.2031,34.2771,69.6155,96.0152,62.3426,82.6886,203.3953,89.1267,100.0128,45.1702,41.5391,55.3204,45.9453
323,99.211,89.7043,36.4063,28.14,122.6295,124.1717,130.5401,78.4445,72.3647,102.0256,103.1639,100.7258,55.4471,62.8912,104.9769,88.0174,33.2419,35.4738,44.5801,60.5878,82.3726,34.8852,69.3864,95.58,63.1501,82.4315,200.9204,88.7095,100.447,45.0614,41.3692,55.3839,46.2246
324,100.407,90.064,36.4921,28.2396,123.855,128.322,132.1152,78.4805,73.2237,103.7138,104.1128,101.7174,56.0287,63.136,105.6135,89.1835,33.3542,35.8623,43.8179,61.4397,82.6982,35.5621,71.0021,97.05,63.6348,81.939,204.2072,90.2115,101.5696,44.8475,41.9554,54.3567,46.5668
325,101.9388,90.4237,36.1461,28.0659,123.8623,128.6317,133.0221,78.5031,73.1024,104.2904,103.5686,102.031,56.3061,63.5764,106.524,90.834,33.7058,36.2844,43.9947,61.3261,82.4198,35.7282,70.6724,97.4898,64.442,82.3546,204.08,89.717,101.6628,44.9683,42.4411,54.6801,46.6778
326,101.6308,90.3001,35.9259,27.8465,123.6111,127.6071,136.685,78.5315,72.75,104.4703,102.917,101.4968,56.6312,63.9983,105.9631,89.9519,33.6791,36.2542,43.4396,60.8255,82.1411,35.5585,70.2429,97.1856,64.8072,82.2126,202.9991,88.9442,101.4504,44.4804,42.6403,54.6997,52.1755
327,101.5262,90.1876,36.1287,28.1553,122.9573,127.8114,130.9557,78.8672,72.8567,104.4468,103.5049,101.3271,57.4419,63.935,107.4856,89.4947,33.6445,36.2756,43.5533,60.4138,81.9196,35.8057,69.9188,97.1276,64.8474,88.8964,203.2029,90.2023,102.1197,44.6029,43.2144,54.0047,46.7921
328,104.3157,92.057,36.0649,28.3224,122.9731,129.0598,130.1386,79.9534,73.3059,105.0826,104.3642,101.54,57.2212,63.4491,108.3058,89.9664,33.5784,36.5631,43.8894,60.6705,81.8789,36.0273,70.6382,98.8485,64.9423,82.9368,203.1763,90.215,101.9396,45.1764,41.8475,55.2492,48.0311
329,102.8369,92.7652,36.411,28.6253,122.1241,130.3898,131.658,79.3496,73.7326,105.9697,104.3916,101.2823,57.7544,63.7154,109.0028,90.3779,33.5692,36.5826,44.4539,61.4293,81.9379,36.4654,71.6613,99.4767,64.5354,83.9618,208.9287,90.9826,103.3571,45.6564,42.3494,56.2619,46.6774
330,103.1579,93.4339,36.3022,28.6705,123.7113,130.1415,131.6722,81.7979,73.9426,105.8943,106.5336,101.8167,58.3735,64.5156,110.3846,92.1425,33.4417,36.692,45.0604,62.033,0.0,36.3876,72.1528,100.3035,64.7059,85.645,211.6287,92.6557,105.0755,45.4711,42.5192,56.3503,46.9768
331,102.7027,92.7846,36.022,29.6605,122.3379,130.1324,131.27,79.5344,73.9052,105.5022,105.3472,100.175,57.7818,65.3569,109.5056,91.2892,33.6145,36.6625,44.8348,61.9702,74.1641,36.6082,71.8621,99.8597,64.482,85.1123,209.8549,92.6154,103.9732,45.6969,41.7542,56.3384,46.8935
332,101.9301,91.9524,36.0155,29.3132,122.3614,130.2407,131.6767,79.6382,74.6879,106.2392,106.0989,100.3466,58.063,65.1424,108.5535,92.0949,33.7425,36.7407,44.2617,61.8316,75.3581,36.4622,71.8376,100.1795,64.4868,84.7613,212.3881,93.3404,103.5228,46.3115,41.9082,55.5889,46.8418
333,101.8793,92.5184,36.1183,29.3104,122.5152,131.8971,133.6187,79.8614,74.832,106.28,107.7337,100.1583,58.8959,65.315,109.7868,92.4032,34.0986,36.7365,44.1049,62.1946,76.1153,36.6969,72.1179,100.0697,64.8352,84.0589,214.0834,92.948,103.5056,46.5234,41.9984,54.5956,46.9489
334,101.4046,93.0849,36.1948,29.6554,123.3568,132.7671,133.38,79.8741,74.6852,107.2941,106.4868,100.4684,58.8202,65.7294,110.8497,92.2363,34.4873,36.9471,43.9813,62.38,76.3825,36.5361,72.1449,100.4264,65.4232,83.7914,215.3309,93.4768,103.6649,46.3817,41.9746,55.3569,47.3586
335,102.155,94.3114,36.0998,29.756,125.0355,134.2492,135.0331,81.149,74.7375,109.1154,106.4932,103.7589,58.9986,66.7873,111.4711,93.2087,35.0469,37.4252,43.9893,63.1109,77.4431,37.114,73.7538,100.4512,65.9464,84.4297,218.555,93.3167,105.5231,46.2146,42.545,55.3813,47.6687
336,103.0601,94.888,35.9726,29.7227,124.3771,134.2788,134.5449,80.8054,74.6236,109.7755,105.3944,101.5726,58.9791,66.9646,112.8814,94.0389,35.1673,37.7445,43.8611,63.6704,78.0282,38.2216,74.3874,100.2989,65.6795,83.968,220.127,92.9883,106.4463,46.0157,43.0478,55.1046,47.8286
337,103.775,94.7952,34.9698,29.3137,124.9724,133.6498,133.7801,81.3924,75.2921,108.7551,102.9399,101.2783,59.0884,67.1158,111.6173,94.2825,35.0711,38.1039,42.8823,63.3847,78.3823,38.2963,74.523,99.9356,65.1352,82.9237,219.6851,89.6122,106.7197,45.1804,42.6808,53.529,47.6595
338,107.8645,95.2175,34.8727,29.7774,125.1614,134.7231,136.4916,81.8437,76.2998,110.0048,102.9898,101.8655,58.9936,66.744,111.3097,95.2599,34.9376,40.2045,42.7627,63.5716,76.2836,38.7017,75.2551,99.9049,64.8099,82.7955,222.1247,89.3758,106.593,44.8799,42.219,53.2365,46.8448
339,108.0308,96.4478,35.2971,30.5401,125.8977,136.4023,139.5993,82.7717,77.3627,111.9453,104.485,102.307,59.2874,67.3078,112.4611,95.7423,34.8809,39.1627,43.0309,64.1903,77.0409,39.4468,76.2139,101.1904,64.5774,82.9414,225.1076,87.3262,106.9746,45.6343,43.419,53.5692,46.8184
340,108.131,97.1926,34.7155,30.3746,126.782,137.6562,141.8205,82.6226,77.6868,112.7479,105.1179,102.3157,58.8938,67.0037,112.3922,95.5357,35.0157,38.8986,43.2601,64.9388,77.1979,40.0012,75.7907,102.6093,65.0305,83.3486,225.106,88.1109,107.4778,45.4863,44.0086,53.7026,47.0148
341,108.7257,97.9817,34.6818,30.4995,128.2538,139.023,140.7092,83.5076,78.0352,113.7638,106.1336,102.9112,58.8979,67.4726,113.1195,96.0402,35.3146,39.0783,43.0064,65.311,77.8309,41.195,76.2094,103.4482,65.5987,83.3449,226.7343,95.2198,107.0901,46.2291,44.8215,53.3885,56.507
342,107.5189,97.7357,34.7287,30.4772,128.4166,139.5387,138.2259,83.9609,77.9899,112.2655,106.9833,102.3474,58.9573,67.6147,113.4816,95.5981,35.0969,38.7537,42.8397,64.56,77.8869,41.626,75.8841,102.5065,64.8461,83.4006,225.7324,87.5577,106.3665,46.4017,44.9018,53.6908,57.7217
343,108.8554,99.0713,34.7646,30.5806,129.6765,138.6529,138.5568,83.8506,78.0552,112.8376,107.736,102.5495,59.2032,68.0178,113.905,95.8753,34.903,38.877,43.8393,64.6761,77.7443,42.2985,76.2065,102.7295,64.0547,83.8916,227.0962,87.707,106.2329,46.8876,44.7811,54.9336,57.5692
344,109.8369,99.8464,34.8865,30.6871,131.1629,137.9193,139.8702,84.5339,78.1902,114.6966,108.2279,102.2117,59.7041,68.5512,115.3565,96.9508,35.1597,39.0825,44.6702,65.2524,78.1797,42.6622,77.2341,103.2274,64.4992,85.2888,228.8894,88.1728,107.2981,47.1691,44.747,56.8435,57.4691
345,111.474,100.5912,34.7827,30.9424,132.1259,151.6815,141.9319,85.289,78.9902,117.7081,108.7363,104.0098,61.072,70.0834,116.9645,97.9416,36.0689,39.7104,44.839,65.9595,79.1736,42.9834,78.2918,103.7499,66.0145,86.0155,230.6799,87.905,108.9569,47.5482,45.3649,57.2272,57.8403
346,111.0607,101.7125,35.0857,31.2443,132.9212,142.7762,144.1062,86.0449,78.9447,117.6362,109.0896,104.2374,61.878,70.3426,115.887,98.5433,35.9228,40.0816,44.6467,66.8098,80.2862,43.6947,79.1818,105.0383,66.8233,86.3691,232.4306,88.0694,108.7525,47.0364,45.9,57.4909,58.6022
347,108.2887,99.7641,34.1082,30.8045,132.428,139.3992,138.6875,85.2406,78.4242,114.3758,108.3818,93.9582,61.4702,69.0366,113.3377,97.3475,36.1802,39.4272,43.7718,65.4367,80.0632,42.4882,77.9069,102.8214,67.3727,85.7682,225.4813,86.4005,108.0632,46.3843,45.1619,56.9713,58.1496
348,109.1886,99.1102,34.1886,30.8729,131.5648,141.5155,139.3428,85.8905,79.0182,115.2839,107.1592,102.0216,61.2874,69.0327,113.4591,97.4736,35.8247,39.6231,40.375,65.2892,80.3039,43.4193,78.3242,102.0482,67.8326,81.2703,230.4576,85.9927,111.8136,45.8439,44.7279,51.1176,57.954
349,108.8802,99.3772,34.2202,30.5621,130.4408,141.74,138.531,85.3661,78.6069,115.0271,107.3683,101.8151,60.3564,69.7557,115.0773,97.5469,35.8717,39.5876,40.489,65.9773,80.8368,43.3782,78.0982,103.2915,67.6384,81.8778,227.6175,86.5012,117.5474,45.1355,43.8875,52.2401,57.8549
350,112.827,110.7332,34.6855,31.8912,133.4534,148.002,141.2664,87.8227,84.4515,125.1303,124.3232,105.425,61.2651,74.6248,127.5756,99.8799,41.3189,40.0041,43.0355,73.8106,86.3456,48.9881,89.2453,104.4347,73.0265,92.8522,244.5414,86.1101,118.9396,44.9853,44.2339,52.4204,59.8171
351,109.8209,100.8891,34.1617,0.0,130.825,142.8698,144.154,85.9616,79.7034,117.0106,106.8531,101.2422,60.8454,70.9803,115.9275,98.9022,36.2744,39.8512,39.2994,66.5348,82.4583,44.1306,77.4578,102.9212,68.1068,80.702,229.1812,86.6303,117.8532,45.2527,44.9281,50.5323,58.3565
352,109.2675,100.712,34.2163,29.1623,130.8074,142.8703,143.2229,86.0869,79.3697,116.8574,106.6051,101.2573,60.4188,71.0408,116.8775,99.4976,36.0402,39.9096,39.2928,66.6198,82.2882,43.9016,76.5957,103.1287,68.2882,80.4828,228.7129,85.5678,118.0603,45.0405,44.8291,50.3624,58.4714
353,107.95,100.2252,34.9859,29.2287,130.2963,141.7237,140.6364,85.6864,78.8935,116.2752,106.6759,101.4433,60.1704,70.8958,118.0617,99.5269,35.9161,39.6547,39.8504,66.7051,82.5585,43.6938,75.927,102.8827,67.7982,81.121,225.1951,98.3767,117.6437,44.8322,44.6725,50.7283,58.2997
354,107.6465,99.8989,34.8469,29.3427,131.079,140.8314,141.671,86.069,78.8532,116.2072,106.2542,102.3537,54.8771,70.7774,117.7316,99.8592,35.6676,40.1499,40.2626,66.7528,82.7242,43.5313,75.6467,102.0794,67.4389,81.4944,224.6922,85.5092,117.1191,44.9398,44.4345,50.8805,57.9735
355,106.9827,99.2,34.2741,28.5192,130.3834,140.73,141.9765,85.8969,78.6422,115.7845,104.8079,102.3996,59.6933,70.058,116.0245,99.4264,35.5894,39.7159,39.8799,66.8445,82.9722,43.2336,74.8793,101.6441,66.6135,80.4845,223.401,84.3137,117.2053,44.1601,44.0765,50.4369,57.7596
356,107.3277,98.6088,34.3938,28.2658,129.9643,140.588,143.5929,86.1122,78.3235,115.8473,104.7002,102.9468,59.6207,69.8753,115.1207,99.2929,35.4589,39.4562,39.1934,66.2573,82.9878,43.32,75.2639,101.89,66.6729,79.4182,223.6372,84.1255,116.8392,44.0022,43.2772,49.3606,57.5962
357,107.2056,99.2165,34.7325,29.115,130.9899,143.3869,146.3665,85.9222,78.9823,115.984,105.2421,103.4262,60.2676,70.3704,115.6214,98.9731,35.5992,39.4758,39.0652,66.1116,83.9286,43.463,75.4632,101.9058,66.7729,79.4454,224.9045,84.606,116.7935,43.871,43.5621,49.1058,57.8636
358,106.0314,98.9674,34.7139,28.9843,130.2917,142.4491,147.3423,84.9678,78.0328,114.9781,103.4191,102.5253,59.4868,69.3503,114.5043,98.2885,35.6392,39.4244,38.689,65.3914,83.1339,43.0264,74.947,100.5275,66.5193,79.5788,223.7868,82.6342,115.6589,43.4606,43.1521,49.0155,57.7542
359,104.9279,97.8242,33.9874,28.4036,128.4744,139.6228,146.3638,84.8159,77.3599,113.9791,101.6988,101.675,59.0937,68.9875,113.2202,97.9655,35.5764,39.2591,39.4104,65.4434,82.5947,42.0241,73.9567,100.3569,66.5904,80.1068,221.7433,81.2561,114.6179,42.9925,42.9354,49.8043,57.9897
360,105.7658,98.5766,34.2525,28.3299,129.0735,142.039,147.7071,85.5114,77.6019,115.4701,102.9618,102.7236,60.0297,69.6806,114.265,98.9472,35.9806,39.6446,39.0676,65.5314,83.4716,42.2418,74.6967,101.1309,66.773,79.9574,224.3985,81.6532,115.7028,42.8275,43.3414,49.8566,58.3968
361,109.472,98.0722,34.1324,27.5119,129.1728,138.4801,143.2962,84.8391,76.6548,113.7568,102.8756,102.2747,60.1978,69.925,112.9097,98.0371,36.0536,39.437,39.3901,64.8558,83.5444,41.5127,74.2221,99.9304,66.3103,80.1534,219.7827,80.9804,114.5642,42.4289,43.4624,50.1023,57.8598
362,111.0875,99.4671,34.5293,27.7777,130.6735,141.3681,144.224,86.2258,77.6108,115.7307,103.1866,103.5103,61.0595,71.1438,115.1803,99.213,36.5715,40.1289,39.1989,65.8734,84.9532,42.3826,75.4332,101.3502,66.5879,80.8532,223.8553,80.73,115.3278,42.9259,44.1487,49.9917,58.1943
363,109.9683,100.1502,33.4024,27.1365,130.5826,141.2665,144.3348,85.3076,76.6959,116.8279,100.3005,102.9517,60.7801,70.9986,114.3506,98.7831,36.8506,39.7757,38.5487,66.7161,85.1017,44.0147,74.6661,100.7979,66.4967,80.0478,222.8272,77.9944,114.9108,41.9773,43.5982,49.344,58.0875
364,108.2016,98.6231,33.4024,26.9834,130.3292,141.2572,144.3348,84.8231,76.8606,115.6277,100.1756,102.5558,60.7201,70.7051,114.0089,98.7831,37.2888,39.7757,38.5487,66.2056,85.1017,43.924,73.2109,100.5223,66.2984,80.491,222.8272,77.9944,112.7435,41.5689,43.1277,48.9129,58.0686
365,108.2994,98.2805,33.2751,26.7309,130.8743,142.9993,145.1611,84.5774,76.8648,115.8324,99.8334,102.7752,60.9771,71.3384,114.131,99.3133,37.52,39.6189,38.0971,66.3862,85.4197,44.2989,72.8323,100.3924,66.2079,80.298,225.9268,76.9408,113.2798,41.4393,42.7777,48.0646,57.9319
366,108.7739,103.1937,33.01,26.8267,132.7553,145.4465,146.3216,85.7558,77.9625,116.6908,98.3147,103.7388,61.4246,72.8702,115.8723,99.8444,37.7679,40.1169,38.0538,67.2121,86.1586,44.8019,73.3553,101.3915,66.7924,80.63,228.9884,76.337,113.5643,41.1057,43.546,48.1256,58.557
367,110.0595,102.9092,33.0799,26.8991,133.4017,147.8462,146.9849,86.444,78.1929,115.7513,99.6033,104.1303,63.0911,73.8583,116.0541,100.1083,37.7155,40.5295,38.3267,67.4797,85.7003,44.7796,73.8982,101.4229,67.113,81.3524,229.945,76.8574,112.5796,41.2518,43.2963,48.294,58.6182
368,111.3821,102.7854,33.5439,27.3253,134.7187,148.8658,147.4041,86.6198,78.9967,116.1537,103.0851,104.422,63.0482,73.5934,117.1736,100.6827,37.809,40.6299,38.8282,67.8892,85.5585,45.1107,71.5582,100.9298,67.726,82.2583,232.5261,77.7164,112.8922,41.8831,42.2681,48.7141,58.5133
369,109.5492,101.9588,32.6406,27.0839,133.5753,147.9174,146.08,86.0412,78.3534,114.9663,100.2638,103.2982,63.133,73.3231,116.6651,100.0874,37.8895,40.4461,39.1145,67.692,85.0784,44.6099,70.2168,100.2894,66.9735,82.4656,230.9572,76.7776,112.0367,41.0373,42.1295,48.988,58.2962
370,107.9154,101.3274,32.6583,26.8494,133.2205,146.9606,144.5376,85.4859,77.8391,113.543,99.5557,103.1469,63.4066,72.5574,115.9027,99.7535,37.7619,40.3034,39.0753,67.44,84.3757,44.0101,69.187,99.9064,66.3158,82.4927,227.9094,76.2917,111.6431,40.8959,41.4443,48.913,57.9245
371,108.6518,101.4582,33.3431,26.954,132.9582,146.0249,146.0846,85.0473,77.6989,114.5011,98.547,104.025,62.9167,71.9393,115.668,99.7895,37.3279,40.0856,39.7366,67.5163,83.7654,43.731,68.7251,99.5581,67.1269,82.7763,229.2507,78.1447,111.7738,41.2958,41.6128,49.8801,58.1063
372,110.6747,101.435,33.1506,26.9454,132.4525,144.4414,144.9978,84.6795,77.5993,114.0606,96.8915,103.1469,62.2792,70.9701,114.7381,101.9999,37.2734,39.7786,39.5466,66.8392,82.155,41.5815,67.2773,98.557,66.3158,81.973,227.9094,76.3408,110.632,41.1211,41.4509,50.0883,57.0616
373,107.3526,103.0957,33.0984,26.5604,130.1796,140.2039,141.5933,82.9558,75.9184,110.6876,94.4798,100.1231,61.2956,69.2994,107.7158,99.432,36.3312,39.0553,41.6293,62.8642,81.2985,40.6039,66.3358,98.1653,64.4647,81.3613,222.9878,75.643,108.8351,40.7937,40.6162,50.6112,56.7478
374,105.588,101.7315,33.3515,26.1748,128.0636,139.7051,139.8041,80.8209,74.9922,108.5712,95.7897,98.8419,60.1957,68.4098,105.7497,99.5194,36.0017,38.5254,42.1274,61.6596,82.2206,39.4321,69.7911,100.2728,64.1997,81.4494,220.5452,76.4029,107.9883,40.4424,40.2778,50.3604,55.7168
375,109.9447,101.7315,33.3515,26.5406,127.3756,139.7051,139.8041,81.3492,76.1363,110.6242,95.7897,99.4696,61.3342,69.5243,105.7497,99.5194,36.0017,39.0529,42.014,61.6596,82.2206,39.9226,69.7911,100.2728,64.1997,81.4494,220.5452,76.4029,108.8647,40.4424,39.378,50.2058,55.7168
376,108.6649,99.6927,34.0556,26.2738,125.6524,137.4271,136.3013,80.2202,74.9767,109.0075,95.372,98.6293,60.8913,67.8889,104.9368,99.0017,35.7852,38.881,42.5087,61.1005,81.5296,39.693,68.9445,99.1342,63.9658,81.1386,211.3999,75.8704,107.4066,40.467,38.5571,49.8622,55.2309
377,107.5252,100.5613,33.5889,26.0284,125.9816,137.2829,137.5555,80.7099,74.4143,107.3889,95.2002,99.0686,61.5331,68.3266,104.6631,99.109,35.6174,39.1275,43.353,60.9242,82.1563,40.1809,68.9827,99.8128,62.518,82.3378,208.7308,75.5987,108.0168,40.1388,38.4933,50.9575,55.218
378,106.9436,98.7398,33.3442,26.0397,125.6674,135.1443,132.4731,79.8549,73.5399,106.3122,93.8005,98.4858,60.425,67.6365,102.2849,98.3015,35.4363,38.2425,43.2347,60.8484,81.87,39.8409,68.736,98.4078,62.355,81.9025,204.6195,74.5165,107.3783,39.6308,38.4549,51.0296,54.6781
379,108.3742,99.9948,33.9227,26.3195,127.1207,137.0847,132.1581,80.7574,73.8209,107.1029,95.0254,99.1804,60.8414,67.899,102.5484,99.2618,35.8826,38.6789,43.6335,60.9884,81.9499,40.6392,69.8821,99.2793,62.8742,82.4767,208.7972,75.2817,108.0062,39.7471,38.6519,51.1347,55.7832
380,109.1375,100.2585,34.2262,26.5416,127.9846,139.8814,134.6443,81.2555,74.5365,108.3422,94.2442,98.8674,61.2316,69.4782,103.0408,100.4669,39.4433,39.2184,43.7084,61.3768,82.3667,40.5491,70.2505,100.1394,63.3165,83.0065,209.9002,75.56,109.5767,39.6077,39.3222,51.4354,56.887
381,106.4153,98.6134,33.8254,25.9248,126.7759,137.3125,131.5393,80.3865,72.9196,106.9272,93.3082,98.262,60.2823,68.9796,101.6663,99.2081,38.6561,39.0016,43.3236,60.3704,81.9228,39.6591,69.2567,99.7221,63.3979,82.5009,204.3697,74.9296,108.1301,38.5548,39.2057,51.0182,56.7197
382,106.4835,98.8209,33.1356,25.8062,127.4743,136.6813,132.0183,81.0579,72.7434,106.6129,93.6685,98.9772,60.2579,69.5016,102.3397,99.3457,38.6757,39.1857,43.6164,60.0623,82.305,40.1851,69.4347,99.8589,64.6977,82.5323,205.2433,74.6578,107.8457,38.2811,38.8259,51.3286,57.2351
383,106.2181,98.2647,33.2517,25.6479,126.9749,133.3907,129.0559,80.2902,72.7871,104.7304,94.0799,98.9179,59.8521,68.2307,99.8794,98.0318,39.6024,39.1427,44.3404,59.8984,81.1738,40.9795,69.5532,100.2239,65.3978,83.5723,200.7794,75.4524,106.6499,38.98,38.8632,52.5946,56.8503
384,107.5327,98.5919,32.9093,25.6154,126.1855,135.6165,129.3032,80.4951,73.179,105.5741,94.324,98.9046,59.8773,68.1216,99.2316,98.4873,41.1332,39.0416,44.4321,60.2863,81.7887,41.0203,69.8999,100.1799,66.3043,83.922,202.6801,75.7975,106.2714,39.197,38.9264,52.5893,57.5483
385,108.192,98.4925,33.029,25.465,125.9731,135.5146,129.1225,79.4624,73.3428,105.3142,94.7736,99.3474,59.8108,68.7881,99.1127,97.7448,41.0328,38.82,44.8782,60.4585,82.3703,41.4761,69.7786,100.3016,66.4566,85.5674,202.8492,75.4488,108.1319,39.6783,39.2555,53.4178,58.0123
386,109.817,99.4067,33.1157,25.9986,127.3932,135.7919,129.7359,79.9183,74.3448,106.8694,94.9735,99.6129,60.0789,69.0129,99.7018,99.2349,41.3668,39.5809,45.6123,60.6695,83.7057,42.1862,70.4034,101.8099,66.9558,86.0857,204.1858,76.8066,109.3147,40.1097,39.5424,53.827,58.4169
387,109.8513,99.9729,33.0757,26.1578,127.2123,134.7974,129.5915,80.3481,73.8451,106.862,94.5853,99.4711,60.5418,68.6218,100.3072,99.2783,41.6005,39.7593,45.6823,60.4538,83.3009,41.7481,69.7986,101.4649,67.6859,86.3625,204.0921,76.8228,109.6241,39.444,38.5877,53.9658,58.5846
388,110.037,100.6638,33.3149,26.2562,127.9276,143.8145,131.5761,80.8437,74.5852,106.8143,94.4321,99.6117,60.4458,68.3733,99.907,99.8986,41.3125,40.0893,45.2577,61.1395,84.0446,42.2648,69.9867,102.1385,67.6484,86.3027,204.7741,76.8949,109.4703,39.7014,38.5787,53.8175,58.3338
389,109.6062,100.1514,32.9742,26.1364,127.0289,134.4837,132.6246,80.2515,74.2513,106.2148,94.9018,98.4928,60.0494,67.5866,99.6302,98.7406,40.8523,39.9715,45.0786,60.7169,83.9405,42.2213,69.6413,102.3524,67.3718,86.012,204.3924,76.8032,108.7939,39.7945,37.943,53.755,58.3259
390,111.4184,101.1729,33.4312,26.6463,127.8157,138.4679,137.2302,80.846,74.6171,107.7208,96.6878,98.7132,60.4639,68.288,100.9196,100.1172,40.5795,40.2599,45.3016,61.2624,84.4485,43.8115,70.7634,103.2047,67.9297,86.8773,207.8091,78.5168,110.0724,40.2951,37.5335,54.1859,58.4394
391,112.6002,101.9658,33.4601,26.5742,128.3972,142.0206,138.6879,80.7732,74.9397,109.7105,98.3854,99.8017,61.2663,69.9966,102.5209,100.6326,40.1842,40.7094,45.1412,61.3465,85.4015,44.4504,71.7094,103.3071,68.486,86.7236,211.8157,78.9046,111.2506,40.275,38.2884,53.8606,58.7712
392,110.7724,101.5653,33.0219,26.4916,128.5987,141.4454,137.6193,81.071,74.3383,108.7102,97.9824,99.5132,61.3723,68.4812,102.9079,99.9757,39.8176,40.8121,45.0688,60.9122,85.4196,44.2249,70.9578,103.2805,68.6659,86.4052,206.7601,78.2858,111.1375,40.1239,38.5218,54.3171,58.9122
393,110.8811,101.4421,33.2342,26.9098,128.6796,142.5808,138.9045,80.6673,74.5364,108.5647,98.0708,99.47,61.5021,67.5141,102.9303,100.0941,39.7198,40.838,45.2642,61.0929,85.4393,43.835,70.8409,104.0273,69.3453,86.6226,205.5934,78.2088,110.2861,40.2814,38.3628,54.15,58.8955
394,112.0189,101.5995,33.3516,27.0831,129.173,144.5069,141.7029,81.095,75.0478,109.4473,98.6377,99.2779,61.7064,67.4526,104.3773,100.8817,40.2482,41.5461,45.4538,62.2308,86.064,44.4126,71.729,103.6042,70.0934,86.9469,207.5896,78.2596,109.5829,40.8906,38.5726,54.1383,59.2709
395,111.8127,100.3113,33.3691,26.8991,127.7986,143.4164,139.8763,80.2309,74.1742,108.0331,97.656,98.3786,60.6754,67.1883,103.6326,100.5574,39.92,41.0014,44.6844,61.2142,84.8325,43.882,70.8101,102.5293,70.2511,86.6825,205.9438,76.6644,108.3226,40.5865,38.1664,53.4769,59.3514
