,APD,ALB,AVY,BLL,CF,EMN,ECL,FMC,FCX,IP,IFF,LYB,MLM,MON,NEM,NUE,PPG,PX,SEE,SHW,MOS,VMC
127,106.6959,63.1616,45.7511,22.3701,38.4712,80.9036,93.317,65.9528,30.6699,48.1501,84.0958,68.5516,99.1134,96.7554,28.2317,47.2768,80.6763,121.3511,30.1966,176.7917,43.156,48.0665
128,106.7386,62.9825,45.9311,22.3705,37.7938,80.4277,93.0559,65.7312,31.6833,47.9159,83.7707,68.5816,98.9771,96.3302,29.1633,48.8517,80.7376,121.0209,30.1815,176.7528,43.2989,48.1596
129,103.8042,63.349,45.6695,22.4948,37.7907,79.4038,92.6136,65.1718,31.7958,48.1319,83.5699,68.403,99.4739,95.3513,30.9038,48.9079,80.5903,120.0284,30.119,176.8734,43.4057,48.2875
130,103.8869,63.3075,45.9761,22.5782,38.0203,80.2969,92.993,65.911,31.358,48.0787,83.4444,69.7419,98.5391,97.0517,30.2652,48.1816,81.1961,120.272,30.2061,176.1303,44.2482,48.2291
131,103.0761,62.9336,45.472,22.6798,37.6623,80.2756,93.0836,65.5263,31.618,48.9658,83.2158,69.9873,98.2292,97.1842,31.675,47.9605,81.2546,119.6089,30.3981,171.5182,43.7542,48.3363
132,101.4565,62.4107,44.2078,22.3419,37.9492,77.9992,92.1422,64.9203,31.6466,47.5708,82.0209,68.6481,96.0176,97.0883,32.6684,47.1536,79.5097,118.1446,29.6884,168.1659,43.5902,47.2939
133,100.5783,62.2611,44.3601,22.5061,37.6027,77.765,91.6793,65.2467,31.5986,47.8362,82.1375,68.5614,96.1278,95.7297,32.6954,46.9955,79.2807,117.9161,29.2509,168.9304,43.1133,47.6108
134,101.5418,62.4627,44.33,22.7049,37.526,78.6911,91.6764,65.1201,31.0755,47.3802,81.8475,68.709,96.6092,95.7226,32.3394,46.3426,78.7851,117.5526,28.8476,168.2498,42.518,47.7699
135,101.9268,62.6734,44.3804,23.1039,37.6219,78.5657,90.8045,65.4177,31.1005,47.0539,82.1071,68.0852,98.536,95.7474,32.8445,46.4538,79.386,117.3284,28.8658,170.5598,42.0675,48.9807
136,101.874,62.2081,44.102,22.8011,38.0581,78.6587,90.969,65.5768,30.5016,46.736,81.5216,68.0187,97.2742,95.1699,32.2922,45.9141,79.7606,117.7702,28.9738,172.4306,41.1331,49.0148
137,102.5417,62.6009,44.3015,22.9305,38.7184,79.1776,90.9977,66.4012,31.3563,46.5301,81.6193,68.785,98.4147,95.694,32.3968,46.4994,79.7883,117.7857,28.8691,171.2609,41.2051,49.7193
138,103.6341,62.6984,44.185,22.8049,38.7836,79.4227,91.3937,66.5793,31.785,46.595,81.5005,69.9113,97.0232,96.2033,33.1129,46.3356,80.7185,118.3393,29.2314,171.8282,41.737,48.4016
139,103.8482,63.1463,44.572,22.782,39.5749,78.9599,92.7598,66.7374,31.6282,47.2426,81.8814,70.617,96.8836,98.3215,33.3171,46.4382,80.5899,118.3025,29.4566,172.0444,42.7516,48.1136
140,102.1404,62.6082,43.5069,22.5511,38.9242,76.2315,91.0791,66.9616,30.8289,46.6359,80.2698,68.9886,96.1111,97.6396,32.9898,45.6593,78.9196,116.9052,28.3419,167.6368,41.4386,47.7219
141,101.5469,62.5923,43.1083,22.3204,38.0675,75.3005,90.9355,66.3315,30.692,46.7444,79.7181,69.2318,96.7451,97.1889,32.1052,45.6666,78.1359,116.379,28.2048,168.9508,41.4524,48.0541
142,102.7218,62.859,43.657,22.3991,37.9236,76.3973,91.7035,66.771,30.4688,47.8685,79.664,70.1667,95.7189,97.5288,31.5074,45.7733,78.1092,116.4453,28.4429,171.5123,41.5958,47.6298
143,102.0677,62.3974,42.8287,22.2661,38.0774,76.2642,91.5778,66.6576,30.2616,47.1916,79.2093,70.101,95.7288,97.9114,31.6918,45.6321,78.1063,117.2301,28.3837,172.8991,41.8288,47.694
144,102.7974,62.1387,43.0085,22.1716,38.4202,76.7862,92.3837,66.7652,31.0876,47.5012,79.6794,70.4024,95.4825,99.5646,31.5922,45.7893,78.9194,117.7367,28.5661,171.6154,41.4657,48.4555
145,103.5944,62.2378,43.0148,22.1941,38.4285,76.8005,93.5044,67.3636,30.9033,47.8153,80.1648,69.402,95.0725,100.3955,31.3061,46.1583,79.1606,117.4794,29.2301,172.0883,42.1808,48.6996
146,103.7516,62.453,43.094,22.2032,38.4078,76.8691,93.3316,67.4825,30.883,47.8061,79.9379,70.1789,94.9808,101.1638,30.5377,46.6263,80.3493,117.9173,29.517,174.6675,41.9015,49.0789
147,103.4137,62.126,43.0498,22.2123,38.9828,76.9697,92.8266,67.7932,31.2836,47.8178,79.1554,70.527,94.9842,100.6206,30.6644,46.5629,79.7392,118.4636,29.495,173.9307,42.4194,49.2075
148,105.2053,62.2963,43.7079,22.3866,39.1889,77.4315,93.5584,68.574,31.7453,49.0076,79.6844,70.6885,96.4483,101.5638,30.3842,47.4617,80.5808,119.0378,30.0935,174.9991,44.062,49.8901
149,106.0604,63.641,44.5221,22.6576,39.4927,77.7197,95.043,69.1824,31.9358,49.4477,80.2301,71.0414,98.9114,102.5763,29.4089,48.0285,81.6058,119.9354,30.4937,175.1976,45.4704,51.3169
150,106.1645,63.3966,44.6586,22.6371,39.6147,78.113,95.7779,69.975,32.5966,48.9939,80.4445,70.707,99.922,102.7426,29.3326,48.4626,82.0019,120.847,30.149,176.3555,44.8295,52.0614
151,105.9867,63.0968,44.1969,22.3643,38.8022,77.7101,95.8042,70.3185,32.9403,48.3122,81.0948,70.5103,99.8889,102.7979,28.4489,48.3158,81.6279,120.428,29.8945,175.2881,44.395,51.7277
152,106.0702,63.0637,44.0198,22.2272,38.867,76.6865,95.5361,70.2988,33.0397,48.5265,81.7408,70.8853,99.0155,104.1185,28.1675,48.2557,81.3849,120.5424,29.9219,174.9038,45.8824,52.0991
153,108.0797,63.3165,44.2883,22.7824,40.0606,76.2983,96.8569,70.4459,33.308,49.5855,82.9155,71.629,99.1797,105.4032,28.2888,49.0407,82.6462,122.0832,30.4122,178.1281,46.3774,52.6977
154,106.7992,63.3156,44.1428,22.8519,39.9669,77.014,96.225,70.5272,33.4695,48.4002,82.6121,72.5262,98.5517,104.6226,28.3394,49.6436,82.5108,121.4282,29.7932,176.6268,45.0635,51.9179
155,108.33,63.1141,44.3238,23.0745,40.8704,78.193,98.183,70.9569,34.2192,47.894,83.5298,73.1081,98.5672,106.4957,29.9072,50.4825,83.0269,122.5223,29.9932,179.7226,45.0986,52.6913
156,110.3424,63.5723,44.3988,23.1474,41.2905,79.3091,98.7961,71.7616,34.6304,48.1254,84.0411,73.8597,98.5835,107.0043,29.9889,50.5969,83.9631,123.009,30.0197,182.3445,44.7356,53.2903
157,109.4507,63.2255,44.2456,22.9139,41.6185,78.8731,98.4166,71.651,34.0504,47.918,83.4741,73.1412,96.7164,106.4438,28.4651,50.2961,83.7814,122.5511,28.8578,180.7635,44.8253,52.2527
158,107.7411,63.0739,43.6459,22.9159,41.6044,77.685,98.4581,71.2482,33.8826,47.1363,82.6981,72.5287,95.9742,105.8586,28.2684,50.0972,81.9333,121.0995,26.9867,181.6563,44.8232,51.2862
159,107.5491,62.2237,43.8625,22.7757,41.7021,77.2545,98.4398,71.4028,33.7435,47.1967,82.915,72.5717,96.4402,105.8478,27.9013,50.2683,82.049,120.5634,27.2442,180.4356,44.3675,51.6136
160,107.4526,62.3824,43.6054,22.6832,42.7614,76.8151,98.6593,71.5684,33.9648,46.8539,82.2071,72.9365,97.0011,105.3868,28.4493,49.6411,82.3107,119.717,27.1875,179.538,44.864,52.2578
161,111.2337,63.0185,43.7197,22.694,42.5005,77.8577,98.87,71.6017,33.8983,47.1592,81.9535,73.7897,97.141,105.7582,28.1077,49.1746,83.0688,120.0767,27.4733,182.052,44.2556,51.9046
162,107.486,62.777,43.5526,22.5088,42.3189,77.9585,98.3139,71.4281,33.4503,45.5587,81.7186,73.6965,96.9231,105.808,28.1511,48.63,82.7543,120.0323,27.5092,180.4546,43.5067,51.3715
163,107.0215,62.8387,43.4937,22.4804,42.2979,78.1033,99.174,71.9011,33.0973,44.7433,82.6606,73.5321,97.7858,104.9611,28.0838,49.2262,83.5816,120.4778,27.3162,181.4568,43.1119,51.9618
164,107.0375,63.612,43.3133,22.6448,42.4883,78.954,99.1918,71.3835,32.9179,45.2182,82.5336,73.9914,99.5043,105.1072,27.0497,49.042,83.4728,120.4315,27.3506,183.8471,43.6689,52.4142
165,107.0785,63.4853,42.8167,22.6652,42.4624,78.25,99.187,71.2393,33.3135,44.6335,81.9736,73.6843,99.0099,103.291,27.5025,48.8692,82.9232,120.991,27.1274,183.9337,44.961,53.2295
166,105.8776,63.8074,42.8207,22.4623,42.4286,77.75,97.7834,71.007,33.6993,44.0845,81.5388,73.6905,98.2831,104.3399,27.1906,48.5348,83.0638,120.2529,26.7563,183.475,45.7394,52.6746
167,106.2049,64.5699,43.0018,22.8144,42.8806,79.4871,99.0585,71.861,34.3812,43.5968,84.6292,75.2453,98.7522,105.558,26.911,48.6922,84.6013,121.8937,27.0412,186.2076,45.9172,53.5782
168,105.2143,64.2797,42.799,22.4358,43.1618,78.4253,97.7237,71.4086,33.5066,43.6044,81.8157,74.9509,97.5797,105.3302,27.1218,48.5992,84.5256,120.1221,26.713,182.7998,45.9776,52.4742
169,102.945,63.5854,42.3854,22.4009,41.992,76.3531,96.9606,70.7975,33.0552,43.3562,80.3886,73.3654,95.9607,103.9226,26.7725,48.2108,82.2339,118.2344,26.9438,178.0807,45.4528,51.877
170,100.5995,59.5657,40.9977,21.3185,40.3603,72.3869,93.2965,68.7086,31.7343,41.3147,75.3263,69.4581,92.926,101.0878,25.735,45.6162,79.624,112.779,25.5046,172.3632,44.8388,48.6804
171,106.9816,63.6021,43.2171,22.4092,41.4314,77.5538,98.742,71.5246,33.1485,45.6761,80.9558,74.6793,96.6704,104.8759,26.3756,48.2203,82.3076,120.9036,27.2806,178.2701,46.9953,52.1676
172,108.1719,63.4238,43.1153,22.6005,40.8768,77.7145,99.8201,72.0227,33.3378,44.8479,81.03,75.7931,97.6177,105.9117,25.6968,48.8283,82.8655,121.3897,27.3684,179.8696,45.3203,52.7157
173,108.7905,63.6637,42.882,22.6926,41.0725,77.7145,100.1145,72.0318,33.7354,44.9661,81.0782,75.5479,97.7575,106.1565,25.6377,49.1245,82.9411,121.9002,27.0518,179.1454,45.204,52.4573
174,108.5057,64.362,42.8923,22.5197,41.1253,79.4082,99.9764,71.8772,34.1054,44.8781,80.6055,75.5409,96.3372,105.2848,25.7639,49.7557,82.9173,121.4735,27.0886,179.8127,45.391,51.9105
175,109.1503,64.4085,43.177,22.5324,41.8914,80.1962,101.5374,72.4758,34.0572,44.9126,81.0542,76.1397,96.5525,105.5424,25.9319,49.7773,83.2847,122.8381,27.2227,180.8522,45.9986,51.9351
176,109.6978,66.595,43.9302,22.9153,41.8883,81.1809,101.813,73.0627,34.557,45.2625,82.4199,77.3689,97.1961,105.6853,27.019,50.48,86.5044,123.9309,27.7661,184.7052,46.517,51.8189
177,110.1139,67.0561,44.4399,23.0145,42.9257,81.5655,103.2691,73.4001,34.9361,45.4105,82.6427,77.856,97.5576,105.7556,27.0028,51.0323,87.5957,124.8607,27.8795,184.3244,46.4536,52.0613
178,110.5286,66.8245,44.0766,23.0114,43.1687,81.3472,102.8184,73.2072,34.9809,44.5325,82.2765,78.1882,97.3581,105.7377,27.3796,50.7453,88.0441,124.4758,27.9193,182.9627,46.6728,51.6179
179,111.5302,67.1729,44.1185,23.2529,43.023,82.1165,104.0072,74.2844,36.3984,44.4767,82.6087,78.7357,99.3306,107.2856,28.3178,51.3266,89.7105,125.6732,28.3474,185.3641,46.5603,53.5267
180,110.5587,67.2562,43.7234,22.825,42.536,82.5172,103.3844,74.1353,36.4682,44.1936,82.3799,78.6588,98.6892,107.6003,27.8059,51.0673,89.5736,124.2198,28.0368,184.8235,46.5915,53.5587
181,111.0306,67.5294,44.0316,23.8011,41.7958,82.1252,104.4621,74.3278,37.3694,45.0637,82.5375,78.2081,98.3801,106.8199,27.8544,51.5222,89.5023,123.8854,28.2732,186.3104,45.3603,54.6678
182,111.3846,67.2548,47.4743,24.2704,41.7671,77.3863,104.8331,73.935,37.3041,45.388,81.885,76.5917,99.0898,107.2404,27.7208,51.3132,90.3706,124.611,28.3486,192.7516,45.6339,54.649
183,109.5462,67.0859,47.6907,24.3729,43.708,76.5326,103.9908,73.7717,37.328,45.1344,82.5446,75.7146,99.3769,108.2269,28.072,51.1062,90.4681,124.0148,28.0834,193.0055,46.509,54.7333
184,108.0774,66.6984,47.3867,24.4545,43.1649,77.7909,106.2903,72.3349,37.7568,44.5291,83.1395,76.369,99.4912,106.8701,27.7793,51.3571,92.0055,124.5378,28.4794,193.6298,46.8156,54.4477
185,107.7884,66.4118,47.19,24.3654,43.386,78.6815,106.8988,73.2752,37.468,44.5302,83.3626,75.7636,98.7313,106.1009,27.8852,51.3778,91.2464,125.6905,30.6909,188.4661,46.7962,54.1041
186,109.0009,66.2779,47.3962,24.4725,43.2864,79.1754,106.9573,73.3553,37.0415,44.8964,83.0467,75.4154,98.5773,105.9432,27.268,52.0389,91.9457,125.4895,30.2692,187.9132,46.1603,54.0868
187,108.1731,66.5481,47.314,24.4194,43.0085,78.1904,105.9019,72.6018,36.6951,44.8522,82.7107,73.9506,98.4353,104.9799,26.1136,52.6292,91.2773,124.3573,30.9276,185.6398,46.051,53.567
188,108.4639,67.1745,47.4707,24.6862,43.3813,77.6415,105.9853,72.628,37.1891,45.1099,83.3254,74.2344,103.187,103.9636,27.0163,53.3056,91.335,123.6404,31.3295,186.508,46.6369,57.9132
189,108.8583,66.7754,46.9522,24.7615,41.9708,77.7384,105.3402,72.6702,37.165,44.0139,83.3669,74.2701,100.8734,103.3471,27.2797,53.3344,91.5381,124.3962,31.256,184.6422,46.0703,57.077
190,109.7443,66.9981,47.1092,24.9773,42.2953,77.855,106.275,72.9806,37.1339,43.5443,85.8172,75.1045,99.604,103.8635,27.8741,53.8966,91.4822,125.8953,31.0696,185.6184,46.1637,56.1496
191,108.6061,66.6867,46.3843,24.8248,42.4254,77.1633,105.0409,72.5475,36.1316,43.327,85.5802,75.3042,101.9988,104.3368,27.5557,53.821,90.488,124.486,30.7446,182.0516,46.8574,55.7121
192,109.2648,67.0884,47.2846,24.7425,43.4445,78.2802,106.9503,72.802,36.2934,43.7095,86.063,75.1707,100.2038,106.121,27.1079,54.3248,90.4706,124.1023,30.8015,184.0149,47.681,58.0168
193,109.7584,67.3483,47.4593,24.9237,44.12,79.14,107.0363,73.518,36.3866,44.6611,87.5738,75.716,100.559,107.1576,27.3066,54.6808,91.4501,125.4218,31.1098,185.0342,49.0265,56.5379
194,108.2325,67.3679,47.3813,24.6644,43.697,79.1809,106.001,72.5877,35.9259,44.3912,87.439,75.6087,99.5013,108.282,27.0961,53.6688,91.24,123.9706,30.8817,184.7857,47.9388,55.8046
195,107.9493,67.2832,47.4678,24.5471,43.4863,79.38,105.5764,73.1667,35.9542,44.4075,88.1957,76.1803,100.2433,108.9854,27.2266,52.3551,91.8352,123.978,30.7504,184.6862,48.7083,55.983
196,112.4788,67.5565,47.9204,24.7605,43.7549,79.2466,106.8052,73.8468,36.3148,44.9629,89.7653,78.5575,101.4754,110.4476,27.94,52.8328,92.4695,125.5095,30.8908,186.9424,48.0429,55.9116
197,109.9304,67.539,48.126,25.0746,43.759,78.8862,107.5877,74.8059,36.7653,45.4654,88.8622,78.4548,102.3301,110.7345,27.999,53.496,92.6402,126.2927,31.5969,186.8543,48.7763,56.449
198,110.1506,67.5485,48.5416,25.1667,43.5013,78.1802,107.0766,74.1298,36.5882,45.4238,88.6831,78.7475,102.0124,111.1529,27.1373,53.0534,92.455,126.3092,31.7258,185.9512,48.8996,55.8162
199,110.1702,67.2381,48.1982,25.2612,42.9976,76.7697,106.6817,73.5757,36.4343,45.4207,88.5978,77.9329,101.3357,110.1424,27.1837,53.2093,92.3837,126.4193,31.5288,185.9064,47.7074,55.8871
200,109.7687,67.2871,48.2297,25.0409,42.94,76.3408,106.6713,72.9903,36.4288,45.3173,88.5328,77.6658,100.694,109.9153,26.6603,52.9862,91.391,125.0212,31.0852,185.3021,47.1951,55.6629
201,109.5783,67.9997,48.9718,25.108,42.978,76.4229,107.3033,72.8311,36.1077,46.4033,88.3886,77.8109,100.523,111.3225,25.9353,52.932,91.6425,125.1694,31.8915,186.0696,46.6407,56.3477
202,110.2949,68.2277,49.2542,24.9947,42.9695,76.4818,107.2492,72.9657,35.953,46.6589,88.3981,78.7662,99.4889,113.0979,25.8685,51.8422,91.6359,126.0179,31.8514,187.4101,47.115,56.7649
203,110.2665,68.4934,49.0608,25.1384,42.768,76.1086,106.6234,72.4181,35.7529,46.8977,88.109,77.2521,98.5278,113.5505,25.1967,51.6824,92.3772,126.4319,32.2076,185.3863,47.3086,57.3875
204,108.9963,68.0778,48.9309,25.1466,42.9031,75.6468,107.6674,72.6947,35.2829,46.9401,88.3882,76.7303,98.2958,113.5108,24.8126,51.4012,92.5398,125.9911,32.2833,184.1669,47.1309,57.3918
205,109.0471,68.5796,49.1503,25.2325,43.3736,76.3615,107.1433,72.9863,34.7895,46.7939,88.4668,77.4164,97.0954,113.9157,24.5992,51.1507,92.3361,126.4925,32.346,183.5017,46.8858,57.1268
206,109.1707,69.1848,48.9409,25.1147,43.7129,77.1657,107.2724,73.123,34.8838,46.7509,88.4811,77.7511,96.9104,113.5987,25.0148,51.0213,92.3409,126.4467,32.2067,183.4937,47.7981,56.5818
207,108.1921,69.3152,49.219,25.1739,43.6125,76.9882,106.271,73.0709,34.3643,46.9477,88.417,77.7245,97.6969,113.8281,24.0606,50.8199,92.2197,125.0749,31.9531,181.7603,47.8071,56.6235
208,107.0379,68.2899,48.9458,24.8629,42.9762,75.555,104.0974,72.2958,34.3011,46.2616,86.2314,77.408,96.9,111.8594,23.4764,50.6995,90.8115,124.2889,31.9139,179.7189,46.4615,55.4294
209,107.2258,67.9802,49.135,24.8154,46.9672,74.6889,103.437,72.8243,34.5996,45.934,85.4848,76.4995,96.6087,112.0057,23.793,51.5457,91.7001,123.2912,31.959,180.312,47.7553,54.5275
210,106.5674,68.3261,48.6292,24.6915,47.1737,74.4876,103.2536,73.1234,34.29,46.0098,85.0546,75.1678,95.8419,110.9241,23.3063,51.8789,90.8949,122.7637,31.5224,181.8713,47.1485,54.4976
211,108.8499,69.376,49.4664,27.8474,46.8764,76.0347,104.8452,74.1229,34.3996,46.363,85.9502,76.5058,97.5912,111.8575,23.2476,52.2041,93.5346,124.9872,32.2506,184.9329,47.1374,56.2141
212,109.0819,69.4816,49.4321,25.1362,46.495,75.444,105.7108,74.6424,34.5369,46.8052,86.26,77.3545,98.1399,111.723,23.4933,52.4114,93.3839,125.2553,32.1851,186.0983,46.1591,55.6649
213,109.2895,69.6797,49.2757,25.2436,46.161,75.3206,105.415,75.2474,35.1572,46.9367,85.9467,76.951,97.7166,111.9797,24.3339,52.7489,93.7239,126.7887,32.5255,185.6707,45.3688,55.2799
214,107.427,68.3506,48.2695,25.0054,45.6932,74.7924,103.9683,74.2582,34.7474,46.3774,85.3494,75.8613,96.3709,110.9808,23.7616,51.8124,91.5156,124.3696,31.6227,181.7808,44.6232,54.0778
215,107.2014,67.8104,48.0913,24.9084,45.284,74.1011,103.0666,73.5712,34.3177,46.1548,84.8675,76.5304,96.4808,110.5742,23.2621,51.2263,91.8876,124.3353,31.4985,178.9962,44.0,54.2109
216,108.2692,67.8893,48.5235,25.0132,45.2541,73.1263,103.1306,73.6505,34.3956,47.6309,85.22,76.4916,96.9776,111.1053,23.3678,51.7848,91.8217,125.2317,32.0129,179.0211,44.0492,56.2178
217,107.3815,68.2478,49.0618,25.2175,44.9059,73.4648,102.3203,73.0063,34.6182,48.1778,84.2051,77.1955,96.3474,111.0439,23.2042,51.9283,91.2586,124.9627,32.1799,177.4699,44.0224,56.5601
218,107.6933,68.5008,48.9676,24.9996,45.8622,73.8061,101.9085,72.9787,34.8968,48.3421,83.9784,77.3717,95.0357,111.9791,23.1346,52.0967,91.6023,125.3235,31.7655,176.2961,44.4532,56.389
219,106.9365,64.5576,49.3729,25.1965,45.3718,74.0349,102.6148,72.6917,34.9963,48.9344,84.1803,77.7822,95.8282,112.8853,23.2009,51.1763,91.8028,125.6629,32.0249,177.7795,44.4751,57.3785
220,109.8493,63.0331,49.3824,25.344,45.7223,75.0869,103.101,72.9339,35.1342,48.786,85.2401,77.9005,96.4364,113.7526,22.634,52.3986,92.6125,126.7534,32.5096,179.8486,44.5813,57.1105
221,111.5339,63.5135,49.5557,25.4442,45.5305,75.9511,103.6622,73.0984,35.5577,48.6092,85.618,79.0788,96.3294,113.9655,22.6442,52.1866,93.2883,127.4375,32.8952,181.9039,45.5465,57.687
222,112.2994,62.6921,49.6407,25.4491,46.1615,76.9454,104.215,73.359,35.7781,49.0487,85.866,78.1384,96.6972,114.296,22.5239,52.3532,92.8651,127.8995,33.0501,180.3991,46.3072,57.7798
223,112.8556,62.6651,49.8122,25.62,46.4438,77.9655,104.7921,74.2941,36.2005,49.1905,86.0272,79.0446,96.8703,114.5978,22.8891,53.2081,93.5236,128.7738,33.7598,182.5138,46.6685,58.0307
224,113.544,63.3423,50.4939,25.7275,46.5704,78.8443,104.6827,75.1928,36.8974,49.1999,86.1606,79.3055,97.9956,114.9541,23.3794,53.6094,93.9652,129.277,33.8689,182.9016,46.9264,58.2617
225,118.6371,63.6549,50.577,25.7733,46.1579,79.1844,104.6888,75.4563,37.4019,49.0824,86.0479,79.4321,98.6916,115.4009,23.85,53.9504,93.9648,129.9992,33.8124,182.7855,47.0204,58.4192
226,112.7015,63.5386,50.2239,25.8251,46.2797,79.539,104.1431,75.1966,37.7299,48.9678,86.1253,79.274,100.2294,115.6877,23.1957,53.6476,94.1401,130.0183,34.1534,182.5044,47.0587,59.317
227,111.8369,63.3343,50.2319,25.8014,46.5133,80.5895,104.2217,75.307,37.7058,49.0139,85.9613,80.0696,100.3013,116.2533,22.9618,53.3877,94.7076,129.8987,34.0123,183.3248,47.0973,59.3701
228,110.7737,62.9027,49.6709,25.6401,46.6077,80.0913,102.6507,74.6224,37.6311,48.805,85.7303,78.5373,99.2106,116.1234,23.8198,52.7888,93.8457,129.1382,33.6474,181.1664,47.0836,58.2844
229,111.3932,63.0619,49.5888,25.8331,46.44,80.4424,104.0276,74.4017,37.4279,48.6681,85.9312,78.8429,99.5603,116.2033,24.0845,52.7619,94.7331,129.7038,33.7027,182.9735,46.9293,58.8269
230,111.3773,62.8514,49.5598,25.6996,46.0292,79.7452,102.1342,73.9613,36.9942,48.6231,85.5764,78.1085,98.9549,115.9979,24.2072,52.4893,93.8767,129.5507,33.7446,183.1145,46.7056,58.1859
231,110.5064,63.4929,49.5519,25.9725,45.7634,79.5995,103.3508,74.447,36.7588,48.9979,85.5656,78.7073,100.3058,114.7788,23.7358,52.7924,93.7953,130.1682,33.986,186.6743,46.3189,58.6894
232,110.5866,64.5296,50.1651,26.5079,46.9927,81.0013,106.8885,77.9697,36.7594,49.6562,88.2035,80.8526,102.6677,115.4545,23.473,53.7833,96.3332,131.3428,36.8902,189.6851,47.2091,59.3221
233,109.6737,65.7107,50.1607,26.0257,47.9115,79.3168,104.6453,74.4678,35.7557,48.9056,84.9578,80.3398,104.0635,112.2985,23.2605,52.797,95.0075,130.8895,33.8011,188.7163,46.2737,59.6589
234,109.6812,65.9842,50.7775,25.9601,48.9166,79.5914,105.3532,74.2179,36.3255,48.8648,85.7084,80.382,105.4683,112.7094,23.811,52.7562,95.2622,132.089,33.9126,191.6093,46.4061,59.5306
235,109.4033,65.4711,50.3617,25.48,48.9929,78.433,103.6268,72.934,35.6695,48.2541,84.8328,79.8684,105.7151,111.5918,23.6953,51.6266,93.653,131.0354,33.4715,191.6176,46.0602,58.9401
236,109.4743,66.0759,50.9459,25.5336,49.1782,79.0533,103.6769,73.6211,35.808,48.6094,85.5797,81.5088,106.3402,112.4086,23.6128,51.3144,95.017,131.4962,33.641,192.3071,48.6484,59.1434
237,111.4357,66.8962,51.1944,25.5354,49.6036,79.7663,103.5026,75.4517,36.4917,48.7193,86.153,82.5186,108.1221,113.2596,23.6058,51.5206,95.4508,132.7422,33.6451,193.0721,49.2814,59.3676
238,111.4613,66.3976,51.1084,25.4537,49.5746,79.9892,104.3156,75.7812,36.6956,48.8239,86.5929,82.1569,108.5882,112.6221,23.8094,51.7557,93.9117,132.5233,33.6209,193.1488,49.3512,59.8031
239,94.8936,66.0235,51.0291,25.3438,49.6266,79.7879,104.1403,75.4412,36.4751,48.342,86.778,81.3579,108.2198,112.7821,22.3519,51.4438,94.9045,132.6324,33.1981,194.5294,45.2785,59.5423
240,112.183,66.1429,51.2075,25.2492,49.3961,79.9956,103.7056,75.8844,35.4386,48.2872,87.3146,81.2939,108.8893,113.5569,24.7832,50.7433,95.0306,133.0241,32.9298,197.0474,48.3773,59.8424
241,112.2647,66.2567,51.8158,25.3246,48.5625,77.8091,103.8373,75.7437,34.6451,47.89,87.3316,79.8138,108.7836,111.2167,24.3585,50.6842,93.8036,133.0893,32.924,197.5784,47.4145,59.7269
242,110.6736,65.2217,51.0234,24.9775,47.6833,75.2891,102.0773,73.5058,33.3816,47.445,85.6971,77.3843,108.8412,107.4367,25.0937,50.0601,92.6434,131.2323,32.1332,194.3001,46.5842,60.6972
243,106.5053,60.301,49.1981,22.0353,44.6605,74.8392,98.7544,71.3364,31.4312,45.6705,85.2049,68.2342,105.6238,107.4241,23.9284,48.5485,90.807,124.8023,31.1327,191.2032,43.3616,59.4007
244,106.4344,63.5183,48.824,24.4301,46.4564,74.1516,98.8202,71.7312,32.4011,45.6975,85.0513,75.4895,103.2067,108.0473,24.4086,48.4751,91.3415,126.3265,31.0682,190.767,44.7969,58.4925
245,107.4401,63.1427,49.1927,24.1546,46.9446,75.1434,99.7874,71.7732,32.5201,46.0379,86.899,76.9336,108.7725,107.9685,24.4604,48.9615,91.4835,125.7684,31.0768,191.456,44.9678,61.4764
246,102.6687,64.1974,45.6642,23.6854,44.5118,75.1926,97.3253,71.5002,31.5856,46.7797,85.7358,74.3012,102.9313,103.4211,24.5385,46.5173,91.3776,120.1394,31.0788,187.423,43.8598,59.2972
247,106.0793,64.7064,49.4538,25.7269,46.5216,75.4829,100.9907,71.9151,32.3422,47.0023,87.1705,78.0028,107.5315,106.9699,24.1328,49.5629,92.1707,125.923,31.4069,183.8507,44.3231,61.7799
248,105.2017,64.4225,49.2695,25.6352,46.3096,78.2881,100.4018,70.8653,32.3428,47.7608,86.645,79.4566,108.9219,106.4289,22.1447,48.4522,91.3964,124.7623,31.2208,182.7289,44.707,61.8529
